Doi,Author,Pub_year,Case,id_site,Country,Lat,Long,Temp,Prec,Species,Mix_pure,Broad_conif,Un_evenaged,Age,BA,Number,Last_cut,Observ_treat,MS,Clim_assoc,Year,Resist_qual,Resil_qual,Recov_qual,Resist_quant,Resil_quant,Recov_quant
10.1016/j.dendro.2019.125623,Jones,2019,Jones Pinus_resinosa 1977,site_119,USA,47° 33',-94° 05',NA,NA,Pinus_resinosa,Pure,Conifer,Even,160,NA,372,2010,Treatm,NA,NA,1977,Neut,Neut,NA,NA,NA,NA
10.1016/j.dendro.2019.125623,Jones,2019,Jones Pinus_resinosa 1980,site_119,USA,47° 33',-94° 05',NA,NA,Pinus_resinosa,Pure,Conifer,Even,160,NA,372,2010,Treatm,NA,NA,1980,Neut,Neut,NA,NA,NA,NA
10.1016/j.dendro.2019.125623,Jones,2019,Jones Pinus_resinosa 1991,site_119,USA,47° 33',-94° 05',NA,NA,Pinus_resinosa,Pure,Conifer,Even,160,NA,372,2010,Treatm,NA,NA,1991,Neg,Neg,NA,NA,NA,NA
10.1016/j.dendro.2019.125623,Jones,2019,Jones Pinus_resinosa 2000,site_119,USA,47° 33',-94° 05',NA,NA,Pinus_resinosa,Pure,Conifer,Even,160,NA,372,2010,Treatm,NA,NA,2000,Pos,Pos,NA,NA,NA,NA
10.1016/j.dendro.2019.125623,Jones,2019,Jones Pinus_resinosa 2007,site_119,USA,47° 33',-94° 05',NA,NA,Pinus_resinosa,Pure,Conifer,Even,160,NA,372,2010,Treatm,NA,NA,2007,Neut,Neut,NA,NA,NA,NA
10.1016/j.foreco.2018.09.044,Bello,2019,Bello_mix Pinus_sylvestris 2015_2015,site_120,France,47° 49',2° 29',10.6,716,Quercus_petraea,Pure,Broadleaf,Even,70,14.8,108,NA,Treatm,NA,NA,2015,NA,NA,NA,0.71,NA,NA
10.1016/j.foreco.2018.09.044,Bello,2019,Bello_mix Pinus_sylvestris 2015_2015,site_120,France,47° 49',2° 29',10.6,716,Quercus_petraea,Pure,Broadleaf,Even,70,20.8,108,NA,Treatm,NA,NA,2015,NA,NA,NA,0.72,NA,NA
10.1016/j.foreco.2018.09.044,Bello,2019,Bello_pure Pinus_sylvestris 2015_2015,site_120,France,47° 49',2° 29',10.6,716,Quercus_petraea,Mixed,Broadleaf,Even,70,19.6,108,NA,Treatm,NA,NA,2015,NA,NA,NA,0.94,NA,NA
10.1016/j.foreco.2018.09.044,Bello,2019,Bello_pure Pinus_sylvestris 2015_2015,site_120,France,47° 49',2° 29',10.6,716,Quercus_petraea,Mixed,Broadleaf,Even,70,26.1,108,NA,Treatm,NA,NA,2015,NA,NA,NA,1.02,NA,NA
10.1016/j.foreco.2018.09.044,Bello,2019,Bello_mix Quercus_petraea 2015_2015,site_120,France,47° 49',2° 29',10.6,716,Pinus_sylvestris,Pure,Conifer,Even,70,21.7,108,NA,Treatm,NA,NA,2015,NA,NA,NA,0.90,NA,NA
10.1016/j.foreco.2018.09.044,Bello,2019,Bello_mix Quercus_petraea 2015_2015,site_120,France,47° 49',2° 29',10.6,716,Pinus_sylvestris,Pure,Conifer,Even,70,30.7,108,NA,Treatm,NA,NA,2015,NA,NA,NA,0.78,NA,NA
10.1016/j.foreco.2018.09.044,Bello,2019,Bello_pure Quercus_petraea 2015_2015,site_120,France,47° 49',2° 29',10.6,716,Pinus_sylvestris,Mixed,Conifer,Even,70,19.6,108,NA,Treatm,NA,NA,2015,NA,NA,NA,0.90,NA,NA
10.1016/j.foreco.2018.09.044,Bello,2019,Bello_pure Quercus_petraea 2015_2015,site_120,France,47° 49',2° 29',10.6,716,Pinus_sylvestris,Mixed,Conifer,Even,70,26.1,108,NA,Treatm,NA,NA,2015,NA,NA,NA,0.69,NA,NA
10.1016/j.foreco.2018.11.006,Navarro-Cerrillo,2019,Navar Pinus_nigra 2012_2012,site_121,Spain,36° 43',-4° 58',13.1,320,Pinus_nigra,Mixed,Conifer,Even,34,16.1,45,2010,Treatm,Neut,NA,2012,NA,NA,NA,0.71,0.77,0.97
10.1016/j.foreco.2018.11.006,Navarro-Cerrillo,2019,Navar Pinus_nigra 2012_2012,site_121,Spain,36° 43',-4° 58',13.1,320,Pinus_nigra,Mixed,Conifer,Even,35,12.6,45,2010,Treatm,NA,NA,2012,NA,NA,NA,1.21,1.19,1.18
10.1016/j.foreco.2018.11.006,Navarro-Cerrillo,2019,Navar Pinus_nigra 2012_2012,site_121,Spain,36° 43',-4° 58',13.1,320,Pinus_nigra,Mixed,Conifer,Even,35,7.7,45,2010,Treatm,Neut,NA,2012,NA,NA,NA,1.18,1.34,1.24
10.1016/j.foreco.2018.11.006,Navarro-Cerrillo,2019,Navar Pinus_sylvestris 2012_2012,site_121,Spain,36° 43',-4° 58',13.1,320,Pinus_sylvestris,Mixed,Conifer,Even,39,22.9,45,2010,Treatm,NA,NA,2012,NA,NA,NA,0.63,1.07,1.67
10.1016/j.foreco.2018.11.006,Navarro-Cerrillo,2019,Navar Pinus_sylvestris 2012_2012,site_121,Spain,36° 43',-4° 58',13.1,320,Pinus_sylvestris,Mixed,Conifer,Even,38,16.8,45,2010,Treatm,Neut,NA,2012,NA,NA,NA,0.96,1.45,1.83
10.1016/j.foreco.2018.11.006,Navarro-Cerrillo,2019,Navar Pinus_sylvestris 2012_2012,site_121,Spain,36° 43',-4° 58',13.1,320,Pinus_sylvestris,Mixed,Conifer,Even,39,9.9,45,2010,Treatm,NA,NA,2012,NA,NA,NA,1.37,2.05,2.02
10.3390/f10070603,Rodriguez-Vallejo,2019,Rodr_BZ Pinus_pinaster 2005_2005,site_122,Spain,38° 13',-2° 90',14,450,Pinus_pinaster,Pure,Conifer,Even,40,16.5,68,NA,Observ,Pos,NA,2005,NA,NA,NA,0.29,0.24,0.52
10.3390/f10070603,Rodriguez-Vallejo,2019,Rodr_BZ Pinus_pinaster 2005_2005,site_122,Spain,38° 13',-2° 90',14,450,Pinus_pinaster,Pure,Conifer,Even,90,31.5,68,NA,Observ,NA,NA,2005,NA,NA,NA,0.35,0.26,0.39
10.3390/f10070603,Rodriguez-Vallejo,2019,Rodr_CZ Pinus_pinaster 2005_2005,site_123,Spain,37° 23',-3° 36',12,500,Pinus_pinaster,Pure,Conifer,Even,40,34.5,68,NA,Observ,Neut,NA,2005,NA,NA,NA,0.40,0.14,0.17
10.3390/f10070603,Rodriguez-Vallejo,2019,Rodr_CZ Pinus_pinaster 2005_2005,site_123,Spain,37° 23',-3° 36',12,500,Pinus_pinaster,Pure,Conifer,Even,40,14.1,68,NA,Observ,NA,NA,2005,NA,NA,NA,0.35,0.17,0.24
10.1111/gcb.14511,Nicklen,2019,Nick Picea_glauca,site_124,USA,63° 41',-150° 25',0,700,Picea_glauca,Mixed,Conifer,Uneven,NA,14.2,357,NA,Observ,NA,Neg,NA,NA,NA,NA,NA,NA,NA
10.1016/j.foreco.2019.117624,Dobner,2019,Dobn Pinus_taeda,site_125,Brazil,-27° 59',-50° 54',17,1700,Pinus_taeda,Pure,Conifer,Even,39,NA,80,1996,Treatm,NA,Neut,NA,NA,NA,NA,NA,NA,NA
10.1080/02827581.2018.1557247,Drobyshev,2019,Droby Quercus_robur,site_126,Sweden,58° 00',15° 00',7,800,Quercus_robur,Mixed,Broadleaf,Even,150,14.6,71,NA,Observ,NA,Neut,NA,NA,NA,NA,NA,NA,NA
10.3390/f11060627,Steckel,2020,Steck Pinus_sylvestris,site_127,Germany,48° 30',11° 30',8.5,731,Pinus_sylvestris,Pure,Conifer,Even,60,NA,135,NA,Treatm,Pos,NA,NA,Neut,Neg,Neg,NA,NA,NA
10.3390/f11060627,Steckel,2020,Steck Quercus_petraea,site_127,Germany,48° 30',11° 30',8.2,923,Quercus_petraea,Pure,Broadleaf,Even,93,NA,140,NA,Treatm,Neut,NA,NA,Neut,Neut,Neg,NA,NA,NA
10.3390/f11060627,Steckel,2020,Steck Pinus_ponderosa,site_128,USA,35° 00',-111° 30',7.7,638,Pinus_ponderosa,Pure,Conifer,Even,102,NA,135,NA,Treatm,Neg,NA,NA,Pos,Pos,Neg,NA,NA,NA
10.3390/f11010098,Sun,2020,Sun Pinus_sylvestris 2011_2013,site_129,China,41° 20',114° 52',4.2,388,Pinus_sylvestris,Pure,Conifer,Even,35,12.5,72,NA,Treatm,NA,NA,2011,NA,NA,NA,0.92,1.07,1.16
10.3390/f11010098,Sun,2020,Sun Pinus_sylvestris 2011_2013,site_129,China,41° 20',114° 52',4.2,388,Pinus_sylvestris,Pure,Conifer,Even,35,19.4,72,NA,Treatm,NA,NA,2011,NA,NA,NA,0.95,1.16,1.23
10.3390/f11010098,Sun,2020,Sun Pinus_sylvestris 2011_2013,site_129,China,41° 20',114° 52',4.2,388,Pinus_sylvestris,Pure,Conifer,Even,35,19.6,72,NA,Treatm,NA,NA,2011,NA,NA,NA,0.78,0.78,0.99
10.3390/f11010098,Sun,2020,Sun Pinus_sylvestris 2011_2013,site_129,China,41° 20',114° 52',4.2,388,Pinus_sylvestris,Pure,Conifer,Even,35,12.5,72,NA,Treatm,NA,NA,2012,NA,NA,NA,NA,NA,NA
10.3390/f11010098,Sun,2020,Sun Pinus_sylvestris 2011_2013,site_129,China,41° 20',114° 52',4.2,388,Pinus_sylvestris,Pure,Conifer,Even,35,19.4,72,NA,Treatm,NA,NA,2012,NA,NA,NA,NA,NA,NA
10.3390/f11010098,Sun,2020,Sun Pinus_sylvestris 2011_2013,site_129,China,41° 20',114° 52',4.2,388,Pinus_sylvestris,Pure,Conifer,Even,35,19.6,72,NA,Treatm,NA,NA,2012,NA,NA,NA,NA,NA,NA
10.3390/f11010098,Sun,2020,Sun Pinus_sylvestris 2011_2013,site_129,China,41° 20',114° 52',4.2,388,Pinus_sylvestris,Pure,Conifer,Even,35,12.5,72,NA,Treatm,NA,NA,2013,NA,NA,NA,NA,NA,NA
10.3390/f11010098,Sun,2020,Sun Pinus_sylvestris 2011_2013,site_129,China,41° 20',114° 52',4.2,388,Pinus_sylvestris,Pure,Conifer,Even,35,19.4,72,NA,Treatm,NA,NA,2013,NA,NA,NA,NA,NA,NA
10.3390/f11010098,Sun,2020,Sun Pinus_sylvestris 2011_2013,site_129,China,41° 20',114° 52',4.2,388,Pinus_sylvestris,Pure,Conifer,Even,35,19.6,72,NA,Treatm,NA,NA,2013,NA,NA,NA,NA,NA,NA
10.1016/j.scitotenv.2020.138536,Manrique-Alba,2020,Man_LaH Pinus_halepensis 2012_2012,site_130,Spain,41° 52',-1° 50',12.4,415,Pinus_halepensis,Pure,Conifer,Even,60,31.0,45,1998,Treatm,NA,Neut,2006,NA,NA,NA,1.00,1.40,1.23
10.1016/j.scitotenv.2020.138536,Manrique-Alba,2020,Man_LaH Pinus_halepensis 2014_2014,site_130,Spain,41° 52',-1° 50',12.4,415,Pinus_halepensis,Pure,Conifer,Even,60,21.3,45,1998,Treatm,NA,NA,2006,NA,NA,NA,1.24,1.39,1.2
10.1016/j.scitotenv.2020.138536,Manrique-Alba,2020,Man_LaH Pinus_halepensis 2012_2012,site_130,Spain,41° 52',-1° 50',12.4,415,Pinus_halepensis,Pure,Conifer,Even,60,15.5,45,1998,Treatm,NA,NA,2006,NA,NA,NA,1.24,1.36,1.25
10.1016/j.scitotenv.2020.138536,Manrique-Alba,2020,Man_LaH Pinus_halepensis 2014_2014,site_130,Spain,41° 52',-1° 50',12.4,415,Pinus_halepensis,Pure,Conifer,Even,60,31.0,45,1998,Treatm,NA,Neut,2012,NA,NA,NA,0.50,2.00,3.01
10.1016/j.scitotenv.2020.138536,Manrique-Alba,2020,Man_LaH Pinus_halepensis 2012_2012,site_130,Spain,41° 52',-1° 50',12.4,415,Pinus_halepensis,Pure,Conifer,Even,60,21.3,45,1998,Treatm,NA,NA,2012,NA,NA,NA,0.50,1.52,2.94
10.1016/j.scitotenv.2020.138536,Manrique-Alba,2020,Man_LaH Pinus_halepensis 2014_2014,site_130,Spain,41° 52',-1° 50',12.4,415,Pinus_halepensis,Pure,Conifer,Even,60,15.5,45,1998,Treatm,NA,NA,2012,NA,NA,NA,0.53,1.41,2.65
10.1016/j.scitotenv.2020.138536,Manrique-Alba,2020,Man_Tar Pinus_halepensis 2006_2006,site_131,Spain,39° 05',-1° 12',13.2,484,Pinus_halepensis,Pure,Conifer,Even,60,40.1,45,2008,Treatm,NA,Neg,2012,NA,NA,NA,0.56,0.94,1.72
10.1016/j.scitotenv.2020.138536,Manrique-Alba,2020,Man_Tar Pinus_halepensis 2012_2012,site_131,Spain,39° 05',-1° 12',13.2,484,Pinus_halepensis,Pure,Conifer,Even,60,27.2,45,2008,Treatm,NA,NA,2012,NA,NA,NA,0.62,0.89,1.35
10.1016/j.scitotenv.2020.138536,Manrique-Alba,2020,Man_Tar Pinus_halepensis 2006_2006,site_131,Spain,39° 05',-1° 12',13.2,484,Pinus_halepensis,Pure,Conifer,Even,60,18.2,45,2008,Treatm,NA,NA,2012,NA,NA,NA,0.86,1.01,1.21
10.1016/j.scitotenv.2020.138536,Manrique-Alba,2020,Man_Tar Pinus_halepensis 2012_2012,site_131,Spain,39° 05',-1° 12',13.2,484,Pinus_halepensis,Pure,Conifer,Even,60,40.1,45,2008,Treatm,NA,Neg,2014,NA,NA,NA,0.57,1.19,2.48
10.1016/j.scitotenv.2020.138536,Manrique-Alba,2020,Man_Tar Pinus_halepensis 2006_2006,site_131,Spain,39° 05',-1° 12',13.2,484,Pinus_halepensis,Pure,Conifer,Even,60,27.2,45,2008,Treatm,NA,NA,2014,NA,NA,NA,0.75,1.11,1.75
10.1016/j.scitotenv.2020.138536,Manrique-Alba,2020,Man_Tar Pinus_halepensis 2012_2012,site_131,Spain,39° 05',-1° 12',13.2,484,Pinus_halepensis,Pure,Conifer,Even,60,18.2,45,2008,Treatm,NA,NA,2014,NA,NA,NA,0.75,0.95,1.69
10.1007/s13595-020-00959-9,Schmitt,2020,Sch_Mes Quercus_petraea 2003_2003,site_132,France,48° 41',6° 41',10.4,856,Quercus_petraea,Pure,Broadleaf,Even,31,8.5,47,1996,Treatm,NA,NA,2003,NA,NA,NA,0.79,0.72,0.91
10.1007/s13595-020-00959-9,Schmitt,2020,Sch_Mes Quercus_petraea 2003_2003,site_132,France,48° 41',6° 41',10.4,856,Quercus_petraea,Pure,Broadleaf,Even,31,46.9,47,1996,Treatm,NA,NA,2003,NA,NA,NA,0.72,0.51,0.72
10.1007/s13595-020-00959-9,Schmitt,2020,Sch_Mes Quercus_petraea 2003_2003,site_133,France,46° 30',2° 59',11.3,749,Quercus_petraea,Pure,Broadleaf,Even,40,5.1,75,2000,Treatm,NA,NA,2003,NA,NA,NA,1.21,1.26,1.08
10.1007/s13595-020-00959-9,Schmitt,2020,Sch_Dry Quercus_petraea 2003_2003,site_133,France,46° 30',2° 59',11.3,749,Quercus_petraea,Pure,Broadleaf,Even,40,21.6,75,2000,Treatm,NA,NA,2003,NA,NA,NA,1.14,0.92,0.80
10.1007/s13595-020-00959-9,Schmitt,2020,Sch_Dry Quercus_petraea 2003_2003,site_133,France,46° 30',2° 59',11.3,749,Quercus_petraea,Pure,Broadleaf,Even,38,40.1,75,2000,Treatm,NA,NA,2003,NA,NA,NA,1.00,0.80,0.80
10.1007/s13595-020-00959-9,Schmitt,2020,Sch_Dry Quercus_petraea 2003_2003,site_134,France,47° 23',1° 12',11.6,698,Quercus_petraea,Pure,Broadleaf,Even,22,4.2,72,1999,Treatm,NA,NA,2003,NA,NA,NA,1.18,1.30,1.11
10.1007/s13595-020-00959-9,Schmitt,2020,Sch_Wet Quercus_petraea 2003_2003,site_134,France,47° 23',1° 12',11.6,698,Quercus_petraea,Pure,Broadleaf,Even,22,25.4,72,1999,Treatm,NA,NA,2003,NA,NA,NA,0.80,0.86,1.03
10.1007/s13595-020-00959-9,Schmitt,2020,Sch_Wet Quercus_petraea 2003_2003,site_134,France,47° 23',1° 12',11.6,698,Quercus_petraea,Pure,Broadleaf,Even,22,46.5,72,1999,Treatm,NA,NA,2003,NA,NA,NA,0.93,0.62,0.68
10.1002/EAP.2188,Tepley,2020,Tepley Pinus_ponderosa,site_135,USA,46° 06',-114° 15',NA,378,Pinus_ponderosa,Pure,Conifer,Uneven,110,24.0,384,1992,Treatm,NA,Neut,NA,NA,NA,NA,NA,NA,NA
10.1007/s10342-014-0821-7,Rais,2014,Rais Pseudotsuga_menziesii 2003,site_136,Germany ,49° 58',9° 09',8.9,441,Pseudotsuga_menziesii,Pure,Conifer,Even,35,29.2,95,1999,Treatm,NA,NA,2003,NA,NA,NA,NA,NA,NA
10.1007/s10342-014-0821-7,Rais,2014,Rais Pseudotsuga_menziesii 2003,site_137,Germany ,49° 16',10° 35',8.9,713,Pseudotsuga_menziesii,Pure,Conifer,Even,35,27.1,38,1999,Treatm,NA,NA,2003,NA,NA,NA,NA,NA,NA
10.1016/j.dendro.2019.125625,Franco,2019,Franco Nothofagus_betuloides,site_138,Argentina,-54° 54',-67° 08',NA,530,Nothofagus_betuloides,Pure,Broadleaf,Even,65,NA,196,2000,Treatm,Neg,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.foreco.2007.06.00,Kolb,2007,Kolb Pinus_ponderosa 2002_2002,site_139,USA,35° 10',-111° 30',7.5,566,Pinus_ponderosa,Pure,Conifer,Uneven,438,34.5,59,1993,Treatm,NA,NA,2002,NA,NA,NA,0.29,0.62,2.16
10.1016/j.foreco.2007.06.00,Kolb,2007,Kolb Pinus_ponderosa 2002_2002,site_139,USA,35° 10',-111° 30',7.5,566,Pinus_ponderosa,Pure,Conifer,Uneven,438,13.0,37,1993,Treatm,NA,NA,2002,NA,NA,NA,0.21,0.66,3.16
