"","State","Tree","Tag","years","Ring_width(mm)","Lat","Long","species"
"9207","CO","04H","ABLA-M-04H","1981",1.833,37.48489,108.14058,"ABLA"
"9208","CO","04H","ABLA-M-04H","1980",1.7255,37.48489,108.14058,"ABLA"
"9209","CO","04H","ABLA-M-04H","1979",2.064,37.48489,108.14058,"ABLA"
"9210","CO","04H","ABLA-M-04H","1978",1.85,37.48489,108.14058,"ABLA"
"9211","CO","04H","ABLA-M-04H","1977",1.87,37.48489,108.14058,"ABLA"
"9212","CO","04H","ABLA-M-04H","1976",2.3205,37.48489,108.14058,"ABLA"
"9213","CO","04H","ABLA-M-04H","1975",2.8835,37.48489,108.14058,"ABLA"
"9214","CO","04H","ABLA-M-04H","1974",2.8105,37.48489,108.14058,"ABLA"
"9215","CO","04H","ABLA-M-04H","1973",2.493,37.48489,108.14058,"ABLA"
"9216","CO","04H","ABLA-M-04H","1972",1.933,37.48489,108.14058,"ABLA"
"9217","CO","04H","ABLA-M-04H","1971",2.006,37.48489,108.14058,"ABLA"
"9218","CO","04H","ABLA-M-04H","1970",3.077,37.48489,108.14058,"ABLA"
"9219","CO","04H","ABLA-M-04H","1969",3.3735,37.48489,108.14058,"ABLA"
"9220","CO","04H","ABLA-M-04H","1968",2.066,37.48489,108.14058,"ABLA"
"9221","CO","04H","ABLA-M-04H","1967",1.6945,37.48489,108.14058,"ABLA"
"9222","CO","04H","ABLA-M-04H","1966",1.9075,37.48489,108.14058,"ABLA"
"9223","CO","04H","ABLA-M-04H","1965",2.0155,37.48489,108.14058,"ABLA"
"9224","CO","04H","ABLA-M-04H","1964",1.641,37.48489,108.14058,"ABLA"
"9225","CO","04H","ABLA-M-04H","1963",1.654,37.48489,108.14058,"ABLA"
"9226","CO","04H","ABLA-M-04H","1962",1.4855,37.48489,108.14058,"ABLA"
"9227","CO","04H","ABLA-M-04H","1961",1.4705,37.48489,108.14058,"ABLA"
"9228","CO","04H","ABLA-M-04H","1960",1.286,37.48489,108.14058,"ABLA"
"9229","CO","04H","ABLA-M-04H","1959",1.3185,37.48489,108.14058,"ABLA"
"9230","CO","04H","ABLA-M-04H","1958",1.315,37.48489,108.14058,"ABLA"
"9231","CO","04H","ABLA-M-04H","1957",1.2775,37.48489,108.14058,"ABLA"
"9232","CO","04H","ABLA-M-04H","1956",1.0985,37.48489,108.14058,"ABLA"
"9233","CO","04H","ABLA-M-04H","1955",1.3525,37.48489,108.14058,"ABLA"
"9234","CO","04H","ABLA-M-04H","1954",1.196,37.48489,108.14058,"ABLA"
"9235","CO","04H","ABLA-M-04H","1953",1.0655,37.48489,108.14058,"ABLA"
"9236","CO","04H","ABLA-M-04H","1952",1.022,37.48489,108.14058,"ABLA"
"9237","CO","04H","ABLA-M-04H","1951",0.8185,37.48489,108.14058,"ABLA"
"9238","CO","04H","ABLA-M-04H","1950",0.7885,37.48489,108.14058,"ABLA"
"9239","CO","04H","ABLA-M-04H","1949",1.005,37.48489,108.14058,"ABLA"
"9240","CO","04H","ABLA-M-04H","1948",1.116,37.48489,108.14058,"ABLA"
"9241","CO","04H","ABLA-M-04H","1947",1.0715,37.48489,108.14058,"ABLA"
"9242","CO","04H","ABLA-M-04H","1946",0.853,37.48489,108.14058,"ABLA"
"9243","CO","04H","ABLA-M-04H","1945",1.0545,37.48489,108.14058,"ABLA"
"9244","CO","04H","ABLA-M-04H","1944",0.9945,37.48489,108.14058,"ABLA"
"9245","CO","04H","ABLA-M-04H","1943",0.8705,37.48489,108.14058,"ABLA"
"9246","CO","04H","ABLA-M-04H","1942",0.844,37.48489,108.14058,"ABLA"
"9247","CO","04H","ABLA-M-04H","1941",0.8715,37.48489,108.14058,"ABLA"
"9248","CO","04H","ABLA-M-04H","1940",0.884,37.48489,108.14058,"ABLA"
"9249","CO","04H","ABLA-M-04H","1939",1.071,37.48489,108.14058,"ABLA"
"9250","CO","04H","ABLA-M-04H","1938",1.266,37.48489,108.14058,"ABLA"
"9251","CO","04H","ABLA-M-04H","1937",1.0955,37.48489,108.14058,"ABLA"
"9252","CO","04H","ABLA-M-04H","1936",1.0865,37.48489,108.14058,"ABLA"
"9253","CO","04H","ABLA-M-04H","1935",1.0365,37.48489,108.14058,"ABLA"
"9254","CO","04H","ABLA-M-04H","1934",1.6795,37.48489,108.14058,"ABLA"
"9255","CO","04H","ABLA-M-04H","1933",1.4685,37.48489,108.14058,"ABLA"
"9256","CO","04H","ABLA-M-04H","1932",1.494,37.48489,108.14058,"ABLA"
"9257","CO","04H","ABLA-M-04H","1931",1.6515,37.48489,108.14058,"ABLA"
"9258","CO","04H","ABLA-M-04H","1930",1.5865,37.48489,108.14058,"ABLA"
"9259","CO","04H","ABLA-M-04H","1929",1.419,37.48489,108.14058,"ABLA"
"9260","CO","04H","ABLA-M-04H","1928",1.6015,37.48489,108.14058,"ABLA"
"9261","CO","04H","ABLA-M-04H","1927",2.978,37.48489,108.14058,"ABLA"
"9262","CO","04H","ABLA-M-04H","1926",1.262,37.48489,108.14058,"ABLA"
"9263","CO","04H","ABLA-M-04H","1925",0.9,37.48489,108.14058,"ABLA"
"9264","CO","04H","ABLA-M-04H","1924",NA,37.48489,108.14058,"ABLA"
"9265","CO","04H","ABLA-M-04H","1923",NA,37.48489,108.14058,"ABLA"
"9266","CO","04H","ABLA-M-04H","1922",NA,37.48489,108.14058,"ABLA"
"9267","CO","04H","ABLA-M-04H","1921",NA,37.48489,108.14058,"ABLA"
"9268","CO","04H","ABLA-M-04H","1920",NA,37.48489,108.14058,"ABLA"
"9269","CO","04H","ABLA-M-04H","1919",NA,37.48489,108.14058,"ABLA"
"9270","CO","04H","ABLA-M-04H","1918",NA,37.48489,108.14058,"ABLA"
"9271","CO","04H","ABLA-M-04H","1917",NA,37.48489,108.14058,"ABLA"
"9272","CO","04H","ABLA-M-04H","1916",NA,37.48489,108.14058,"ABLA"
"9273","CO","04H","ABLA-M-04H","1915",NA,37.48489,108.14058,"ABLA"
"9274","CO","04H","ABLA-M-04H","1914",NA,37.48489,108.14058,"ABLA"
"9275","CO","04H","ABLA-M-04H","1913",NA,37.48489,108.14058,"ABLA"
"9276","CO","04H","ABLA-M-04H","1912",NA,37.48489,108.14058,"ABLA"
"9277","CO","04H","ABLA-M-04H","1911",NA,37.48489,108.14058,"ABLA"
"9278","CO","04H","ABLA-M-04H","1910",NA,37.48489,108.14058,"ABLA"
"9279","CO","04H","ABLA-M-04H","1909",NA,37.48489,108.14058,"ABLA"
"9280","CO","04H","ABLA-M-04H","1908",NA,37.48489,108.14058,"ABLA"
"9281","CO","04H","ABLA-M-04H","1907",NA,37.48489,108.14058,"ABLA"
"9282","CO","04H","ABLA-M-04H","1906",NA,37.48489,108.14058,"ABLA"
"9283","CO","04H","ABLA-M-04H","1905",NA,37.48489,108.14058,"ABLA"
"9284","CO","04H","ABLA-M-04H","1904",NA,37.48489,108.14058,"ABLA"
"9285","CO","04H","ABLA-M-04H","1903",NA,37.48489,108.14058,"ABLA"
"9286","CO","04H","ABLA-M-04H","1902",NA,37.48489,108.14058,"ABLA"
"9287","CO","04H","ABLA-M-04H","1901",NA,37.48489,108.14058,"ABLA"
"9288","CO","04H","ABLA-M-04H","1900",NA,37.48489,108.14058,"ABLA"
"9289","CO","04H","ABLA-M-04H","1899",NA,37.48489,108.14058,"ABLA"
"9290","CO","04H","ABLA-M-04H","1898",NA,37.48489,108.14058,"ABLA"
"9291","CO","04H","ABLA-M-04H","1897",NA,37.48489,108.14058,"ABLA"
"9292","CO","04H","ABLA-M-04H","1896",NA,37.48489,108.14058,"ABLA"
"9293","CO","04H","ABLA-M-04H","1895",NA,37.48489,108.14058,"ABLA"
"9294","CO","04H","ABLA-M-04H","1894",NA,37.48489,108.14058,"ABLA"
"9295","CO","04H","ABLA-M-04H","1893",NA,37.48489,108.14058,"ABLA"
"9296","CO","04H","ABLA-M-04H","1892",NA,37.48489,108.14058,"ABLA"
"9297","CO","04H","ABLA-M-04H","1891",NA,37.48489,108.14058,"ABLA"
"9298","CO","04H","ABLA-M-04H","1890",NA,37.48489,108.14058,"ABLA"
"9299","CO","04H","ABLA-M-04H","1889",NA,37.48489,108.14058,"ABLA"
"9300","CO","04H","ABLA-M-04H","1888",NA,37.48489,108.14058,"ABLA"
"9301","CO","04H","ABLA-M-04H","1887",NA,37.48489,108.14058,"ABLA"
"9302","CO","04H","ABLA-M-04H","1886",NA,37.48489,108.14058,"ABLA"
"9303","CO","04H","ABLA-M-04H","1885",NA,37.48489,108.14058,"ABLA"
"9304","CO","04H","ABLA-M-04H","1884",NA,37.48489,108.14058,"ABLA"
"9305","CO","04H","ABLA-M-04H","1883",NA,37.48489,108.14058,"ABLA"
"9306","CO","04H","ABLA-M-04H","1882",NA,37.48489,108.14058,"ABLA"
"9307","CO","04H","ABLA-M-04H","1881",NA,37.48489,108.14058,"ABLA"
"9308","CO","04H","ABLA-M-04H","1880",NA,37.48489,108.14058,"ABLA"
"9309","CO","04H","ABLA-M-04H","1879",NA,37.48489,108.14058,"ABLA"
"9310","CO","04H","ABLA-M-04H","1878",NA,37.48489,108.14058,"ABLA"
"9311","CO","04H","ABLA-M-04H","1877",NA,37.48489,108.14058,"ABLA"
"9312","CO","04H","ABLA-M-04H","1876",NA,37.48489,108.14058,"ABLA"
"9313","CO","04H","ABLA-M-04H","1875",NA,37.48489,108.14058,"ABLA"
"9314","CO","04L","ABLA-M-04L","2013",0.285,37.48523,108.14028,"ABLA"
"9315","CO","04L","ABLA-M-04L","2012",2.3225,37.48523,108.14028,"ABLA"
"9316","CO","04L","ABLA-M-04L","2011",1.8785,37.48523,108.14028,"ABLA"
"9317","CO","04L","ABLA-M-04L","2010",1.9215,37.48523,108.14028,"ABLA"
"9318","CO","04L","ABLA-M-04L","2009",1.8585,37.48523,108.14028,"ABLA"
"9319","CO","04L","ABLA-M-04L","2008",2.049,37.48523,108.14028,"ABLA"
"9320","CO","04L","ABLA-M-04L","2007",1.9945,37.48523,108.14028,"ABLA"
"9321","CO","04L","ABLA-M-04L","2006",2.164,37.48523,108.14028,"ABLA"
"9322","CO","04L","ABLA-M-04L","2005",2.4325,37.48523,108.14028,"ABLA"
"9323","CO","04L","ABLA-M-04L","2004",1.794,37.48523,108.14028,"ABLA"
"9324","CO","04L","ABLA-M-04L","2003",1.812,37.48523,108.14028,"ABLA"
"9325","CO","04L","ABLA-M-04L","2002",2.4195,37.48523,108.14028,"ABLA"
"9326","CO","04L","ABLA-M-04L","2001",2.397,37.48523,108.14028,"ABLA"
"9327","CO","04L","ABLA-M-04L","2000",2.194,37.48523,108.14028,"ABLA"
"9328","CO","04L","ABLA-M-04L","1999",2.1785,37.48523,108.14028,"ABLA"
"9329","CO","04L","ABLA-M-04L","1998",2.2515,37.48523,108.14028,"ABLA"
"9330","CO","04L","ABLA-M-04L","1997",2.214,37.48523,108.14028,"ABLA"
"9331","CO","04L","ABLA-M-04L","1996",2.482,37.48523,108.14028,"ABLA"
"9332","CO","04L","ABLA-M-04L","1995",2.4035,37.48523,108.14028,"ABLA"
"9333","CO","04L","ABLA-M-04L","1994",2.077,37.48523,108.14028,"ABLA"
"9334","CO","04L","ABLA-M-04L","1993",2.2565,37.48523,108.14028,"ABLA"
"9335","CO","04L","ABLA-M-04L","1992",2.358,37.48523,108.14028,"ABLA"
"9336","CO","04L","ABLA-M-04L","1991",2.6065,37.48523,108.14028,"ABLA"
"9337","CO","04L","ABLA-M-04L","1990",2.7445,37.48523,108.14028,"ABLA"
"9338","CO","04L","ABLA-M-04L","1989",2.8085,37.48523,108.14028,"ABLA"
"9339","CO","04L","ABLA-M-04L","1988",2.924,37.48523,108.14028,"ABLA"
"9340","CO","04L","ABLA-M-04L","1987",3.287,37.48523,108.14028,"ABLA"
"9341","CO","04L","ABLA-M-04L","1986",3.5825,37.48523,108.14028,"ABLA"
"9342","CO","04L","ABLA-M-04L","1985",3.088,37.48523,108.14028,"ABLA"
"9343","CO","04L","ABLA-M-04L","1984",3.039,37.48523,108.14028,"ABLA"
"9344","CO","04L","ABLA-M-04L","1983",2.8265,37.48523,108.14028,"ABLA"
"9345","CO","04L","ABLA-M-04L","1982",2.773,37.48523,108.14028,"ABLA"
"9346","CO","04L","ABLA-M-04L","1981",2.646,37.48523,108.14028,"ABLA"
"9347","CO","04L","ABLA-M-04L","1980",2.224,37.48523,108.14028,"ABLA"
"9348","CO","04L","ABLA-M-04L","1979",2.7335,37.48523,108.14028,"ABLA"
"9349","CO","04L","ABLA-M-04L","1978",2.38,37.48523,108.14028,"ABLA"
"9350","CO","04L","ABLA-M-04L","1977",2.0615,37.48523,108.14028,"ABLA"
"9351","CO","04L","ABLA-M-04L","1976",1.9665,37.48523,108.14028,"ABLA"
"9352","CO","04L","ABLA-M-04L","1975",2.228,37.48523,108.14028,"ABLA"
"9353","CO","04L","ABLA-M-04L","1974",2.1135,37.48523,108.14028,"ABLA"
"9354","CO","04L","ABLA-M-04L","1973",2.0015,37.48523,108.14028,"ABLA"
"9355","CO","04L","ABLA-M-04L","1972",1.744,37.48523,108.14028,"ABLA"
"9356","CO","04L","ABLA-M-04L","1971",1.174,37.48523,108.14028,"ABLA"
"9357","CO","04L","ABLA-M-04L","1970",1.9465,37.48523,108.14028,"ABLA"
"9358","CO","04L","ABLA-M-04L","1969",2.573,37.48523,108.14028,"ABLA"
"9359","CO","04L","ABLA-M-04L","1968",1.3785,37.48523,108.14028,"ABLA"
"9360","CO","04L","ABLA-M-04L","1967",0.7675,37.48523,108.14028,"ABLA"
"9361","CO","04L","ABLA-M-04L","1966",0.521,37.48523,108.14028,"ABLA"
"9362","CO","04L","ABLA-M-04L","1965",0.6415,37.48523,108.14028,"ABLA"
"9363","CO","04L","ABLA-M-04L","1964",0.6085,37.48523,108.14028,"ABLA"
"9364","CO","04L","ABLA-M-04L","1963",0.4755,37.48523,108.14028,"ABLA"
"9365","CO","04L","ABLA-M-04L","1962",0.506,37.48523,108.14028,"ABLA"
"9366","CO","04L","ABLA-M-04L","1961",0.487,37.48523,108.14028,"ABLA"
"9367","CO","04L","ABLA-M-04L","1960",0.6625,37.48523,108.14028,"ABLA"
"9368","CO","04L","ABLA-M-04L","1959",0.6475,37.48523,108.14028,"ABLA"
"9369","CO","04L","ABLA-M-04L","1958",0.7835,37.48523,108.14028,"ABLA"
"9370","CO","04L","ABLA-M-04L","1957",0.678,37.48523,108.14028,"ABLA"
"9371","CO","04L","ABLA-M-04L","1956",0.519,37.48523,108.14028,"ABLA"
"9372","CO","04L","ABLA-M-04L","1955",0.6575,37.48523,108.14028,"ABLA"
"9373","CO","04L","ABLA-M-04L","1954",0.9745,37.48523,108.14028,"ABLA"
"9374","CO","04L","ABLA-M-04L","1953",0.9425,37.48523,108.14028,"ABLA"
"9375","CO","04L","ABLA-M-04L","1952",0.7825,37.48523,108.14028,"ABLA"
"9376","CO","04L","ABLA-M-04L","1951",0.27,37.48523,108.14028,"ABLA"
"9377","CO","04L","ABLA-M-04L","1950",0.339,37.48523,108.14028,"ABLA"
"9378","CO","04L","ABLA-M-04L","1949",0.3195,37.48523,108.14028,"ABLA"
"9379","CO","04L","ABLA-M-04L","1948",0.3825,37.48523,108.14028,"ABLA"
"9380","CO","04L","ABLA-M-04L","1947",0.4985,37.48523,108.14028,"ABLA"
"9381","CO","04L","ABLA-M-04L","1946",0.4455,37.48523,108.14028,"ABLA"
"9382","CO","04L","ABLA-M-04L","1945",0.636,37.48523,108.14028,"ABLA"
"9383","CO","04L","ABLA-M-04L","1944",0.815,37.48523,108.14028,"ABLA"
"9384","CO","04L","ABLA-M-04L","1943",0.6025,37.48523,108.14028,"ABLA"
"9385","CO","04L","ABLA-M-04L","1942",0.664,37.48523,108.14028,"ABLA"
"9386","CO","04L","ABLA-M-04L","1941",0.679,37.48523,108.14028,"ABLA"
"9387","CO","04L","ABLA-M-04L","1940",0.385,37.48523,108.14028,"ABLA"
"9388","CO","04L","ABLA-M-04L","1939",0.4105,37.48523,108.14028,"ABLA"
"9389","CO","04L","ABLA-M-04L","1938",0.424,37.48523,108.14028,"ABLA"
"9390","CO","04L","ABLA-M-04L","1937",0.4605,37.48523,108.14028,"ABLA"
"9391","CO","04L","ABLA-M-04L","1936",0.417,37.48523,108.14028,"ABLA"
"9392","CO","04L","ABLA-M-04L","1935",0.3855,37.48523,108.14028,"ABLA"
"9393","CO","04L","ABLA-M-04L","1934",0.6325,37.48523,108.14028,"ABLA"
"9394","CO","04L","ABLA-M-04L","1933",0.539,37.48523,108.14028,"ABLA"
"9395","CO","04L","ABLA-M-04L","1932",0.425,37.48523,108.14028,"ABLA"
"9396","CO","04L","ABLA-M-04L","1931",0.4825,37.48523,108.14028,"ABLA"
"9397","CO","04L","ABLA-M-04L","1930",0.5925,37.48523,108.14028,"ABLA"
"9398","CO","04L","ABLA-M-04L","1929",0.534,37.48523,108.14028,"ABLA"
"9399","CO","04L","ABLA-M-04L","1928",0.521,37.48523,108.14028,"ABLA"
"9400","CO","04L","ABLA-M-04L","1927",0.667,37.48523,108.14028,"ABLA"
"9401","CO","04L","ABLA-M-04L","1926",0.3775,37.48523,108.14028,"ABLA"
"9402","CO","04L","ABLA-M-04L","1925",0.3045,37.48523,108.14028,"ABLA"
"9403","CO","04L","ABLA-M-04L","1924",0.3065,37.48523,108.14028,"ABLA"
"9404","CO","04L","ABLA-M-04L","1923",0.3685,37.48523,108.14028,"ABLA"
"9405","CO","04L","ABLA-M-04L","1922",0.9685,37.48523,108.14028,"ABLA"
"9406","CO","04L","ABLA-M-04L","1921",0.4075,37.48523,108.14028,"ABLA"
"9407","CO","04L","ABLA-M-04L","1920",0.4475,37.48523,108.14028,"ABLA"
"9408","CO","04L","ABLA-M-04L","1919",0.526,37.48523,108.14028,"ABLA"
"9409","CO","04L","ABLA-M-04L","1918",0.4185,37.48523,108.14028,"ABLA"
"9410","CO","04L","ABLA-M-04L","1917",0.7995,37.48523,108.14028,"ABLA"
"9411","CO","04L","ABLA-M-04L","1916",0.2655,37.48523,108.14028,"ABLA"
"9412","CO","04L","ABLA-M-04L","1915",0.2115,37.48523,108.14028,"ABLA"
"9413","CO","04L","ABLA-M-04L","1914",0.2125,37.48523,108.14028,"ABLA"
"9414","CO","04L","ABLA-M-04L","1913",0.3055,37.48523,108.14028,"ABLA"
"9415","CO","04L","ABLA-M-04L","1912",0.2175,37.48523,108.14028,"ABLA"
"9416","CO","04L","ABLA-M-04L","1911",0.324,37.48523,108.14028,"ABLA"
"9417","CO","04L","ABLA-M-04L","1910",0.17,37.48523,108.14028,"ABLA"
"9418","CO","04L","ABLA-M-04L","1909",0.3535,37.48523,108.14028,"ABLA"
"9419","CO","04L","ABLA-M-04L","1908",0.239,37.48523,108.14028,"ABLA"
"9420","CO","04L","ABLA-M-04L","1907",0.4895,37.48523,108.14028,"ABLA"
"9421","CO","04L","ABLA-M-04L","1906",0.215,37.48523,108.14028,"ABLA"
"9422","CO","04L","ABLA-M-04L","1905",0.847,37.48523,108.14028,"ABLA"
"9423","CO","04L","ABLA-M-04L","1904",NA,37.48523,108.14028,"ABLA"
"9424","CO","04L","ABLA-M-04L","1903",NA,37.48523,108.14028,"ABLA"
"9425","CO","04L","ABLA-M-04L","1902",NA,37.48523,108.14028,"ABLA"
"9426","CO","04L","ABLA-M-04L","1901",NA,37.48523,108.14028,"ABLA"
"9427","CO","04L","ABLA-M-04L","1900",NA,37.48523,108.14028,"ABLA"
"9428","CO","04L","ABLA-M-04L","1899",NA,37.48523,108.14028,"ABLA"
"9429","CO","04L","ABLA-M-04L","1898",NA,37.48523,108.14028,"ABLA"
"9430","CO","04L","ABLA-M-04L","1897",NA,37.48523,108.14028,"ABLA"
"9431","CO","04L","ABLA-M-04L","1896",NA,37.48523,108.14028,"ABLA"
"9432","CO","04L","ABLA-M-04L","1895",NA,37.48523,108.14028,"ABLA"
"9433","CO","04L","ABLA-M-04L","1894",NA,37.48523,108.14028,"ABLA"
"9434","CO","04L","ABLA-M-04L","1893",NA,37.48523,108.14028,"ABLA"
"9435","CO","04L","ABLA-M-04L","1892",NA,37.48523,108.14028,"ABLA"
"9436","CO","04L","ABLA-M-04L","1891",NA,37.48523,108.14028,"ABLA"
"9437","CO","04L","ABLA-M-04L","1890",NA,37.48523,108.14028,"ABLA"
"9438","CO","04L","ABLA-M-04L","1889",NA,37.48523,108.14028,"ABLA"
"9439","CO","04L","ABLA-M-04L","1888",NA,37.48523,108.14028,"ABLA"
"9440","CO","04L","ABLA-M-04L","1887",NA,37.48523,108.14028,"ABLA"
"9441","CO","04L","ABLA-M-04L","1886",NA,37.48523,108.14028,"ABLA"
"9442","CO","04L","ABLA-M-04L","1885",NA,37.48523,108.14028,"ABLA"
"9443","CO","04L","ABLA-M-04L","1884",NA,37.48523,108.14028,"ABLA"
"9444","CO","04L","ABLA-M-04L","1883",NA,37.48523,108.14028,"ABLA"
"9445","CO","04L","ABLA-M-04L","1882",NA,37.48523,108.14028,"ABLA"
"9446","CO","04L","ABLA-M-04L","1881",NA,37.48523,108.14028,"ABLA"
"9447","CO","04L","ABLA-M-04L","1880",NA,37.48523,108.14028,"ABLA"
"9448","CO","04L","ABLA-M-04L","1879",NA,37.48523,108.14028,"ABLA"
"9449","CO","04L","ABLA-M-04L","1878",NA,37.48523,108.14028,"ABLA"
"9450","CO","04L","ABLA-M-04L","1877",NA,37.48523,108.14028,"ABLA"
"9451","CO","04L","ABLA-M-04L","1876",NA,37.48523,108.14028,"ABLA"
"9452","CO","04L","ABLA-M-04L","1875",NA,37.48523,108.14028,"ABLA"
"9453","CO","05H","ABLA-M-05H","2013",0.16,37.48512,108.13885,"ABLA"
"9454","CO","05H","ABLA-M-05H","2012",1.6975,37.48512,108.13885,"ABLA"
"9455","CO","05H","ABLA-M-05H","2011",1.5325,37.48512,108.13885,"ABLA"
"9456","CO","05H","ABLA-M-05H","2010",1.532,37.48512,108.13885,"ABLA"
"9457","CO","05H","ABLA-M-05H","2009",1.5,37.48512,108.13885,"ABLA"
"9458","CO","05H","ABLA-M-05H","2008",1.8075,37.48512,108.13885,"ABLA"
"9459","CO","05H","ABLA-M-05H","2007",1.709,37.48512,108.13885,"ABLA"
"9460","CO","05H","ABLA-M-05H","2006",1.932,37.48512,108.13885,"ABLA"
"9461","CO","05H","ABLA-M-05H","2005",1.416,37.48512,108.13885,"ABLA"
"9462","CO","05H","ABLA-M-05H","2004",1.585,37.48512,108.13885,"ABLA"
"9463","CO","05H","ABLA-M-05H","2003",1.416,37.48512,108.13885,"ABLA"
"9464","CO","05H","ABLA-M-05H","2002",1.711,37.48512,108.13885,"ABLA"
"9465","CO","05H","ABLA-M-05H","2001",2.3405,37.48512,108.13885,"ABLA"
"9466","CO","05H","ABLA-M-05H","2000",2.4415,37.48512,108.13885,"ABLA"
"9467","CO","05H","ABLA-M-05H","1999",2.6725,37.48512,108.13885,"ABLA"
"9468","CO","05H","ABLA-M-05H","1998",2.636,37.48512,108.13885,"ABLA"
"9469","CO","05H","ABLA-M-05H","1997",1.926,37.48512,108.13885,"ABLA"
"9470","CO","05H","ABLA-M-05H","1996",2.1775,37.48512,108.13885,"ABLA"
"9471","CO","05H","ABLA-M-05H","1995",2.3965,37.48512,108.13885,"ABLA"
"9472","CO","05H","ABLA-M-05H","1994",1.85,37.48512,108.13885,"ABLA"
"9473","CO","05H","ABLA-M-05H","1993",1.479,37.48512,108.13885,"ABLA"
"9474","CO","05H","ABLA-M-05H","1992",2.557,37.48512,108.13885,"ABLA"
"9475","CO","05H","ABLA-M-05H","1991",2.823,37.48512,108.13885,"ABLA"
"9476","CO","05H","ABLA-M-05H","1990",3.015,37.48512,108.13885,"ABLA"
"9477","CO","05H","ABLA-M-05H","1989",2.471,37.48512,108.13885,"ABLA"
"9478","CO","05H","ABLA-M-05H","1988",3.0045,37.48512,108.13885,"ABLA"
"9479","CO","05H","ABLA-M-05H","1987",3.021,37.48512,108.13885,"ABLA"
"9480","CO","05H","ABLA-M-05H","1986",3.337,37.48512,108.13885,"ABLA"
"9481","CO","05H","ABLA-M-05H","1985",2.775,37.48512,108.13885,"ABLA"
"9482","CO","05H","ABLA-M-05H","1984",3.3555,37.48512,108.13885,"ABLA"
"9483","CO","05H","ABLA-M-05H","1983",2.4705,37.48512,108.13885,"ABLA"
"9484","CO","05H","ABLA-M-05H","1982",2.9835,37.48512,108.13885,"ABLA"
"9485","CO","05H","ABLA-M-05H","1981",3.007,37.48512,108.13885,"ABLA"
"9486","CO","05H","ABLA-M-05H","1980",1.708,37.48512,108.13885,"ABLA"
"9487","CO","05H","ABLA-M-05H","1979",2.6185,37.48512,108.13885,"ABLA"
"9488","CO","05H","ABLA-M-05H","1978",2.4645,37.48512,108.13885,"ABLA"
"9489","CO","05H","ABLA-M-05H","1977",2.4335,37.48512,108.13885,"ABLA"
"9490","CO","05H","ABLA-M-05H","1976",2.397,37.48512,108.13885,"ABLA"
"9491","CO","05H","ABLA-M-05H","1975",2.7845,37.48512,108.13885,"ABLA"
"9492","CO","05H","ABLA-M-05H","1974",1.853,37.48512,108.13885,"ABLA"
"9493","CO","05H","ABLA-M-05H","1973",1.8415,37.48512,108.13885,"ABLA"
"9494","CO","05H","ABLA-M-05H","1972",2.7685,37.48512,108.13885,"ABLA"
"9495","CO","05H","ABLA-M-05H","1971",1.967,37.48512,108.13885,"ABLA"
"9496","CO","05H","ABLA-M-05H","1970",2.12,37.48512,108.13885,"ABLA"
"9497","CO","05H","ABLA-M-05H","1969",2.204,37.48512,108.13885,"ABLA"
"9498","CO","05H","ABLA-M-05H","1968",2.2915,37.48512,108.13885,"ABLA"
"9499","CO","05H","ABLA-M-05H","1967",2.135,37.48512,108.13885,"ABLA"
"9500","CO","05H","ABLA-M-05H","1966",3.0005,37.48512,108.13885,"ABLA"
"9501","CO","05H","ABLA-M-05H","1965",1.389,37.48512,108.13885,"ABLA"
"9502","CO","05H","ABLA-M-05H","1964",NA,37.48512,108.13885,"ABLA"
"9503","CO","05H","ABLA-M-05H","1963",NA,37.48512,108.13885,"ABLA"
"9504","CO","05H","ABLA-M-05H","1962",NA,37.48512,108.13885,"ABLA"
"9505","CO","05H","ABLA-M-05H","1961",NA,37.48512,108.13885,"ABLA"
"9506","CO","05H","ABLA-M-05H","1960",NA,37.48512,108.13885,"ABLA"
"9507","CO","05H","ABLA-M-05H","1959",NA,37.48512,108.13885,"ABLA"
"9508","CO","05H","ABLA-M-05H","1958",NA,37.48512,108.13885,"ABLA"
"9509","CO","05H","ABLA-M-05H","1957",NA,37.48512,108.13885,"ABLA"
"9510","CO","05H","ABLA-M-05H","1956",NA,37.48512,108.13885,"ABLA"
"9511","CO","05H","ABLA-M-05H","1955",NA,37.48512,108.13885,"ABLA"
"9512","CO","05H","ABLA-M-05H","1954",NA,37.48512,108.13885,"ABLA"
"9513","CO","05H","ABLA-M-05H","1953",NA,37.48512,108.13885,"ABLA"
"9514","CO","05H","ABLA-M-05H","1952",NA,37.48512,108.13885,"ABLA"
"9515","CO","05H","ABLA-M-05H","1951",NA,37.48512,108.13885,"ABLA"
"9516","CO","05H","ABLA-M-05H","1950",NA,37.48512,108.13885,"ABLA"
"9517","CO","05H","ABLA-M-05H","1949",NA,37.48512,108.13885,"ABLA"
"9518","CO","05H","ABLA-M-05H","1948",NA,37.48512,108.13885,"ABLA"
"9519","CO","05H","ABLA-M-05H","1947",NA,37.48512,108.13885,"ABLA"
"9520","CO","05H","ABLA-M-05H","1946",NA,37.48512,108.13885,"ABLA"
"9521","CO","05H","ABLA-M-05H","1945",NA,37.48512,108.13885,"ABLA"
"9522","CO","05H","ABLA-M-05H","1944",NA,37.48512,108.13885,"ABLA"
"9523","CO","05H","ABLA-M-05H","1943",NA,37.48512,108.13885,"ABLA"
