ID,SPECIES,TYPE,INNER_YR,PITH,OUTER_YR,AGE,EVENT,RATING,LAB_NOTES,RESPONSE_1,RESPONSE_2,RESPONSE_3,RESPONSE_4,MEASURED_RING_WIDTH,FIELD_NOTES,UTM_E,UTM_N,ZONE,DBH,HEIGHT,STATUS,COUNTY
CRG_34A,PIEN,IN PLACE,1892,Y,2019,127,2019,1,EW death date,OBSV_DD,NA,NA,NA,N,NO DATA,274391,4194633,13,60,2.5,LIVE,San Juan
CRG_35A,PIEN,IN PLACE,1724,Y,2019,295,1730,2,RW multiple years / Bark fully intact;,RW,NA,NA,NA,N,NO DATA,274547,4194647,13,28,22,LIVE,San Juan
CRG_35A,PIEN,IN PLACE,1724,Y,2019,295,1768,4,RW 2 years,RW,NA,NA,NA,N,NO DATA,274547,4194647,13,28,22,LIVE,San Juan
CRG_35A,PIEN,IN PLACE,1724,Y,2019,295,2019,1,EW death date,OBSV_DD,NA,NA,NA,N,NO DATA,274547,4194647,13,28,22,LIVE,San Juan
CRG_36A,PIEN,TRANSPORTED,1774,Y,2019,245,1781,5,RW 1 year / Bark fully intact; very large sample with minimal signal; visually dated; 2019 EW,RW,NA,NA,NA,N,NO DATA,274566,4194653,13,61,4.4,LIVE,San Juan
CRG_36A,PIEN,TRANSPORTED,1774,Y,2019,245,1784,4,RW 3 years (inconsistent),RW,NA,NA,NA,N,NO DATA,274566,4194653,13,61,4.4,LIVE,San Juan
CRG_36A,PIEN,TRANSPORTED,1774,Y,2019,245,2019,1,EW death date,OBSV_DD,NA,NA,NA,N,NO DATA,274566,4194653,13,61,4.4,LIVE,San Juan
CRG_37A,PIEN,TRANSPORTED,1686,Y,2019,333,1688,4,RW 2 years / Bark partially intact; visually dated; 2019 EW,RW,NA,NA,NA,N,NO DATA,274590,4194660,13,58,6.4,LIVE,San Juan
CRG_37A,PIEN,TRANSPORTED,1686,Y,2019,333,1701,5,RW 1 year,RW,NA,NA,NA,N,NO DATA,274590,4194660,13,58,6.4,LIVE,San Juan
CRG_37A,PIEN,TRANSPORTED,1686,Y,2019,333,1808,1,Scar (~1/10th circumference of tree) with associated TRDs,SCAR,TRDs,NA,NA,N,NO DATA,274590,4194660,13,58,6.4,LIVE,San Juan
CRG_37A,PIEN,TRANSPORTED,1686,Y,2019,333,2019,1,EW death date,OBSV_DD,NA,NA,NA,N,NO DATA,274590,4194660,13,58,6.4,LIVE,San Juan
CRG_38A,PIEN,TRANSPORTED,1747,Y,2019,272,1764,5,RW 1 year (poorly defined) / Bark partially intact; very large sample with minimal signal; visually dated; 2019 EW,RW,NA,NA,NA,N,NO DATA,274599,4194673,13,48,12.5,LIVE,San Juan
CRG_38A,PIEN,TRANSPORTED,1747,Y,2019,272,1768,4,RW 3 years (poorly defined),RW,NA,NA,NA,N,NO DATA,274599,4194673,13,48,12.5,LIVE,San Juan
CRG_38A,PIEN,TRANSPORTED,1747,Y,2019,272,1787,5,RW 1 year,RW,NA,NA,NA,N,NO DATA,274599,4194673,13,48,12.5,LIVE,San Juan
CRG_38A,PIEN,TRANSPORTED,1747,Y,2019,272,2019,1,EW death date,OBSV_DD,NA,NA,NA,N,NO DATA,274599,4194673,13,48,12.5,LIVE,San Juan
CRG_39A,PIEN,TRANSPORTED,1682,Y,2019,337,1692,6,Frost ring (cellular disruption in earlywood) / Bark intact; visually dated; 2019 EW,FR,NA,NA,NA,N,NO DATA,274588,4194670,13,31,13.6,LIVE,San Juan
CRG_39A,PIEN,TRANSPORTED,1682,Y,2019,337,1695,6,Frost ring (cellular disruption in earlywood),FR,NA,NA,NA,N,NO DATA,274588,4194670,13,31,13.6,LIVE,San Juan
CRG_39A,PIEN,TRANSPORTED,1682,Y,2019,337,1698,4,RW 3 years (inconsistent),RW,NA,NA,NA,N,NO DATA,274588,4194670,13,31,13.6,LIVE,San Juan
CRG_39A,PIEN,TRANSPORTED,1682,Y,2019,337,1705,5,RW 1 year,RW,NA,NA,NA,N,NO DATA,274588,4194670,13,31,13.6,LIVE,San Juan
CRG_39A,PIEN,TRANSPORTED,1682,Y,2019,337,2019,1,EW death date,OBSV_DD,NA,NA,NA,N,NO DATA,274588,4194670,13,31,13.6,LIVE,San Juan
CRG_40A,PIEN,NO DATA,1860,N,2019,159,1869,6,Frost ring (cellular disruption in earlywood) / Bark fully intact; cannot determine pith date (extreme growth suppression); inner ring dates to 1860; large sample with no discernable signal; visually dated; 2019 EW,FR,NA,NA,NA,N,butt only; bole removed probably by power company by new pole placement; diameter @ disk 57 cm,274588,4194670,13,31,13.6,LIVE,San Juan
CRG_40A,PIEN,NO DATA,1860,N,2019,159,1875,6,Frost ring (cellular disruption in earlywood),FR,NA,NA,NA,N,butt only; bole removed probably by power company by new pole placement; diameter @ disk 57 cm,274588,4194670,13,31,13.6,LIVE,San Juan
CRG_40A,PIEN,NO DATA,1860,N,2019,159,1896,6,Frost ring (cellular disruption in earlywood),FR,NA,NA,NA,N,butt only; bole removed probably by power company by new pole placement; diameter @ disk 57 cm,274588,4194670,13,31,13.6,LIVE,San Juan
CRG_40A,PIEN,NO DATA,1860,N,2019,159,1902,6,Frost ring (cellular disruption in earlywood),FR,NA,NA,NA,N,butt only; bole removed probably by power company by new pole placement; diameter @ disk 57 cm,274588,4194670,13,31,13.6,LIVE,San Juan
CRG_40A,PIEN,NO DATA,1860,N,2019,159,1905,6,Frost ring (cellular disruption in earlywood),FR,NA,NA,NA,N,butt only; bole removed probably by power company by new pole placement; diameter @ disk 57 cm,274588,4194670,13,31,13.6,LIVE,San Juan
CRG_40A,PIEN,NO DATA,1860,N,2019,159,2019,1,EW death date,OBSV_DD,NA,NA,NA,N,butt only; bole removed probably by power company by new pole placement; diameter @ disk 57 cm,274588,4194670,13,31,13.6,LIVE,San Juan
CRG_41A,PIEN,NO DATA,1871,Y,2019,148,1880,5,RW 1 year,RW,NA,NA,NA,N,butt only; bole removed power company/road crew? diameter @ disk 46 cm,274341,4194594,13,NO DATA,NO DATA,LIVE,San Juan
CRG_41A,PIEN,NO DATA,1871,Y,2019,148,1884,3,RW 4 years (inconsistent),RW,NA,NA,NA,N,butt only; bole removed power company/road crew? diameter @ disk 46 cm,274341,4194594,13,NO DATA,NO DATA,LIVE,San Juan
CRG_41A,PIEN,NO DATA,1871,Y,2019,148,1891,5,RW 1 year,RW,NA,NA,NA,N,butt only; bole removed power company/road crew? diameter @ disk 46 cm,274341,4194594,13,NO DATA,NO DATA,LIVE,San Juan
CRG_41A,PIEN,NO DATA,1871,Y,2019,148,1984,2,Unusual cambial damage with associated TRDs and growth suppression for multiple years,CD,TRDs,GS,NA,N,butt only; bole removed power company/road crew? diameter @ disk 46 cm,274341,4194594,13,NO DATA,NO DATA,LIVE,San Juan
CRG_41A,PIEN,NO DATA,1871,Y,2019,148,2019,1,EW death date,OBSV_DD,NA,NA,NA,N,butt only; bole removed power company/road crew? diameter @ disk 46 cm,274341,4194594,13,NO DATA,NO DATA,LIVE,San Juan
CRG_43A,PIEN,TRANSPORTED,1910,N,2019,109,2019,1,EW death date / Bark partially intact; cannot determine inner date beyond major suppression (no signals); visually dated; 2019 EW,OBSV_DD,NA,NA,NA,N,NO DATA,274444,4194685,13,18,4,LIVE,San Juan
CRG_44A,PIEN,TRANSPORTED,1682,Y,2019,337,1701,4,RW 3 years (inconsistent) / Bark fully intact; medium-sized sample with minimal signal; visually dated; 2019 EW,RW,NA,NA,NA,N,NO DATA,274498,4194693,13,33,7.5,LIVE,San Juan
CRG_44A,PIEN,TRANSPORTED,1682,Y,2019,337,2019,1,EW death date,OBSV_DD,NA,NA,NA,N,NO DATA,274498,4194693,13,33,7.5,LIVE,San Juan
CRG_45A,PIEN,NO DATA,1822,Y,2019,197,1975,4,Growth release ~4 years (poorly defined) / Bark partially intact; medium-sized sample with minimal signal; visually dated; branch traces in interior of sample (dated through); 2019 EW,GR,NA,NA,NA,N,NO DATA,274313,4194642,13,25,4.9,LIVE,San Juan
CRG_45A,PIEN,NO DATA,1822,Y,2019,197,1987,4,Growth release ~4 years (poorly defined),GR,NA,NA,NA,N,NO DATA,274313,4194642,13,25,4.9,LIVE,San Juan
CRG_45A,PIEN,NO DATA,1822,Y,2019,197,2001,2,RW multiple years,RW,NA,NA,NA,N,NO DATA,274313,4194642,13,25,4.9,LIVE,San Juan
CRG_45A,PIEN,NO DATA,1822,Y,2019,197,2019,1,EW death date,OBSV_DD,NA,NA,NA,N,NO DATA,274313,4194642,13,25,4.9,LIVE,San Juan
CRG_46A,PIEN,TRANSPORTED,1667,Y,2018,351,1683,5,RW 1 year / Bark barely intact; visually dated; 2018 EW,RW,NA,NA,NA,N,Sample was originally was numbered 45 A which would be the second 45 A so renamed 46,274490,4194749,13,23,4.2,DEAD,San Juan
CRG_46A,PIEN,TRANSPORTED,1667,Y,2018,351,1688,2,RW multiple years (pronounced),RW,NA,NA,NA,N,Sample was originally was numbered 45 A which would be the second 45 A so renamed 46,274490,4194749,13,23,4.2,DEAD,San Juan
CRG_46A,PIEN,TRANSPORTED,1667,Y,2018,351,1693,4,RW 1 year (pronounced),RW,NA,NA,NA,N,Sample was originally was numbered 45 A which would be the second 45 A so renamed 46,274490,4194749,13,23,4.2,DEAD,San Juan
CRG_46A,PIEN,TRANSPORTED,1667,Y,2018,351,1698,3,RW 4 years (inconsistent; poorly defined),RW,NA,NA,NA,N,Sample was originally was numbered 45 A which would be the second 45 A so renamed 46,274490,4194749,13,23,4.2,DEAD,San Juan
CRG_47A,PIEN,TRANSPORTED,1706,Y,2017,311,1721,4,RW 1 year (pronounced) with associated frost ring (cellular disruption in earlywood) / Bark partially intact; medium-sized sample with minimal signal; visually dated; 2017 outer ring,RW,FR,NA,NA,N,NO DATA,274329,4194666,13,47,13.4,LIVE,San Juan
CRG_48A,PIEN,TRANSPORTED,1681,Y,2019,338,1705,3,RW multiple years (inconsistent; small tree) / Bark fully intact; visually dated; 2019 EW,RW,NA,NA,NA,N,NO DATA,274457,4194689,13,27,5.7,LIVE,San Juan
CRG_48A,PIEN,TRANSPORTED,1681,Y,2019,338,1716,3,RW multiple years (inconsistent),RW,NA,NA,NA,N,NO DATA,274457,4194689,13,27,5.7,LIVE,San Juan
CRG_48A,PIEN,TRANSPORTED,1681,Y,2019,338,1725,2,RW multiple years,RW,NA,NA,NA,N,NO DATA,274457,4194689,13,27,5.7,LIVE,San Juan
CRG_48A,PIEN,TRANSPORTED,1681,Y,2019,338,1741,3,RW 3 years,RW,NA,NA,NA,N,NO DATA,274457,4194689,13,27,5.7,LIVE,San Juan
CRG_48A,PIEN,TRANSPORTED,1681,Y,2019,338,1930,2,RW multiple years,RW,NA,NA,NA,N,NO DATA,274457,4194689,13,27,5.7,LIVE,San Juan
CRG_48A,PIEN,TRANSPORTED,1681,Y,2019,338,2019,1,EW death date,OBSV_DD,NA,NA,NA,N,NO DATA,274457,4194689,13,27,5.7,LIVE,San Juan
CRG_49A,PIEN,TRANSPORTED,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NA,Bark no longer intact; major suppressions with several branch traces obscurring dating; unable to date sample,NA,NA,NA,NA,N,NO DATA,274451,4194690,13,21,3.8,DEAD,San Juan
CRG_50A,PIEN,NO DATA,1682,Y,2018,336,1697,4,RW 2 years / Bark fully intact / Bark fully intact; visually dated; 2018 EW (not 2019),RW,NA,NA,NA,N,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,San Juan
CRG_50A,PIEN,NO DATA,1682,Y,2018,336,1701,3,RW 3 years (inconsistent),RW,NA,NA,NA,N,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,San Juan
CRG_50A,PIEN,NO DATA,1682,Y,2018,336,1705,3,RW 3 years (inconsistent),RW,NA,NA,NA,N,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,San Juan
CRG_50A,PIEN,NO DATA,1682,Y,2018,336,1714,5,RW 1 year,RW,NA,NA,NA,N,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,San Juan
CRG_50A,PIEN,NO DATA,1682,Y,2018,336,1769,2,RW multiple years,RW,NA,NA,NA,N,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,San Juan
ELL_01A,PIEN,NO DATA,1409,Y,2019,610,2019,1,EW death date / Large cross-section with no discernable signal; visually dated; bark fully intact; 2019 EW,OBSV_DD,NA,NA,NA,N,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,Summit
ELL_02A,PIEN,NO DATA,1959,Y,2019,60,1969,3,Isolated small unusual cambial damage (~3 cm) with no associated TRDs or RW / Large cross-section with wide complacent rings; visually dated; bark fully intact; 2019 EW,CD,NA,NA,NA,N,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,Summit
ELL_02A,PIEN,NO DATA,1959,Y,2019,60,1975,5,RW 1 year,RW,NA,NA,NA,N,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,Summit
ELL_02A,PIEN,NO DATA,1959,Y,2019,60,2019,1,EW death date,OBSV_DD,NA,NA,NA,N,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,Summit
ELL_03A,PIEN,NO DATA,1957,Y,2019,62,1962,5,Isolated TRDs for 1 year / Large cross-section with minimal signal; complacent rings; visually dated; bark fully intact; 2019 EW,TRDs,NA,NA,NA,N,Not able to get height due to snapped off base of tree.,402311,4376016,13,21,16.5,LIVE,Summit
ELL_03A,PIEN,NO DATA,1957,Y,2019,62,1993,3,Isolated small unusual cambial damage (~2 cm) with no associated TRDs or RW,CD,NA,NA,NA,N,Not able to get height due to snapped off base of tree.,402311,4376016,13,21,16.5,LIVE,Summit
ELL_03A,PIEN,NO DATA,1957,Y,2019,62,1996,3,Isolated small unusual cambial damage (~1 cm) with no associated TRDs or RW,CD,NA,NA,NA,N,Not able to get height due to snapped off base of tree.,402311,4376016,13,21,16.5,LIVE,Summit
ELL_03A,PIEN,NO DATA,1957,Y,2019,62,2019,1,EW death date,OBSV_DD,NA,NA,NA,N,Not able to get height due to snapped off base of tree.,402311,4376016,13,21,16.5,LIVE,Summit
ELL_04A,PIEN,TRANSPORTED,1794,Y,2019,225,1801,5,Frost Ring / Large sample with minimal signal; visually dated; bark fully intact; 2019 EW,FR,NA,NA,NA,N,NO DATA,402299,4376064,13,39,5.2,LIVE,Summit
ELL_04A,PIEN,TRANSPORTED,1794,Y,2019,225,1909,1,Large scar (~7 cm) with TRDs but no associated RW,SCAR,TRDs,NA,NA,N,NO DATA,402299,4376064,13,39,5.2,LIVE,Summit
ELL_04A,PIEN,TRANSPORTED,1794,Y,2019,225,2019,1,EW death date,OBSV_DD,NA,NA,NA,N,NO DATA,402299,4376064,13,39,5.2,LIVE,Summit
ELL_05A,PIEN,TRANSPORTED,1821,Y,2019,198,1826,5,RW 1 year (small tree) / Large cross-section with minimal signal; bark fully intact; 2019 EW,RW,NA,NA,NA,Y,NO DATA,402309,4376053,13,34,3.3,LIVE,Summit
ELL_05A,PIEN,TRANSPORTED,1821,Y,2019,198,1832,5,RW 1 year,RW,NA,NA,NA,Y,NO DATA,402309,4376053,13,34,3.3,LIVE,Summit
ELL_05A,PIEN,TRANSPORTED,1821,Y,2019,198,1848,2,RW 3 years,RW,NA,NA,NA,Y,NO DATA,402309,4376053,13,34,3.3,LIVE,Summit
ELL_05A,PIEN,TRANSPORTED,1821,Y,2019,198,2019,1,EW death date,OBSV_DD,NA,NA,NA,Y,NO DATA,402309,4376053,13,34,3.3,LIVE,Summit
ELL_06A,PIEN,TRANSPORTED,1824,Y,2019,195,1826,4,RW 3 years (young small tree) / Large cross-section with minimal signal; visually dated; bark fully intact; 2019 EW,RW,NA,NA,NA,N,NO DATA,402306,4376047,13,41,4,LIVE,Summit
ELL_06A,PIEN,TRANSPORTED,1824,Y,2019,195,1832,4,RW 2 years (opposite sides of tree),RW,NA,NA,NA,N,NO DATA,402306,4376047,13,41,4,LIVE,Summit
ELL_06A,PIEN,TRANSPORTED,1824,Y,2019,195,1836,4,RW 2 years (opposite sides of tree),RW,NA,NA,NA,N,NO DATA,402306,4376047,13,41,4,LIVE,Summit
ELL_06A,PIEN,TRANSPORTED,1824,Y,2019,195,1848,2,RW 3 years (pronounced; directional shift),RW,NA,NA,NA,N,NO DATA,402306,4376047,13,41,4,LIVE,Summit
ELL_06A,PIEN,TRANSPORTED,1824,Y,2019,195,1862,5,RW 1 year,RW,NA,NA,NA,N,NO DATA,402306,4376047,13,41,4,LIVE,Summit
ELL_06A,PIEN,TRANSPORTED,1824,Y,2019,195,2019,1,EW death date,OBSV_DD,NA,NA,NA,N,NO DATA,402306,4376047,13,41,4,LIVE,Summit
ELL_07A,PIEN,TRANSPORTED,1820,Y,2019,199,1826,5,RW 1 year / Visually dated; bark fully intact; 2019 EW,RW,NA,NA,NA,N,NO DATA,402303,4376038,13,30,6.4,LIVE,Summit
ELL_07A,PIEN,TRANSPORTED,1820,Y,2019,199,1832,5,RW 1 year,RW,NA,NA,NA,N,NO DATA,402303,4376038,13,30,6.4,LIVE,Summit
ELL_07A,PIEN,TRANSPORTED,1820,Y,2019,199,1834,5,RW 1 year (opposite side of tree),RW,NA,NA,NA,N,NO DATA,402303,4376038,13,30,6.4,LIVE,Summit
ELL_07A,PIEN,TRANSPORTED,1820,Y,2019,199,1836,5,RW 1 year,RW,NA,NA,NA,N,NO DATA,402303,4376038,13,30,6.4,LIVE,Summit
ELL_07A,PIEN,TRANSPORTED,1820,Y,2019,199,1840,3,RW 2 years (opposite sides of tree),RW,NA,NA,NA,N,NO DATA,402303,4376038,13,30,6.4,LIVE,Summit
ELL_07A,PIEN,TRANSPORTED,1820,Y,2019,199,1848,2,RW 3 years,RW,NA,NA,NA,N,NO DATA,402303,4376038,13,30,6.4,LIVE,Summit
ELL_07A,PIEN,TRANSPORTED,1820,Y,2019,199,2019,1,EW death date,OBSV_DD,NA,NA,NA,N,NO DATA,402303,4376038,13,30,6.4,LIVE,Summit
ELL_08A,PIEN,TRANSPORTED,1861,Y,2019,158,1772,4,RW 2 years / Bark fully intact; measured; 2019 EW,RW,NA,NA,NA,Y,NO DATA,402308,4376042,13,36,9.6,LIVE,Summit
ELL_08A,PIEN,TRANSPORTED,1861,Y,2019,158,1774,5,RW 1 year (directional shift),RW,NA,NA,NA,Y,NO DATA,402308,4376042,13,36,9.6,LIVE,Summit
ELL_08A,PIEN,TRANSPORTED,1861,Y,2019,158,1881,5,RW 1 year (directional shift),RW,NA,NA,NA,Y,NO DATA,402308,4376042,13,36,9.6,LIVE,Summit
ELL_08A,PIEN,TRANSPORTED,1861,Y,2019,158,1884,3,RW 3 years,RW,NA,NA,NA,Y,NO DATA,402308,4376042,13,36,9.6,LIVE,Summit
ELL_08A,PIEN,TRANSPORTED,1861,Y,2019,158,1894,3,Isolated small unusual cambial damage (~2.5 cm) with no associated TRDs or RW,CD,NA,NA,NA,Y,NO DATA,402308,4376042,13,36,9.6,LIVE,Summit
ELL_08A,PIEN,TRANSPORTED,1861,Y,2019,158,1899,2,RW 4 years (pronounced),RW,NA,NA,NA,Y,NO DATA,402308,4376042,13,36,9.6,LIVE,Summit
ELL_08A,PIEN,TRANSPORTED,1861,Y,2019,158,1918,5,RW 1 year,RW,NA,NA,NA,Y,NO DATA,402308,4376042,13,36,9.6,LIVE,Summit
ELL_08A,PIEN,TRANSPORTED,1861,Y,2019,158,1957,3,Isolated small unusual cambial damage (~1.5 cm) with no associated TRDs or RW,CD,NA,NA,NA,Y,NO DATA,402308,4376042,13,36,9.6,LIVE,Summit
ELL_08A,PIEN,TRANSPORTED,1861,Y,2019,158,1961,1,Large scar (~15 cm) with TRDs but no associated RW,SCAR,TRDs,NA,NA,Y,NO DATA,402308,4376042,13,36,9.6,LIVE,Summit
ELL_08A,PIEN,TRANSPORTED,1861,Y,2019,158,2019,1,EW death date,OBSV_DD,NA,NA,NA,Y,NO DATA,402308,4376042,13,36,9.6,LIVE,Summit
ELL_09A,PIEN,TRANSPORTED,1855,Y,2019,164,1865,5,Isolated TRDs for 1 year / Bark fully intact; visually dated; 2019 EW,TRDs,NA,NA,NA,Y,NO DATA,402316,4376046,13,33,6.2,LIVE,Summit
ELL_09A,PIEN,TRANSPORTED,1855,Y,2019,164,1869,5,RW 1 year,RW,NA,NA,NA,Y,NO DATA,402316,4376046,13,33,6.2,LIVE,Summit
ELL_09A,PIEN,TRANSPORTED,1855,Y,2019,164,1872,4,RW 2 years (directional shift),RW,NA,NA,NA,Y,NO DATA,402316,4376046,13,33,6.2,LIVE,Summit
ELL_09A,PIEN,TRANSPORTED,1855,Y,2019,164,1885,3,RW 3 years,RW,NA,NA,NA,Y,NO DATA,402316,4376046,13,33,6.2,LIVE,Summit
ELL_09A,PIEN,TRANSPORTED,1855,Y,2019,164,1893,5,RW 1 year,RW,NA,NA,NA,Y,NO DATA,402316,4376046,13,33,6.2,LIVE,Summit
ELL_09A,PIEN,TRANSPORTED,1855,Y,2019,164,1899,2,RW 4 years (opposite sides of tree),RW,NA,NA,NA,Y,NO DATA,402316,4376046,13,33,6.2,LIVE,Summit
ELL_09A,PIEN,TRANSPORTED,1855,Y,2019,164,2019,1,EW death date,OBSV_DD,NA,NA,NA,Y,NO DATA,402316,4376046,13,33,6.2,LIVE,Summit
ELL_10A,PIEN,TRANSPORTED,1795,Y,2019,224,1811,5,RW 1 year / Visually dated; bark fully intact; 2019 EW,RW,NA,NA,NA,Y,NO DATA,402323,4376052,13,34,8,LIVE,Summit
ELL_10A,PIEN,TRANSPORTED,1795,Y,2019,224,1817,5,RW 1 year,RW,NA,NA,NA,Y,NO DATA,402323,4376052,13,34,8,LIVE,Summit
ELL_10A,PIEN,TRANSPORTED,1795,Y,2019,224,1819,4,RW 2 years,RW,NA,NA,NA,Y,NO DATA,402323,4376052,13,34,8,LIVE,Summit
ELL_10A,PIEN,TRANSPORTED,1795,Y,2019,224,1832,3,RW 3 years,RW,NA,NA,NA,Y,NO DATA,402323,4376052,13,34,8,LIVE,Summit
ELL_10A,PIEN,TRANSPORTED,1795,Y,2019,224,1838,2,RW multiple years,RW,NA,NA,NA,Y,NO DATA,402323,4376052,13,34,8,LIVE,Summit
ELL_10A,PIEN,TRANSPORTED,1795,Y,2019,224,1848,2,RW multiple years (opposite sides of tree),RW,NA,NA,NA,Y,NO DATA,402323,4376052,13,34,8,LIVE,Summit
ELL_10A,PIEN,TRANSPORTED,1795,Y,2019,224,1862,5,RW 1 year,RW,NA,NA,NA,Y,NO DATA,402323,4376052,13,34,8,LIVE,Summit
ELL_10A,PIEN,TRANSPORTED,1795,Y,2019,224,1872,2,RW multiple years (poorly defined),RW,NA,NA,NA,Y,NO DATA,402323,4376052,13,34,8,LIVE,Summit
ELL_10A,PIEN,TRANSPORTED,1795,Y,2019,224,1909,2,Isolated growth suppression with heavy TRDs,GS,TRDs,NA,NA,Y,NO DATA,402323,4376052,13,34,8,LIVE,Summit
ELL_10A,PIEN,TRANSPORTED,1795,Y,2019,224,1915,3,Isolated small unusual cambial damage (~2 cm) with no associated RW or TRDs,CD,NA,NA,NA,Y,NO DATA,402323,4376052,13,34,8,LIVE,Summit
ELL_10A,PIEN,TRANSPORTED,1795,Y,2019,224,2019,1,EW death date,OBSV_DD,NA,NA,NA,Y,NO DATA,402323,4376052,13,34,8,LIVE,Summit
ELL_11A,PIEN,TRANSPORTED,1875,Y,2019,144,1884,4,RW 3 years (young small tree) / Visually dated; bark fully intact; 2019 EW,RW,NA,NA,NA,N,NO DATA,402328,4376046,13,28,3.1,LIVE,Summit
ELL_11A,PIEN,TRANSPORTED,1875,Y,2019,144,1890,3,RW 4 years (poorly defined),RW,NA,NA,NA,N,NO DATA,402328,4376046,13,28,3.1,LIVE,Summit
ELL_11A,PIEN,TRANSPORTED,1875,Y,2019,144,1899,3,RW 2 years,RW,NA,NA,NA,N,NO DATA,402328,4376046,13,28,3.1,LIVE,Summit
ELL_11A,PIEN,TRANSPORTED,1875,Y,2019,144,1907,5,RW 1 year,RW,NA,NA,NA,N,NO DATA,402328,4376046,13,28,3.1,LIVE,Summit
ELL_11A,PIEN,TRANSPORTED,1875,Y,2019,144,1918,1,Unusual cambial damage with associated TRDs and 1 year associated RW,CD,TRDs,RW,NA,N,NO DATA,402328,4376046,13,28,3.1,LIVE,Summit
ELL_11A,PIEN,TRANSPORTED,1875,Y,2019,144,1920,3,RW 2 years (pronounced),RW,NA,NA,NA,N,NO DATA,402328,4376046,13,28,3.1,LIVE,Summit
ELL_11A,PIEN,TRANSPORTED,1875,Y,2019,144,1923,5,RW 1 year,RW,NA,NA,NA,N,NO DATA,402328,4376046,13,28,3.1,LIVE,Summit
ELL_11A,PIEN,TRANSPORTED,1875,Y,2019,144,1925,2,Isolated unusual cambial damage with associated TRDs but no associated RW,CD,TRDs,NA,NA,N,NO DATA,402328,4376046,13,28,3.1,LIVE,Summit
ELL_11A,PIEN,TRANSPORTED,1875,Y,2019,144,1936,5,RW 1 year,RW,NA,NA,NA,N,NO DATA,402328,4376046,13,28,3.1,LIVE,Summit
ELL_11A,PIEN,TRANSPORTED,1875,Y,2019,144,1957,1,Unusual cambial damage in 2 separate spots on tree stem (~3 - 6 cm) with associated TRDs but no associated RW,CD,TRDs,NA,NA,N,NO DATA,402328,4376046,13,28,3.1,LIVE,Summit
ELL_11A,PIEN,TRANSPORTED,1875,Y,2019,144,1970,1,Large unusual cambial damage (~4 cm) with associated TRDs but no associated RW,CD,TRDs,NA,NA,N,NO DATA,402328,4376046,13,28,3.1,LIVE,Summit
ELL_11A,PIEN,TRANSPORTED,1875,Y,2019,144,2019,1,EW death date,OBSV_DD,NA,NA,NA,N,NO DATA,402328,4376046,13,28,3.1,LIVE,Summit
