age_CE,ucl02a_raw,ucl02b_raw,ucl03a_raw,ucl03b_raw,ucl04a_raw,ucl04b_raw,ucl05a_raw,ucl05b_raw,ucl06a_raw,ucl06b_raw,ucl07a_raw,ucl07b_raw,ucl07C_raw,ucl11a_raw,ucl11b_raw,ucl12a_raw,ucl12b_raw,ucl13a_raw,ucl13b_raw,ucl14a_raw,ucl14b_raw,ucl21a_raw,ucl21b_raw,ucl22a_raw,ucl22b_raw,ucl23a_raw,ucl23b_raw,ucl31a_raw,ucl41b_raw,ucl42a_raw,ucl51_raw,UCL100B_raw,UCL102A_raw,UCL102B_raw,UCL103A_raw,UCL103B_raw,UCL104A_raw,UCL104B_raw,UCL105A_raw,UCL106A_raw,UCL106B_raw,UCL107A_raw,UCL107B_raw,UCL108A_raw,UCL108B_raw,UCL109B_raw,UCL115A_raw,UCL101A_raw,UCL101B_raw,UCL105B_raw,ucl02a_raw_outlier_flag,ucl02b_raw_outlier_flag,ucl03a_raw_outlier_flag,ucl03b_raw_outlier_flag,ucl04a_raw_outlier_flag,ucl04b_raw_outlier_flag,ucl05a_raw_outlier_flag,ucl05b_raw_outlier_flag,ucl06a_raw_outlier_flag,ucl06b_raw_outlier_flag,ucl07a_raw_outlier_flag,ucl07b_raw_outlier_flag,ucl07C_raw_outlier_flag,ucl11a_raw_outlier_flag,ucl11b_raw_outlier_flag,ucl12a_raw_outlier_flag,ucl12b_raw_outlier_flag,ucl13a_raw_outlier_flag,ucl13b_raw_outlier_flag,ucl14a_raw_outlier_flag,ucl14b_raw_outlier_flag,ucl21a_raw_outlier_flag,ucl21b_raw_outlier_flag,ucl22a_raw_outlier_flag,ucl22b_raw_outlier_flag,ucl23a_raw_outlier_flag,ucl23b_raw_outlier_flag,ucl31a_raw_outlier_flag,ucl41b_raw_outlier_flag,ucl42a_raw_outlier_flag,ucl51_raw_outlier_flag,UCL100B_raw_outlier_flag,UCL102A_raw_outlier_flag,UCL102B_raw_outlier_flag,UCL103A_raw_outlier_flag,UCL103B_raw_outlier_flag,UCL104A_raw_outlier_flag,UCL104B_raw_outlier_flag,UCL105A_raw_outlier_flag,UCL106A_raw_outlier_flag,UCL106B_raw_outlier_flag,UCL107A_raw_outlier_flag,UCL107B_raw_outlier_flag,UCL108A_raw_outlier_flag,UCL108B_raw_outlier_flag,UCL109B_raw_outlier_flag,UCL115A_raw_outlier_flag,UCL101A_raw_outlier_flag,UCL101B_raw_outlier_flag,UCL105B_raw_outlier_flag
1884,0.65,0.23,0.21,0.47,0.12,0.29,0.25,0.42,0.24,0.3,0.31,0.33,NA,0.28,0.36,0.26,0.19,NA,0.71,0.44,0.54,0.17,0.12,0.27,0.32,0.22,0.32,0.45,NA,0.15,0.33,0.4,0.38,0.39,1.06,0.75,1.07,0.29,0.24,0.23,0.35,0.19,0.18,0.47,0.25,0.34,0.34,0.12,0.08,0.42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1885,0.63,0.29,0.3,0.43,0.39,0.53,0.26,0.43,0.32,0.51,0.4,0.48,NA,0.45,0.43,0.31,0.23,1.14,0.72,0.47,0.54,0.29,0.2,0.37,0.29,0.23,0.35,0.51,NA,0.19,0.35,0.49,0.4,0.46,0.93,0.54,1.04,0.3,0.27,0.36,0.38,0.24,0.21,0.46,0.32,0.34,0.36,0.15,0.1,0.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1886,0.72,0.29,0.34,0.4,0.32,0.43,0.18,0.36,0.31,0.57,0.3,0.28,NA,0.4,0.36,0.27,0.18,0.97,0.65,0.45,0.57,0.26,0.12,0.32,0.35,0.24,0.31,0.5,NA,0.19,0.44,0.48,0.32,0.34,0.84,0.49,0.87,0.24,0.3,0.31,0.33,0.26,0.2,0.37,0.35,0.31,0.32,0.27,0.06,0.43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1887,0.48,0.15,0.32,0.41,0.24,0.53,0.19,0.42,0.22,0.55,0.3,0.19,NA,0.37,0.32,0.26,0.14,0.8,0.66,0.52,0.59,0.14,0.13,0.28,0.47,0.26,0.32,0.43,NA,0.19,0.37,0.41,0.25,0.18,0.72,0.48,0.83,0.21,0.24,0.23,0.39,0.23,0.16,0.33,0.2,0.2,0.2,0.18,0.03,0.35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1888,0.55,0.23,0.34,0.39,0.31,0.45,0.21,0.46,0.3,0.46,0.37,0.34,NA,0.44,0.43,0.24,0.18,0.9,0.97,0.49,0.55,0.2,0.13,0.36,0.35,0.21,0.21,0.49,NA,0.16,0.57,0.52,0.39,0.34,0.8,0.6,0.95,0.29,0.3,0.27,0.62,0.2,0.27,0.39,0.31,0.32,0.37,0.14,0.05,0.35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1889,0.71,0.25,0.28,0.42,0.32,0.4,0.15,0.31,0.07,0.64,0.28,0.31,NA,0.36,0.3,0.19,0.2,0.73,0.74,0.44,0.58,0.28,0.2,0.27,0.28,0.19,0.31,0.38,NA,0.14,0.42,0.45,0.36,0.24,0.7,0.36,0.69,0.21,0.2,0.22,0.41,0.24,0.2,0.31,0.22,0.37,0.33,0.1,0.1,0.26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1890,0.59,0.22,0.25,0.34,0.26,0.28,0.13,0.24,0.25,0.44,0.27,0.21,NA,0.22,0.32,0.17,0.14,0.66,0.82,0.41,0.44,0.18,0.14,0.26,0.26,0.17,0.21,0.43,NA,0.14,0.33,0.43,0.18,0.16,0.56,0.32,0.66,0.21,0.2,0.14,0.31,0.2,0.12,0.23,0.26,0.13,0.25,0.1,0.09,0.26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1891,0.62,0.21,0.3,0.41,0.39,0.48,0.15,0.35,0.18,0.44,0.31,0.28,NA,0.45,0.34,0.3,0.16,0.88,0.99,0.46,0.51,0.22,0.18,0.33,0.31,0.22,0.28,0.49,NA,0.14,0.5,0.42,0.32,0.23,0.54,0.37,0.46,0.3,0.21,0.27,0.45,0.2,0.25,0.3,0.36,0.11,0.36,0.21,0.06,0.26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1892,0.54,0.12,0.23,0.31,0.27,0.57,0.2,0.3,0.1,0.38,0.23,0.21,NA,0.28,0.26,0.25,0.16,1.05,0.97,0.56,0.52,0.14,0.11,0.26,0.32,0.17,0.21,0.56,NA,0.16,0.45,0.48,0.36,0.21,0.53,0.34,0.63,0.24,0.21,0.23,0.56,0.24,0.18,0.34,0.43,0.14,0.33,0.11,0.06,0.24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1893,0.45,0.15,0.3,0.31,0.28,0.42,0.17,0.26,0.1,0.35,0.22,0.11,NA,0.42,0.37,0.27,0.15,1.03,0.85,0.5,0.47,0.18,0.1,0.22,0.32,0.22,0.2,0.56,NA,0.15,0.37,0.5,0.31,0.17,0.59,0.51,0.55,0.21,0.15,0.24,0.53,0.13,0.16,0.16,0.38,0.08,0.27,0.03,0.07,0.13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1894,0.36,0.16,0.29,0.35,0.16,0.42,0.13,0.24,0.1,0.27,0.16,0.17,NA,0.39,0.31,0.21,0.11,0.68,0.63,0.43,0.33,0.18,0.12,0.22,0.26,0.24,0.22,0.37,NA,0.13,0.46,0.5,0.26,0.17,0.74,0.67,0.39,0.23,0.2,0.28,0.67,0.07,0.18,0.2,0.44,0.07,0.27,0.15,0.12,0.11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1895,0.52,0.12,0.29,0.39,0.15,0.28,0.17,0.29,0.09,0.34,0.16,0.28,NA,0.49,0.39,0.25,0.15,0.72,0.78,0.43,0.4,0.14,0.21,0.28,0.31,0.15,0.19,0.5,NA,0.18,0.68,0.72,0.4,0.36,1.12,0.79,0.62,0.18,0.24,0.45,0.88,0.16,0.29,0.46,0.63,0.2,0.56,0.11,0.06,0.19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1896,0.5,0.19,0.28,0.42,0.19,0.36,0.18,0.32,0.13,0.49,0.19,0.33,NA,0.54,0.4,0.27,0.14,0.73,0.82,0.51,0.52,0.16,0.23,0.3,0.38,0.19,0.3,0.37,NA,0.24,0.91,0.97,0.48,0.41,1.09,0.8,0.79,0.23,0.32,0.5,0.97,0.31,0.37,0.44,0.84,0.24,0.54,0.16,0.06,0.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1897,0.65,0.25,0.33,0.55,0.28,0.4,0.25,0.34,0.18,0.41,0.26,0.39,NA,0.48,0.48,0.29,0.2,0.82,0.76,0.44,0.39,0.2,0.17,0.29,0.33,0.22,0.28,0.75,NA,0.2,0.73,0.93,0.32,0.44,1.03,0.64,0.78,0.38,0.24,0.48,0.81,0.38,0.32,0.44,0.69,0.16,0.63,0.16,0.04,0.17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1898,0.66,0.19,0.26,0.44,0.27,0.54,0.23,0.28,0.11,0.33,0.25,0.35,NA,0.35,0.32,0.19,0.15,0.81,0.92,0.52,0.62,0.17,0.15,0.24,0.26,0.21,0.2,0.68,NA,0.21,0.6,0.67,0.2,0.32,0.75,0.56,0.71,0.22,0.23,0.41,0.53,0.2,0.2,0.15,0.25,0.18,0.37,0.07,0.04,0.19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1899,0.61,0.14,0.21,0.34,0.19,0.42,0.2,0.25,0.12,0.2,0.07,0.19,NA,0.31,0.23,0.18,0.14,0.58,0.76,0.4,0.4,0.1,0.12,0.16,0.19,0.08,0.14,0.43,NA,0.13,0.37,0.41,0.12,0.2,0.63,0.39,0.47,0.15,0.14,0.23,0.4,0.16,0.11,0.07,0.17,0.03,0.18,0.08,0.07,0.11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1900,0.8,0.2,0.37,0.59,0.21,0.52,0.34,0.42,0.27,0.43,0.16,0.42,NA,0.48,0.39,0.35,0.16,0.8,0.89,0.52,0.55,0.13,0.18,0.24,0.33,0.21,0.18,0.64,NA,0.2,0.53,0.69,0.07,0.41,0.89,0.65,0.66,0.23,0.15,0.48,0.7,0.32,0.2,0.26,0.33,0.12,0.37,0.28,0.07,0.13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1901,0.6,0.14,0.2,0.37,0.1,0.43,0.18,0.22,0.17,0.3,0.24,0.26,NA,0.24,0.18,0.17,0.13,0.54,0.58,0.47,0.34,0.15,0.07,0.13,0.31,0.14,0.12,0.46,NA,0.21,0.4,0.46,0.07,0.3,0.72,0.38,0.6,0.28,0.07,0.29,0.32,0.12,0.21,0.21,0.39,0.11,0.29,0.21,0.1,0.12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1902,0.72,0.22,0.25,0.51,0.18,0.43,0.21,0.28,0.18,0.41,0.21,0.24,NA,0.48,0.22,0.24,0.18,0.57,0.64,0.5,0.46,0.16,0.16,0.26,0.35,0.26,0.22,0.46,NA,0.24,0.52,0.55,0.19,0.43,0.85,0.48,0.71,0.25,0.12,0.4,0.58,0.25,0.21,0.25,0.47,0.13,0.33,0.12,0.14,0.11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1903,0.8,0.3,0.25,0.54,0.17,0.5,0.17,0.33,0.18,0.61,0.25,0.4,NA,0.69,0.31,0.21,0.19,0.79,0.92,0.62,0.5,0.24,0.18,0.32,0.37,0.28,0.23,0.42,NA,0.3,0.51,0.64,0.2,0.62,1.13,0.58,0.95,0.3,0.14,0.38,0.81,0.31,0.38,0.41,0.7,0.21,0.39,0.12,0.17,0.14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1904,0.92,0.4,0.44,0.75,0.33,0.64,0.3,0.53,0.3,1.35,0.43,0.7,NA,0.89,0.51,0.25,0.25,0.82,1.06,0.68,0.65,0.3,0.34,0.48,0.54,0.4,0.52,0.63,NA,0.46,1.09,0.88,0.38,1.13,1.21,0.6,1.09,0.38,0.24,0.78,1.31,0.58,0.55,0.62,0.81,0.5,0.73,0.27,0.21,0.17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1905,0.94,0.54,0.47,0.77,0.41,0.68,0.28,0.32,0.35,1.47,0.42,0.58,NA,0.68,0.37,0.27,0.25,0.74,1.07,0.46,0.68,0.3,0.25,0.38,0.45,0.35,0.34,0.82,NA,0.29,1.1,0.94,0.45,1.06,1.29,0.65,0.86,0.34,0.29,0.68,1.1,0.68,0.44,0.57,0.66,0.57,0.71,0.18,0.27,0.17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1906,0.72,0.45,0.38,0.63,0.25,0.51,0.22,0.33,0.26,1.13,0.4,0.6,NA,0.6,0.44,0.25,0.19,0.72,1.13,0.34,0.5,0.26,0.29,0.41,0.31,0.2,0.27,0.72,NA,0.34,0.93,0.73,0.42,0.88,1.13,0.68,0.72,0.31,0.24,0.41,1.03,0.57,0.41,0.58,0.72,0.54,0.63,0.21,0.31,0.13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1907,0.66,0.44,0.32,0.63,0.22,0.56,0.26,0.39,0.25,0.98,0.51,0.62,NA,0.6,0.31,0.24,0.21,1.07,1.55,0.36,0.5,0.28,0.26,0.38,0.56,0.3,0.34,0.8,NA,0.52,0.94,0.51,0.28,0.7,1.19,0.68,0.79,0.27,0.2,0.33,1.06,0.66,0.36,0.51,0.71,0.35,0.52,0.24,0.37,0.11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1908,0.52,0.31,0.34,0.51,0.18,0.44,0.16,0.28,0.12,0.77,0.3,0.43,NA,0.42,0.31,0.23,0.19,0.71,1.05,0.24,0.45,0.23,0.23,0.35,0.48,0.3,0.33,0.67,NA,0.51,1.09,0.54,0.2,0.43,0.9,0.52,0.6,0.22,0.17,0.43,0.97,0.41,0.31,0.34,0.47,0.25,0.51,0.17,0.28,0.12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1909,0.54,0.25,0.2,0.4,0.18,0.46,0.11,0.22,0.06,0.46,0.26,0.26,NA,0.3,0.19,0.13,0.1,0.48,0.84,0.27,0.42,0.12,0.08,0.19,0.37,0.25,0.18,0.5,NA,0.37,0.7,0.45,0.12,0.33,0.77,0.46,0.54,0.27,0.07,0.24,0.69,0.22,0.17,0.3,0.48,0.2,0.45,0,0,0.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1910,0.72,0.31,0.33,0.54,0.31,0.54,0.25,0.37,0.16,0.73,0.46,0.63,NA,0.57,0.45,0.16,0.1,0.63,1.15,0.33,0.38,0.31,0.25,0.35,0.64,0.45,0.35,0.69,NA,0.48,0.84,0.58,0.27,0.45,1.06,0.58,0.78,0.37,0.13,0.47,0.87,0.35,0.34,0.69,0.77,0.31,0.65,0.21,0.22,0.12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1911,0.64,0.26,0.33,0.45,0.3,0.49,0.2,0.3,0.28,0.6,0.45,0.42,NA,0.35,0.24,0.16,0.11,0.69,1.12,0.31,0.49,0.21,0.21,0.25,0.63,0.4,0.44,0.54,NA,0.41,0.75,0.54,0.28,0.41,1.01,0.55,0.84,0.34,0.16,0.39,0.78,0.26,0.33,0.59,0.57,0.33,0.55,0.26,0.21,0.11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
