"","years","Tag","Ring_width(mm)","Lat","Long","speciesfull","species"
"1195",1999,"27W44",4.3,41.7,-108.9,"Populus tremuloides","POTR"
"1196",1999,"28C145",4.78,40.4,-106.1,"Populus tremuloides","POTR"
"1197",1999,"28M64",4.53,46.7,-114.5,"Populus tremuloides","POTR"
"1198",1999,"28M92",4.28,45.7,-113.9,"Populus tremuloides","POTR"
"1199",1999,"28W11",3.29,44.8,-107.4,"Populus tremuloides","POTR"
"1200",1999,"28W25",4.06,44.8,-107.5,"Populus tremuloides","POTR"
"1201",1999,"29M34",4.47,47,-110.8,"Populus tremuloides","POTR"
"1202",1999,"210C23",2.48,40.6,-105.5,"Populus tremuloides","POTR"
"1203",1999,"211C125",3.67,39.5,-106.4,"Populus tremuloides","POTR"
"1204",1999,"211C154",3.54,40.4,-106.1,"Populus tremuloides","POTR"
"1205",1999,"211W5A2",3.71,42.6,-108.8,"Populus tremuloides","POTR"
"1206",1999,"212C92",4.06,38.8,-106.4,"Populus tremuloides","POTR"
"1207",1999,"212M14",3.58,46.8,-110.8,"Populus tremuloides","POTR"
"1208",1999,"213C112",3.46,39.4,-106.3,"Populus tremuloides","POTR"
"1209",1999,"213M44",4.19,48.3,-113.4,"Populus tremuloides","POTR"
"1210",1999,"213M84",2.43,45.7,-114,"Populus tremuloides","POTR"
"1211",1999,"213W34",4.15,42.7,-108.9,"Populus tremuloides","POTR"
"1212",1999,"215C103",3.94,39.4,-106.3,"Populus tremuloides","POTR"
"1213",1999,"215C134",5.31,40.3,-106.1,"Populus tremuloides","POTR"
"1214",1999,"215C54",4.59,38.5,-105.4,"Populus tremuloides","POTR"
"1215",1999,"215M31",3.56,47,-110.8,"Populus tremuloides","POTR"
"1216",1999,"215M62",4.96,46.7,-114.5,"Populus tremuloides","POTR"
"1217",1999,"215W11",2.72,44.8,-107.4,"Populus tremuloides","POTR"
"1218",1999,"216C112",3.56,39.4,-106.3,"Populus tremuloides","POTR"
"1219",1999,"216C131",4.7,40.3,-106.1,"Populus tremuloides","POTR"
"1220",1999,"216C84",4.76,38.8,-106.4,"Populus tremuloides","POTR"
"1221",1999,"216M112",3.92,44.8,-111.2,"Populus tremuloides","POTR"
"1222",1999,"216M24",3.45,46.8,-110.7,"Populus tremuloides","POTR"
"1223",1999,"216M41",3.14,48.3,-113.4,"Populus tremuloides","POTR"
"1224",1999,"216M82",5.08,45.7,-114,"Populus tremuloides","POTR"
"1225",1999,"31C92",3.96,38.8,-106.4,"Populus tremuloides","POTR"
"1226",1999,"32C11",4.13,40.6,-105.4,"Populus tremuloides","POTR"
"1227",1999,"32C143",3.47,40.4,-106.1,"Populus tremuloides","POTR"
"1228",1999,"32C22",3.64,40.6,-105.5,"Populus tremuloides","POTR"
"1229",1999,"32W45",4.64,41.7,-108.9,"Populus tremuloides","POTR"
"1230",1999,"33M111",3.79,44.8,-111.2,"Populus tremuloides","POTR"
"1231",1999,"34C145",3.48,40.4,-106.1,"Populus tremuloides","POTR"
"1232",1999,"34C151",3.83,40.4,-106.1,"Populus tremuloides","POTR"
"1233",1999,"34M83",3.39,45.7,-114,"Populus tremuloides","POTR"
"1234",1999,"35C111",3.77,39.4,-106.3,"Populus tremuloides","POTR"
"1235",1999,"35C42",5.04,38.4,-105.4,"Populus tremuloides","POTR"
"1236",1999,"35C81",2.9,38.8,-106.4,"Populus tremuloides","POTR"
"1237",1999,"35M12",3.89,46.8,-110.8,"Populus tremuloides","POTR"
"1238",1999,"35M22",4.04,46.8,-110.7,"Populus tremuloides","POTR"
"1239",1999,"35M45",4.87,48.3,-113.4,"Populus tremuloides","POTR"
"1240",1999,"35W42",3.9,41.7,-108.9,"Populus tremuloides","POTR"
"1241",1999,"36M12",3.98,46.8,-110.8,"Populus tremuloides","POTR"
"1242",1999,"36M105",3.6,45.4,-111.2,"Populus tremuloides","POTR"
"1243",1999,"36M22",3.2,46.8,-110.7,"Populus tremuloides","POTR"
"1244",1999,"36M52",5.25,48.3,-113.4,"Populus tremuloides","POTR"
"1245",1999,"36M71",3.13,45.7,-114,"Populus tremuloides","POTR"
"1246",1999,"36M73",3.84,45.7,-114,"Populus tremuloides","POTR"
"1247",1999,"36W5A1",4.18,42.6,-108.8,"Populus tremuloides","POTR"
"1248",1999,"37C113",3.98,39.4,-106.3,"Populus tremuloides","POTR"
"1249",1999,"38C25",4.79,40.6,-105.5,"Populus tremuloides","POTR"
"1250",1999,"38C43",4.74,38.4,-105.4,"Populus tremuloides","POTR"
"1251",1999,"38M115",3.69,44.8,-111.2,"Populus tremuloides","POTR"
"1252",1999,"38M75",4.15,45.7,-114,"Populus tremuloides","POTR"
"1253",1999,"39C34",4.32,37.6,-105.2,"Populus tremuloides","POTR"
"1254",1999,"39M122",3.94,44.9,-111.4,"Populus tremuloides","POTR"
"1255",1999,"39M31",3.32,47,-110.8,"Populus tremuloides","POTR"
"1256",1999,"39M91",4.11,45.7,-113.9,"Populus tremuloides","POTR"
"1257",1999,"310C122",4.4,39.5,-106.4,"Populus tremuloides","POTR"
"1258",1999,"310C32",2.86,37.6,-105.2,"Populus tremuloides","POTR"
"1259",1999,"310W31",3.92,42.7,-108.9,"Populus tremuloides","POTR"
"1260",1999,"311C123",2.84,39.5,-106.4,"Populus tremuloides","POTR"
"1261",1999,"311C134",4.43,40.3,-106.1,"Populus tremuloides","POTR"
"1262",1999,"311C83",4.09,38.8,-106.4,"Populus tremuloides","POTR"
"1263",1999,"311W41",3.04,41.7,-108.9,"Populus tremuloides","POTR"
"1264",1999,"31212W21",3.96,44.8,-107.5,"Populus tremuloides","POTR"
"1265",1999,"3123W21",4.72,44.8,-107.5,"Populus tremuloides","POTR"
"1266",1999,"312C103",3.79,39.4,-106.3,"Populus tremuloides","POTR"
"1267",1999,"312C63",3.37,38.5,-106.3,"Populus tremuloides","POTR"
"1268",1999,"312C73",4.76,38.8,-106.3,"Populus tremuloides","POTR"
"1269",1999,"312M41",4.74,48.3,-113.4,"Populus tremuloides","POTR"
"1270",1999,"312W51",4.98,42.7,-108.9,"Populus tremuloides","POTR"
"1271",1999,"313C152",4.97,40.4,-106.1,"Populus tremuloides","POTR"
"1272",1999,"313C92",4.38,38.8,-106.4,"Populus tremuloides","POTR"
"1273",1999,"313M64",3.59,46.7,-114.5,"Populus tremuloides","POTR"
"1274",1999,"314C131",2.92,40.3,-106.1,"Populus tremuloides","POTR"
"1275",1999,"314C161",3.09,40.6,-105.5,"Populus tremuloides","POTR"
"1276",1999,"314C72",4.43,38.8,-106.3,"Populus tremuloides","POTR"
"1277",1999,"314M61",4.13,46.7,-114.5,"Populus tremuloides","POTR"
"1278",1999,"314W31",2.71,42.7,-108.9,"Populus tremuloides","POTR"
"1279",1999,"315M23",4.38,46.8,-110.7,"Populus tremuloides","POTR"
"1280",1999,"315W5A3",3.41,42.6,-108.8,"Populus tremuloides","POTR"
"1281",2000,"11C103",2.59,39.4,-106.3,"Populus tremuloides","POTR"
"1282",2000,"11C123",3.61,39.5,-106.4,"Populus tremuloides","POTR"
"1283",2000,"11C135",3.77,40.3,-106.1,"Populus tremuloides","POTR"
"1284",2000,"11C142",3.41,40.4,-106.1,"Populus tremuloides","POTR"
"1285",2000,"11C34",3.1,37.6,-105.2,"Populus tremuloides","POTR"
"1286",2000,"11C55",4.44,38.5,-105.4,"Populus tremuloides","POTR"
"1287",2000,"11M45",4.19,48.3,-113.4,"Populus tremuloides","POTR"
"1288",2000,"11M52",3.39,48.3,-113.4,"Populus tremuloides","POTR"
"1289",2000,"11M73",1.98,45.7,-114,"Populus tremuloides","POTR"
"1290",2000,"11M84",3.45,45.7,-114,"Populus tremuloides","POTR"
"1291",2000,"12C22",3.51,40.6,-105.5,"Populus tremuloides","POTR"
"1292",2000,"12C73",3.18,38.8,-106.3,"Populus tremuloides","POTR"
"1293",2000,"12W51",3.09,42.7,-108.9,"Populus tremuloides","POTR"
"1294",2000,"13C154",3.66,40.4,-106.1,"Populus tremuloides","POTR"
"1295",2000,"14M91",3.77,45.7,-113.9,"Populus tremuloides","POTR"
"1296",2000,"15C165",3.49,40.6,-105.5,"Populus tremuloides","POTR"
"1297",2000,"15C34",3.9,37.6,-105.2,"Populus tremuloides","POTR"
"1298",2000,"15M113",4,44.8,-111.2,"Populus tremuloides","POTR"
"1299",2000,"15M73",3.35,45.7,-114,"Populus tremuloides","POTR"
"1300",2000,"16M62",2.92,46.7,-114.5,"Populus tremuloides","POTR"
"1301",2000,"17W44",3.35,41.7,-108.9,"Populus tremuloides","POTR"
"1302",2000,"18C101",3.88,39.4,-106.3,"Populus tremuloides","POTR"
"1303",2000,"18C153",5.14,40.4,-106.1,"Populus tremuloides","POTR"
"1304",2000,"18M11",3.6,46.8,-110.8,"Populus tremuloides","POTR"
"1305",2000,"18M122",3.98,44.9,-111.4,"Populus tremuloides","POTR"
"1306",2000,"19C11",3.73,40.6,-105.4,"Populus tremuloides","POTR"
"1307",2000,"19C111",3.83,39.4,-106.3,"Populus tremuloides","POTR"
"1308",2000,"19C74",3.18,38.8,-106.3,"Populus tremuloides","POTR"
"1309",2000,"110M55",3.01,48.3,-113.4,"Populus tremuloides","POTR"
"1310",2000,"110C22",3.09,40.6,-105.5,"Populus tremuloides","POTR"
"1311",2000,"110M91",3.92,45.7,-113.9,"Populus tremuloides","POTR"
"1312",2000,"111M14",2.96,46.8,-110.8,"Populus tremuloides","POTR"
"1313",2000,"111M23",5.04,46.8,-110.7,"Populus tremuloides","POTR"
"1314",2000,"111M34",4.17,47,-110.8,"Populus tremuloides","POTR"
"1315",2000,"112C115",4.7,39.4,-106.3,"Populus tremuloides","POTR"
"1316",2000,"112C92",3.98,38.8,-106.4,"Populus tremuloides","POTR"
"1317",2000,"112M121",3.64,44.9,-111.4,"Populus tremuloides","POTR"
"1318",2000,"112M85",3.73,45.7,-114,"Populus tremuloides","POTR"
"1319",2000,"113C65",4.45,38.5,-106.3,"Populus tremuloides","POTR"
"1320",2000,"113M43",4.75,48.3,-113.4,"Populus tremuloides","POTR"
"1321",2000,"114C83",4.7,38.8,-106.4,"Populus tremuloides","POTR"
"1322",2000,"114M115",2.44,44.8,-111.2,"Populus tremuloides","POTR"
"1323",2000,"115C62",4.34,38.5,-106.3,"Populus tremuloides","POTR"
"1324",2000,"115C84",4.22,38.8,-106.4,"Populus tremuloides","POTR"
"1325",2000,"115W23",4.4,44.8,-107.5,"Populus tremuloides","POTR"
"1326",2000,"116W25",2.06,44.8,-107.5,"Populus tremuloides","POTR"
"1327",2000,"21C165",4.34,40.6,-105.5,"Populus tremuloides","POTR"
"1328",2000,"21M74",3.6,45.7,-114,"Populus tremuloides","POTR"
"1329",2000,"21W51",3.18,42.7,-108.9,"Populus tremuloides","POTR"
"1330",2000,"22C43",4.09,38.4,-105.4,"Populus tremuloides","POTR"
"1331",2000,"22M101",4.32,45.4,-111.2,"Populus tremuloides","POTR"
"1332",2000,"22W43",2.83,41.7,-108.9,"Populus tremuloides","POTR"
"1333",2000,"23C153",3.43,40.4,-106.1,"Populus tremuloides","POTR"
"1334",2000,"23M24",4.38,46.8,-110.7,"Populus tremuloides","POTR"
"1335",2000,"23M53",2.43,48.3,-113.4,"Populus tremuloides","POTR"
"1336",2000,"23M75",2.95,45.7,-114,"Populus tremuloides","POTR"
"1337",2000,"23W33",3.84,42.7,-108.9,"Populus tremuloides","POTR"
"1338",2000,"24C15",4.09,40.6,-105.4,"Populus tremuloides","POTR"
"1339",2000,"24C103",4.57,39.4,-106.3,"Populus tremuloides","POTR"
"1340",2000,"24C55",4.27,38.5,-105.4,"Populus tremuloides","POTR"
"1341",2000,"24M105",4.38,45.4,-111.2,"Populus tremuloides","POTR"
"1342",2000,"24M123",4.26,44.9,-111.4,"Populus tremuloides","POTR"
"1343",2000,"24M31",4.13,47,-110.8,"Populus tremuloides","POTR"
"1344",2000,"24M51",3.52,48.3,-113.4,"Populus tremuloides","POTR"
"1345",2000,"24M91",4.28,45.7,-113.9,"Populus tremuloides","POTR"
"1346",2000,"24M92",3.43,45.7,-113.9,"Populus tremuloides","POTR"
"1347",2000,"25C12",3.09,40.6,-105.4,"Populus tremuloides","POTR"
"1348",2000,"25C113",4.28,39.4,-106.3,"Populus tremuloides","POTR"
"1349",2000,"25C83",3.56,38.8,-106.4,"Populus tremuloides","POTR"
"1350",2000,"26C123",4.43,39.5,-106.4,"Populus tremuloides","POTR"
"1351",2000,"26C23",3.37,40.6,-105.5,"Populus tremuloides","POTR"
"1352",2000,"27C42",5.23,38.4,-105.4,"Populus tremuloides","POTR"
"1353",2000,"27M11",3.31,46.8,-110.8,"Populus tremuloides","POTR"
"1354",2000,"27M33",4.75,47,-110.8,"Populus tremuloides","POTR"
"1355",2000,"27W44",3.39,41.7,-108.9,"Populus tremuloides","POTR"
"1356",2000,"28C145",4.28,40.4,-106.1,"Populus tremuloides","POTR"
"1357",2000,"28M64",3.45,46.7,-114.5,"Populus tremuloides","POTR"
"1358",2000,"28M92",4.3,45.7,-113.9,"Populus tremuloides","POTR"
"1359",2000,"28W11",3.42,44.8,-107.4,"Populus tremuloides","POTR"
"1360",2000,"28W25",2.99,44.8,-107.5,"Populus tremuloides","POTR"
"1361",2000,"29M34",4,47,-110.8,"Populus tremuloides","POTR"
"1362",2000,"210C23",1.86,40.6,-105.5,"Populus tremuloides","POTR"
"1363",2000,"211C125",3.67,39.5,-106.4,"Populus tremuloides","POTR"
"1364",2000,"211C154",3.52,40.4,-106.1,"Populus tremuloides","POTR"
"1365",2000,"211W5A2",3.05,42.6,-108.8,"Populus tremuloides","POTR"
"1366",2000,"212C92",3.59,38.8,-106.4,"Populus tremuloides","POTR"
"1367",2000,"212M14",3.01,46.8,-110.8,"Populus tremuloides","POTR"
"1368",2000,"213C112",4.09,39.4,-106.3,"Populus tremuloides","POTR"
"1369",2000,"213M44",3.56,48.3,-113.4,"Populus tremuloides","POTR"
"1370",2000,"213M84",2.75,45.7,-114,"Populus tremuloides","POTR"
"1371",2000,"213W34",3.79,42.7,-108.9,"Populus tremuloides","POTR"
"1372",2000,"215C103",3.18,39.4,-106.3,"Populus tremuloides","POTR"
"1373",2000,"215C134",4.36,40.3,-106.1,"Populus tremuloides","POTR"
"1374",2000,"215C54",4.57,38.5,-105.4,"Populus tremuloides","POTR"
"1375",2000,"215M31",3.6,47,-110.8,"Populus tremuloides","POTR"
"1376",2000,"215M62",4.27,46.7,-114.5,"Populus tremuloides","POTR"
"1377",2000,"215W11",2.48,44.8,-107.4,"Populus tremuloides","POTR"
"1378",2000,"216C112",3.83,39.4,-106.3,"Populus tremuloides","POTR"
"1379",2000,"216C131",4.44,40.3,-106.1,"Populus tremuloides","POTR"
"1380",2000,"216C84",3.66,38.8,-106.4,"Populus tremuloides","POTR"
"1381",2000,"216M112",4.13,44.8,-111.2,"Populus tremuloides","POTR"
"1382",2000,"216M24",2.86,46.8,-110.7,"Populus tremuloides","POTR"
"1383",2000,"216M41",3.49,48.3,-113.4,"Populus tremuloides","POTR"
"1384",2000,"216M82",3.68,45.7,-114,"Populus tremuloides","POTR"
"1385",2000,"31C92",4.28,38.8,-106.4,"Populus tremuloides","POTR"
"1386",2000,"32C11",4.28,40.6,-105.4,"Populus tremuloides","POTR"
"1387",2000,"32C143",3.96,40.4,-106.1,"Populus tremuloides","POTR"
"1388",2000,"32C22",2.92,40.6,-105.5,"Populus tremuloides","POTR"
"1389",2000,"32W45",5.26,41.7,-108.9,"Populus tremuloides","POTR"
"1390",2000,"33M111",2.88,44.8,-111.2,"Populus tremuloides","POTR"
"1391",2000,"34C145",3.06,40.4,-106.1,"Populus tremuloides","POTR"
"1392",2000,"34C151",4.26,40.4,-106.1,"Populus tremuloides","POTR"
"1393",2000,"34M83",3.6,45.7,-114,"Populus tremuloides","POTR"
"1394",2000,"35C111",3.54,39.4,-106.3,"Populus tremuloides","POTR"
"1395",2000,"35C42",4.36,38.4,-105.4,"Populus tremuloides","POTR"
"1396",2000,"35C81",2.98,38.8,-106.4,"Populus tremuloides","POTR"
"1397",2000,"35M12",3.49,46.8,-110.8,"Populus tremuloides","POTR"
"1398",2000,"35M22",3.01,46.8,-110.7,"Populus tremuloides","POTR"
"1399",2000,"35M45",3.68,48.3,-113.4,"Populus tremuloides","POTR"
"1400",2000,"35W42",4.05,41.7,-108.9,"Populus tremuloides","POTR"
"1401",2000,"36M12",2.86,46.8,-110.8,"Populus tremuloides","POTR"
"1402",2000,"36M105",4.38,45.4,-111.2,"Populus tremuloides","POTR"
"1403",2000,"36M22",3.18,46.8,-110.7,"Populus tremuloides","POTR"
"1404",2000,"36M52",5.32,48.3,-113.4,"Populus tremuloides","POTR"
"1405",2000,"36M71",3.11,45.7,-114,"Populus tremuloides","POTR"
"1406",2000,"36M73",4.16,45.7,-114,"Populus tremuloides","POTR"
"1407",2000,"36W5A1",3.58,42.6,-108.8,"Populus tremuloides","POTR"
"1408",2000,"37C113",3.03,39.4,-106.3,"Populus tremuloides","POTR"
"1409",2000,"38C25",4.45,40.6,-105.5,"Populus tremuloides","POTR"
"1410",2000,"38C43",4.3,38.4,-105.4,"Populus tremuloides","POTR"
"1411",2000,"38M115",3.36,44.8,-111.2,"Populus tremuloides","POTR"
"1412",2000,"38M75",3.55,45.7,-114,"Populus tremuloides","POTR"
"1413",2000,"39C34",3.69,37.6,-105.2,"Populus tremuloides","POTR"
"1414",2000,"39M122",3.51,44.9,-111.4,"Populus tremuloides","POTR"
"1415",2000,"39M31",3.1,47,-110.8,"Populus tremuloides","POTR"
"1416",2000,"39M91",3.11,45.7,-113.9,"Populus tremuloides","POTR"
"1417",2000,"310C122",4.43,39.5,-106.4,"Populus tremuloides","POTR"
"1418",2000,"310C32",2.97,37.6,-105.2,"Populus tremuloides","POTR"
"1419",2000,"310W31",3.77,42.7,-108.9,"Populus tremuloides","POTR"
"1420",2000,"311C123",2.92,39.5,-106.4,"Populus tremuloides","POTR"
"1421",2000,"311C134",3.77,40.3,-106.1,"Populus tremuloides","POTR"
"1422",2000,"311C83",3.62,38.8,-106.4,"Populus tremuloides","POTR"
"1423",2000,"311W41",3.04,41.7,-108.9,"Populus tremuloides","POTR"
"1424",2000,"31212W21",3.62,44.8,-107.5,"Populus tremuloides","POTR"
"1425",2000,"3123W21",3.77,44.8,-107.5,"Populus tremuloides","POTR"
"1426",2000,"312C103",3.32,39.4,-106.3,"Populus tremuloides","POTR"
"1427",2000,"312C63",2.94,38.5,-106.3,"Populus tremuloides","POTR"
"1428",2000,"312C73",4.34,38.8,-106.3,"Populus tremuloides","POTR"
"1429",2000,"312M41",3.61,48.3,-113.4,"Populus tremuloides","POTR"
"1430",2000,"312W51",5.13,42.7,-108.9,"Populus tremuloides","POTR"
"1431",2000,"313C152",4.49,40.4,-106.1,"Populus tremuloides","POTR"
"1432",2000,"313C92",3.45,38.8,-106.4,"Populus tremuloides","POTR"
"1433",2000,"313M64",2.85,46.7,-114.5,"Populus tremuloides","POTR"
"1434",2000,"314C131",2.63,40.3,-106.1,"Populus tremuloides","POTR"
"1435",2000,"314C161",3.09,40.6,-105.5,"Populus tremuloides","POTR"
"1436",2000,"314C72",3.62,38.8,-106.3,"Populus tremuloides","POTR"
"1437",2000,"314M61",3.43,46.7,-114.5,"Populus tremuloides","POTR"
"1438",2000,"314W31",2.54,42.7,-108.9,"Populus tremuloides","POTR"
"1439",2000,"315M23",3.87,46.8,-110.7,"Populus tremuloides","POTR"
"1440",2000,"315W5A3",3.22,42.6,-108.8,"Populus tremuloides","POTR"
"1441",2001,"11C103",1.52,39.4,-106.3,"Populus tremuloides","POTR"
"1442",2001,"11C123",1.3,39.5,-106.4,"Populus tremuloides","POTR"
"1443",2001,"11C135",2.18,40.3,-106.1,"Populus tremuloides","POTR"
"1444",2001,"11C142",1.82,40.4,-106.1,"Populus tremuloides","POTR"
"1445",2001,"11C34",1.8,37.6,-105.2,"Populus tremuloides","POTR"
"1446",2001,"11C55",4.09,38.5,-105.4,"Populus tremuloides","POTR"
"1447",2001,"11M45",4.19,48.3,-113.4,"Populus tremuloides","POTR"
"1448",2001,"11M52",2.05,48.3,-113.4,"Populus tremuloides","POTR"
"1449",2001,"11M73",1.71,45.7,-114,"Populus tremuloides","POTR"
"1450",2001,"11M84",2.48,45.7,-114,"Populus tremuloides","POTR"
"1451",2001,"12C22",1.4,40.6,-105.5,"Populus tremuloides","POTR"
"1452",2001,"12C73",1.08,38.8,-106.3,"Populus tremuloides","POTR"
"1453",2001,"12W51",2.37,42.7,-108.9,"Populus tremuloides","POTR"
"1454",2001,"13C154",1.93,40.4,-106.1,"Populus tremuloides","POTR"
"1455",2001,"14M91",2.77,45.7,-113.9,"Populus tremuloides","POTR"
"1456",2001,"15C165",2.46,40.6,-105.5,"Populus tremuloides","POTR"
"1457",2001,"15C34",1.76,37.6,-105.2,"Populus tremuloides","POTR"
"1458",2001,"15M113",3.2,44.8,-111.2,"Populus tremuloides","POTR"
"1459",2001,"15M73",2.5,45.7,-114,"Populus tremuloides","POTR"
"1460",2001,"16M62",2.29,46.7,-114.5,"Populus tremuloides","POTR"
"1461",2001,"17W44",2.27,41.7,-108.9,"Populus tremuloides","POTR"
"1462",2001,"18C101",2.54,39.4,-106.3,"Populus tremuloides","POTR"
"1463",2001,"18C153",4.06,40.4,-106.1,"Populus tremuloides","POTR"
"1464",2001,"18M11",2.52,46.8,-110.8,"Populus tremuloides","POTR"
"1465",2001,"18M122",3.2,44.9,-111.4,"Populus tremuloides","POTR"
"1466",2001,"19C11",3.32,40.6,-105.4,"Populus tremuloides","POTR"
"1467",2001,"19C111",3.05,39.4,-106.3,"Populus tremuloides","POTR"
"1468",2001,"19C74",1.27,38.8,-106.3,"Populus tremuloides","POTR"
"1469",2001,"110M55",2.73,48.3,-113.4,"Populus tremuloides","POTR"
"1470",2001,"110C22",2.46,40.6,-105.5,"Populus tremuloides","POTR"
"1471",2001,"110M91",2.14,45.7,-113.9,"Populus tremuloides","POTR"
"1472",2001,"111M14",2.32,46.8,-110.8,"Populus tremuloides","POTR"
"1473",2001,"111M23",4.16,46.8,-110.7,"Populus tremuloides","POTR"
"1474",2001,"111M34",4.4,47,-110.8,"Populus tremuloides","POTR"
"1475",2001,"112C115",3.9,39.4,-106.3,"Populus tremuloides","POTR"
"1476",2001,"112C92",2.58,38.8,-106.4,"Populus tremuloides","POTR"
"1477",2001,"112M121",2.33,44.9,-111.4,"Populus tremuloides","POTR"
"1478",2001,"112M85",2.75,45.7,-114,"Populus tremuloides","POTR"
"1479",2001,"113C65",2.8,38.5,-106.3,"Populus tremuloides","POTR"
"1480",2001,"113M43",3.89,48.3,-113.4,"Populus tremuloides","POTR"
"1481",2001,"114C83",1.55,38.8,-106.4,"Populus tremuloides","POTR"
"1482",2001,"114M115",1.42,44.8,-111.2,"Populus tremuloides","POTR"
"1483",2001,"115C62",3.6,38.5,-106.3,"Populus tremuloides","POTR"
"1484",2001,"115C84",2.94,38.8,-106.4,"Populus tremuloides","POTR"
"1485",2001,"115W23",3.46,44.8,-107.5,"Populus tremuloides","POTR"
"1486",2001,"116W25",1.63,44.8,-107.5,"Populus tremuloides","POTR"
"1487",2001,"21C165",3.58,40.6,-105.5,"Populus tremuloides","POTR"
"1488",2001,"21M74",2.96,45.7,-114,"Populus tremuloides","POTR"
"1489",2001,"21W51",2.27,42.7,-108.9,"Populus tremuloides","POTR"
"1490",2001,"22C43",2.79,38.4,-105.4,"Populus tremuloides","POTR"
"1491",2001,"22M101",3.73,45.4,-111.2,"Populus tremuloides","POTR"
"1492",2001,"22W43",1.85,41.7,-108.9,"Populus tremuloides","POTR"
"1493",2001,"23C153",2.96,40.4,-106.1,"Populus tremuloides","POTR"
"1494",2001,"23M24",3.68,46.8,-110.7,"Populus tremuloides","POTR"
"1495",2001,"23M53",1.8,48.3,-113.4,"Populus tremuloides","POTR"
"1496",2001,"23M75",2.16,45.7,-114,"Populus tremuloides","POTR"
"1497",2001,"23W33",2.86,42.7,-108.9,"Populus tremuloides","POTR"
"1498",2001,"24C15",2.75,40.6,-105.4,"Populus tremuloides","POTR"
"1499",2001,"24C103",3.93,39.4,-106.3,"Populus tremuloides","POTR"
"1500",2001,"24C55",2.02,38.5,-105.4,"Populus tremuloides","POTR"
"1501",2001,"24M105",3.03,45.4,-111.2,"Populus tremuloides","POTR"
"1502",2001,"24M123",2.44,44.9,-111.4,"Populus tremuloides","POTR"
"1503",2001,"24M31",4,47,-110.8,"Populus tremuloides","POTR"
"1504",2001,"24M51",2.9,48.3,-113.4,"Populus tremuloides","POTR"
"1505",2001,"24M91",3.71,45.7,-113.9,"Populus tremuloides","POTR"
"1506",2001,"24M92",2.5,45.7,-113.9,"Populus tremuloides","POTR"
"1507",2001,"25C12",1.97,40.6,-105.4,"Populus tremuloides","POTR"
"1508",2001,"25C113",2.56,39.4,-106.3,"Populus tremuloides","POTR"
"1509",2001,"25C83",2.31,38.8,-106.4,"Populus tremuloides","POTR"
"1510",2001,"26C123",4.28,39.5,-106.4,"Populus tremuloides","POTR"
"1511",2001,"26C23",3.09,40.6,-105.5,"Populus tremuloides","POTR"
