age_CE,HL1A_raw,HL1B_raw,HL2A_raw,HL2B_raw,HL3A_raw,HL3B_raw,HL4A_raw,HL4B_raw,HL5A_raw,HL5B_raw,HL6A_raw,HL6B_raw,HL7A_raw,HL7B_raw,HL8A_raw,HL8B_raw,HL9A_raw,HL9B_raw,HL10A_raw,HL10B_raw,HL11A_raw,HL11B_raw,HL12A_raw,HL12B_raw,HL13A_raw,HL13B_raw,HL14A_raw,HL14B_raw,HL15B_raw,HL16A_raw,HL16B_raw,HL17A_raw,HL17B_raw,HL18A_raw,HL18B_raw,HL19A_raw,HL19B_raw,HL20A_raw,HL20B-1_raw,HL20B-2_raw,HL1A_raw_outlier_flag,HL1B_raw_outlier_flag,HL2A_raw_outlier_flag,HL2B_raw_outlier_flag,HL3A_raw_outlier_flag,HL3B_raw_outlier_flag,HL4A_raw_outlier_flag,HL4B_raw_outlier_flag,HL5A_raw_outlier_flag,HL5B_raw_outlier_flag,HL6A_raw_outlier_flag,HL6B_raw_outlier_flag,HL7A_raw_outlier_flag,HL7B_raw_outlier_flag,HL8A_raw_outlier_flag,HL8B_raw_outlier_flag,HL9A_raw_outlier_flag,HL9B_raw_outlier_flag,HL10A_raw_outlier_flag,HL10B_raw_outlier_flag,HL11A_raw_outlier_flag,HL11B_raw_outlier_flag,HL12A_raw_outlier_flag,HL12B_raw_outlier_flag,HL13A_raw_outlier_flag,HL13B_raw_outlier_flag,HL14A_raw_outlier_flag,HL14B_raw_outlier_flag,HL15B_raw_outlier_flag,HL16A_raw_outlier_flag,HL16B_raw_outlier_flag,HL17A_raw_outlier_flag,HL17B_raw_outlier_flag,HL18A_raw_outlier_flag,HL18B_raw_outlier_flag,HL19A_raw_outlier_flag,HL19B_raw_outlier_flag,HL20A_raw_outlier_flag,HL20B-1_raw_outlier_flag,HL20B-2_raw_outlier_flag
1571,NA,NA,NA,0.926,NA,1.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.976,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.768,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1572,NA,NA,NA,0.584,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.494,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1573,NA,NA,NA,0.722,NA,0.966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.618,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.262,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1574,NA,NA,NA,0.626,NA,1.108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.046,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1575,NA,NA,NA,0.886,NA,1.254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.068,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.518,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1576,NA,NA,NA,0.802,NA,1.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.086,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.506,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1577,NA,NA,NA,0.694,NA,0.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.396,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.142,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1578,NA,NA,NA,0.78,NA,1.788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.966,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.258,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1579,NA,NA,NA,0.768,NA,1.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.718,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.266,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1580,NA,NA,NA,0.952,NA,1.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.302,NA,NA,NA,1.612,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.508,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1581,NA,NA,NA,0.722,NA,0.684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.012,NA,NA,NA,1.228,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.458,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1582,NA,NA,NA,0.82,NA,0.694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.888,NA,NA,NA,0.812,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.182,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1583,NA,NA,NA,1.056,NA,0.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.266,NA,NA,NA,0.724,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.498,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1584,NA,NA,3.044,0.67,NA,0.574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.866,NA,NA,NA,0.548,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.272,NA,NA,NA,TRUE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1585,NA,NA,2.28,0.772,NA,0.774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.124,NA,NA,NA,0.716,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1586,NA,NA,2.818,1.022,NA,0.754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.018,NA,NA,NA,0.486,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.388,NA,NA,NA,TRUE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1587,NA,NA,1.532,0.606,NA,0.384,NA,1.142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.456,NA,NA,NA,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.118,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1588,NA,NA,2.386,0.964,NA,1.13,NA,1.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.062,NA,NA,NA,0.432,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.602,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1589,NA,NA,1.982,0.782,NA,1.208,NA,1.728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.938,NA,NA,NA,0.544,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.394,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1590,NA,NA,1.782,0.864,NA,0.946,NA,1.832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.71,NA,NA,NA,0.652,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1591,NA,NA,2.616,1.036,NA,1.104,NA,2.622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.974,NA,NA,NA,0.844,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.784,NA,NA,NA,TRUE,FALSE,NA,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1592,NA,NA,1.848,0.946,NA,0.378,NA,1.532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.626,NA,NA,NA,0.414,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.506,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1593,NA,NA,2.466,1.15,NA,1.018,NA,1.888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.048,NA,NA,NA,0.806,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85,NA,NA,NA,TRUE,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1594,NA,NA,3.57,1.066,NA,0.916,NA,1.686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.138,NA,NA,NA,0.614,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.81,NA,NA,NA,TRUE,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1595,NA,NA,2.432,1.1,NA,1.434,NA,1.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.924,NA,NA,NA,0.526,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.492,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1596,NA,NA,1.54,1.01,NA,0.544,NA,1.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.902,NA,NA,NA,0.406,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.302,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1597,NA,NA,1.5,0.81,NA,0.954,NA,0.838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.94,NA,NA,NA,0.668,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.306,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1598,NA,NA,2.106,1.03,NA,1.384,NA,1.358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.206,NA,NA,NA,1.938,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.688,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1599,NA,NA,1.384,0.694,NA,0,NA,0.722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.688,NA,NA,NA,0.418,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.234,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1600,NA,NA,2.154,1.23,NA,2.408,NA,1.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.166,NA,NA,NA,NA,0.666,1.072,NA,NA,NA,1.136,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.764,NA,NA,NA,FALSE,FALSE,NA,TRUE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1601,NA,NA,0.9,0.54,NA,0.474,NA,0.344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.216,NA,NA,NA,NA,0.156,0.292,NA,NA,NA,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.288,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1602,NA,NA,1.53,0.754,NA,1.67,NA,0.532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83,NA,NA,NA,NA,0.348,0.932,NA,NA,NA,1.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1603,NA,NA,1.8,0.908,NA,1.66,NA,1.188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.336,NA,NA,NA,NA,0.768,1.092,NA,NA,NA,1.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.542,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1604,NA,NA,1.314,0.572,NA,2.476,NA,0.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.982,NA,NA,NA,NA,0.366,0.854,NA,NA,NA,1.234,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.352,NA,NA,NA,FALSE,FALSE,NA,TRUE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1605,NA,NA,2.262,0.836,NA,1.256,NA,0.852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,NA,NA,NA,NA,0.322,0.834,NA,NA,NA,1.258,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.326,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1606,NA,NA,1.626,0.908,NA,1.154,NA,0.752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.558,NA,NA,NA,NA,0.26,0.49,NA,NA,NA,0.806,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.136,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1607,NA,NA,2.254,1.142,NA,2.692,NA,1.776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.164,NA,NA,NA,NA,0.404,1.098,NA,NA,NA,1.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.396,NA,NA,NA,FALSE,FALSE,NA,TRUE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1608,NA,NA,1.804,1.028,NA,1.376,NA,1.454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.76,NA,NA,NA,NA,0.46,1.09,NA,NA,NA,1.268,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1609,NA,NA,1.822,1.232,NA,1.132,NA,1.238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.826,NA,NA,NA,NA,0.712,1.194,NA,NA,NA,0.974,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.412,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1610,NA,NA,1.804,1.46,NA,1.038,NA,1.192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88,NA,NA,NA,NA,1.016,1.048,NA,NA,NA,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.386,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1611,NA,NA,1.676,1.262,NA,0.77,NA,0.908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.494,NA,NA,NA,NA,0.482,0.604,NA,NA,NA,0.688,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1612,NA,NA,1.316,0.978,NA,0.394,NA,0.532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.454,NA,NA,NA,NA,0.398,1.03,NA,NA,NA,0.308,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.294,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1613,NA,NA,1.442,1.042,NA,0.812,NA,0.792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.486,NA,NA,NA,NA,0.43,0.962,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1614,NA,NA,1.632,1,NA,0.652,NA,1.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.548,NA,NA,NA,NA,0.538,1.144,NA,NA,NA,0.694,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1615,NA,NA,1.41,1.106,NA,0.572,NA,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.478,NA,NA,NA,NA,0.41,0.99,NA,NA,NA,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.264,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1616,NA,NA,1.76,1.336,NA,0.644,NA,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48,NA,NA,NA,NA,0.416,0.956,NA,NA,NA,0.486,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.398,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1617,NA,NA,1.156,0.976,NA,0.578,NA,0.844,NA,NA,NA,1.126,NA,NA,NA,NA,NA,NA,0.524,NA,NA,NA,NA,0.496,0.976,NA,NA,NA,0.414,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.408,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1618,NA,NA,1.498,1.268,NA,0.754,NA,0.78,NA,NA,NA,1.082,NA,NA,NA,NA,NA,NA,0.586,NA,NA,NA,NA,0.612,0.962,NA,NA,NA,0.324,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.344,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1619,NA,NA,1.386,1.04,NA,0.588,NA,0.716,NA,NA,NA,1.164,NA,NA,NA,NA,NA,NA,0.846,NA,NA,NA,NA,1.064,0.782,NA,NA,NA,0.262,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.552,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
