age_CE,JMR01A_raw,JMR01B_raw,JMR02B_raw,JMR03A_raw,JMR03B_raw,JMR04A_raw,JMR05A_raw,JMR05B_raw,JMR05C_raw,JMR06A_raw,JMR06B_raw,JMR06C_raw,JMR08A_raw,JMR08B_raw,JMR09A_raw,JMR09B_raw,JMR10A_raw,JMR10B_raw,JMR12A_raw,JMR12B_raw,JMR13B_raw,JMR14A_raw,JMR14B_raw,JMR15A_raw,JMR15B_raw,JMR16A_raw,JMR16B_raw,JMR17A_raw,JMR18A_raw,JMR19A_raw,JMR20A_raw,JMR20B_raw,JMR21A_raw,JMR22A_raw,JMR22B_raw,JMR23A_raw,JMR23B_raw,JMR23C_raw,JMR24A_raw,JMR01A_raw_outlier_flag,JMR01B_raw_outlier_flag,JMR02B_raw_outlier_flag,JMR03A_raw_outlier_flag,JMR03B_raw_outlier_flag,JMR04A_raw_outlier_flag,JMR05A_raw_outlier_flag,JMR05B_raw_outlier_flag,JMR05C_raw_outlier_flag,JMR06A_raw_outlier_flag,JMR06B_raw_outlier_flag,JMR06C_raw_outlier_flag,JMR08A_raw_outlier_flag,JMR08B_raw_outlier_flag,JMR09A_raw_outlier_flag,JMR09B_raw_outlier_flag,JMR10A_raw_outlier_flag,JMR10B_raw_outlier_flag,JMR12A_raw_outlier_flag,JMR12B_raw_outlier_flag,JMR13B_raw_outlier_flag,JMR14A_raw_outlier_flag,JMR14B_raw_outlier_flag,JMR15A_raw_outlier_flag,JMR15B_raw_outlier_flag,JMR16A_raw_outlier_flag,JMR16B_raw_outlier_flag,JMR17A_raw_outlier_flag,JMR18A_raw_outlier_flag,JMR19A_raw_outlier_flag,JMR20A_raw_outlier_flag,JMR20B_raw_outlier_flag,JMR21A_raw_outlier_flag,JMR22A_raw_outlier_flag,JMR22B_raw_outlier_flag,JMR23A_raw_outlier_flag,JMR23B_raw_outlier_flag,JMR23C_raw_outlier_flag,JMR24A_raw_outlier_flag
1809,0.9,0.6,0.27,NA,NA,0.61,0.56,0.55,0.32,0.59,0.73,NA,0.74,0.45,0.79,0.26,1.09,NA,0.42,0.53,1.27,0.64,0.23,0.4,0.5,0.32,0.53,NA,0.45,NA,NA,NA,NA,0.55,0.68,0.87,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
1810,0.84,0.46,0.29,NA,NA,0.64,0.5,0.46,0.4,0.41,0.6,NA,0.71,0.35,0.65,0.25,0.89,NA,0.37,0.48,0.83,0.62,0.3,0.41,0.42,0.26,0.46,NA,0.3,NA,NA,NA,NA,0.51,0.76,1,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
1811,0.79,0.47,0.28,NA,NA,0.69,0.52,0.49,0.51,0.43,0.8,NA,0.83,0.4,0.95,0.5,1.25,NA,0.48,0.63,0.94,0.6,0.39,0.67,0.51,0.28,0.33,NA,0.32,NA,NA,NA,NA,0.77,0.93,1.17,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
1812,0.81,0.65,0.25,NA,NA,0.68,0.68,0.63,0.38,0.47,0.97,NA,0.77,0.45,0.91,0.38,1.14,NA,0.46,0.51,1.58,0.86,0.37,0.5,0.52,0.32,0.43,NA,0.36,NA,NA,NA,NA,0.64,0.95,0.79,NA,0.77,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1813,0.71,0.55,0.22,NA,NA,0.5,0.45,0.38,0.27,0.57,1.14,NA,0.71,0.37,0.81,0.43,0.86,NA,0.33,0.39,1.77,0.49,0.26,0.37,0.37,0.19,0.27,NA,0.2,NA,NA,NA,NA,0.46,0.71,0.76,NA,0.48,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1814,0.76,0.71,0.28,NA,NA,0.61,0.68,0.62,0.49,0.56,1.12,NA,0.79,0.4,0.61,0.29,1.24,0.75,0.36,0.39,1.99,0.73,0.39,0.47,0.48,0.28,0.34,NA,0.34,NA,NA,NA,NA,0.61,0.82,0.98,NA,0.85,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1815,0.67,0.66,0.22,NA,NA,0.45,0.47,0.43,0.43,0.46,0.79,NA,0.68,0.25,0.46,0.15,0.76,0.49,0.24,0.25,NA,0.54,0.33,0.4,0.44,0.29,0.25,NA,0.32,NA,NA,NA,NA,0.51,0.63,0.67,NA,0.71,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1816,0.75,0.72,0.22,NA,NA,0.49,0.47,0.41,0.42,0.61,1.01,NA,0.61,0.27,0.59,0.27,1.06,0.69,0.39,0.36,NA,0.53,0.34,0.38,0.58,0.49,0.33,NA,0.37,NA,NA,NA,NA,0.52,0.83,0.68,NA,0.7,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1817,0.8,0.5,0.31,NA,NA,0.49,0.36,0.32,0.42,0.48,0.86,NA,0.58,0.25,0.54,0.27,0.72,0.5,0.35,0.26,NA,0.4,0.35,0.28,0.52,0.46,0.3,NA,0.38,NA,NA,NA,NA,0.52,0.76,0.66,NA,0.65,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1818,0.6,0.42,0.23,NA,NA,0.54,0.45,0.45,0.48,0.46,0.77,NA,0.77,0.39,0.69,0.34,1,0.73,0.45,0.34,NA,0.49,0.45,0.21,0.63,0.63,0.42,NA,0.51,NA,NA,NA,NA,0.5,0.9,0.82,NA,0.83,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1819,0.68,0.22,0.3,NA,NA,0.5,0.38,0.37,0.44,0.48,0.59,NA,0.46,0.3,0.61,0.16,0.84,0.58,0.35,0.26,NA,0.43,0.38,0.22,0.39,0.4,0.26,NA,0.34,NA,NA,NA,NA,0.43,0.71,0.93,NA,1.03,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1820,0.41,0.42,0.27,NA,NA,0.43,0.36,0.34,0.43,0.41,0.61,NA,0.66,0.31,0.58,0.24,0.82,0.59,0.4,0.26,NA,0.35,0.38,0.3,0.43,0.35,0.29,NA,0.33,NA,NA,NA,NA,0.36,0.49,0.9,NA,0.75,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1821,0.64,0.31,0.37,NA,NA,0.45,0.28,0.3,0.48,0.27,0.53,NA,0.65,0.36,0.61,0.16,0.88,0.57,0.46,0.29,NA,0.3,0.44,0.42,0.48,0.41,0.17,NA,0.4,NA,NA,NA,NA,0.27,0.48,1.06,NA,0.59,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1822,0.57,0.34,0.27,NA,NA,0.24,0.2,0.23,0.18,0.29,0.45,NA,0.46,0.34,0.46,0.16,0.71,0.47,0.42,0.26,NA,0.29,0.25,0.29,0.4,0.23,0.24,NA,0.25,NA,NA,NA,NA,0.37,0.57,0.91,NA,0.56,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1823,0.54,0.12,0.17,NA,NA,0.33,0.35,0.34,0.41,0.32,0.41,NA,0.41,0.27,0.49,0.09,0.78,0.54,0.34,0.2,NA,0.46,0.42,0.29,0.34,0.24,0.19,NA,0.12,NA,NA,NA,NA,0.35,0.6,0.92,NA,0.62,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1824,0.47,0.29,0.24,NA,NA,0.26,0.21,0.23,0.29,0.33,0.48,NA,0.44,0.3,0.61,0.13,0.67,0.46,0.35,0.06,NA,0.27,0.31,0.19,0.34,0.31,0.13,NA,0.33,NA,NA,NA,NA,0.39,0.57,0.82,NA,0.54,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1825,0.63,0.3,0.35,NA,NA,0.28,0.2,0.21,0.3,0.36,0.47,NA,0.58,0.47,0.63,0.19,0.79,0.48,0.35,0.07,NA,0.27,0.22,0.26,0.43,0.48,0.27,NA,0.3,NA,NA,NA,NA,0.44,0.73,0.7,NA,0.75,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1826,0.64,0.31,0.31,NA,NA,0.32,0.34,0.34,0.31,0.5,0.64,NA,0.58,0.47,0.6,0.23,0.96,0.52,0.49,0.18,NA,0.43,0.29,0.4,0.55,0.32,0.27,NA,0.37,NA,NA,NA,NA,0.41,0.63,0.86,NA,0.96,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1827,0.63,0.29,0.33,NA,NA,0.31,0.24,0.23,0.16,0.44,0.57,NA,0.41,0.39,0.47,0.16,0.74,0.42,0.32,0.05,NA,0.29,0.17,0.22,0.42,0.24,0.16,NA,0.21,NA,NA,NA,NA,0.36,0.39,0.87,NA,0.87,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1828,0.82,0.36,0.33,NA,NA,0.58,0.15,0.15,0.35,0.4,0.59,NA,0.45,0.49,0.51,0.29,0.86,0.41,0.44,0.15,NA,0.27,0.31,0.36,0.38,0.53,0.34,NA,0.54,NA,NA,NA,NA,0.38,0.52,1.18,NA,0.89,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1829,1.05,0.45,0.56,NA,NA,0.46,0.47,0.43,0.18,0.59,1.05,NA,0.59,0.46,0.76,0.16,1.24,0.83,0.47,0.25,NA,0.53,0.3,0.31,0.61,0.43,0.44,NA,0.36,NA,NA,NA,NA,0.48,0.65,1.06,NA,1.17,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1830,0.75,0.35,0.44,NA,NA,0.35,0.14,0.19,0.09,0.29,0.52,NA,0.52,0.36,0.52,0.2,0.75,0.36,0.25,0.11,NA,0.22,0.05,0.23,0.27,0.23,0.24,NA,0.26,NA,NA,NA,NA,0.43,0.5,0.72,NA,0.76,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1831,0.41,0.25,0.3,NA,NA,0.25,0.23,0.19,0.09,0.25,0.35,NA,0.47,0.29,0.52,0.26,0.64,0.45,0.27,0.06,NA,0.44,0.08,0.24,0.3,0.22,0.18,NA,0.28,NA,NA,NA,NA,0.44,0.57,0.61,NA,0.53,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1832,0.76,0.37,0.39,NA,NA,0.4,0.39,0.38,0.33,0.57,0.71,NA,0.9,0.51,0.93,0.41,1.32,0.81,0.47,0.24,NA,0.6,0.24,0.47,0.58,0.6,0.31,NA,0.49,NA,NA,NA,NA,0.81,1.03,0.66,NA,1.01,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1833,0.6,0.23,0.41,NA,NA,0.3,0.44,0.39,0.26,0.67,0.64,NA,0.7,0.55,0.73,0.28,1.02,0.56,0.48,0.2,NA,0.57,0.18,0.42,0.52,0.36,0.21,NA,0.43,NA,NA,NA,NA,0.67,0.89,0.79,NA,1.13,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1834,0.63,0.31,0.43,NA,NA,0.34,0.37,0.34,0.25,0.67,0.92,NA,0.68,0.52,0.48,0.12,1.15,0.71,0.5,0.22,NA,0.49,0.19,0.46,0.51,0.33,0.17,NA,0.5,NA,NA,NA,NA,0.58,0.83,0.63,NA,0.85,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1835,0.87,0.37,0.54,NA,NA,0.53,0.57,0.5,0.35,0.91,1.18,NA,0.86,0.78,0.59,0.18,1.28,0.71,0.59,0.36,NA,0.62,0.38,0.36,0.5,0.52,0.39,NA,0.53,NA,NA,NA,NA,0.57,0.82,0.62,NA,0.84,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1836,0.78,0.19,0.32,NA,NA,0.44,0.36,0.33,0.33,0.62,1.17,NA,0.75,0.63,0.55,0.17,1.16,0.68,0.53,0.34,NA,0.51,0.27,0.37,0.38,0.4,0.28,NA,0.42,NA,NA,NA,NA,0.32,0.68,0.54,NA,0.74,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1837,0.74,0.31,0.26,NA,NA,0.37,0.41,0.36,0.37,0.76,1.34,NA,0.83,0.62,0.52,0.18,1.12,0.58,0.51,0.36,NA,0.5,0.33,0.47,0.48,0.33,0.27,NA,0.44,NA,NA,NA,NA,0.41,0.6,0.52,NA,0.91,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1838,0.88,0.33,0.18,NA,NA,0.4,0.37,0.35,0.49,0.57,1.12,NA,0.88,0.44,0.58,0.18,0.89,0.51,0.53,0.4,NA,0.55,0.43,0.47,0.51,0.27,0.27,NA,0.42,NA,NA,NA,NA,0.41,0.85,0.53,NA,0.82,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1839,1.02,0.48,0.24,NA,1.87,0.32,0.4,0.43,0.31,0.58,1.21,NA,0.84,0.45,0.59,0.27,1.01,0.61,0.65,0.43,NA,0.6,0.25,0.41,0.43,0.28,0.23,NA,0.46,NA,NA,NA,NA,0.42,1.12,0.54,NA,0.94,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,TRUE,FALSE,NA,FALSE,NA
1840,1.12,0.3,0.24,NA,2.9,0.22,0.31,0.31,0.33,0.49,0.95,NA,0.83,0.43,0.5,0.22,0.87,0.47,0.54,0.35,NA,0.42,0.27,0.38,0.38,0.24,0.14,NA,0.42,NA,NA,NA,NA,0.35,0.94,0.33,NA,0.89,NA,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1841,1.12,0.53,0.28,NA,1.83,0.13,0.68,0.69,0.52,0.62,1.12,NA,0.88,0.36,0.61,0.32,1.17,0.65,0.62,0.44,NA,0.68,0.47,0.6,0.54,0.37,0.16,NA,0.58,NA,NA,NA,NA,0.37,1.1,0.5,NA,1.3,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,TRUE,FALSE,NA,FALSE,NA
1842,0.79,0.17,0.32,NA,2.14,0.08,0.27,0.28,0.19,0.22,0.57,NA,0.55,0.24,0.41,0.13,0.66,0.38,0.37,0.33,NA,0.28,0.14,0.16,0.18,0.24,0.11,NA,0.39,NA,NA,NA,NA,0.15,0.48,0.25,NA,0.64,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1843,0.87,0.35,0.2,NA,1.49,0.12,0.36,0.36,0.3,0.34,0.93,NA,0.79,0.29,0.44,0.14,0.83,0.47,0.56,0.39,NA,0.42,0.29,0.32,0.32,0.32,0.2,NA,0.51,NA,NA,NA,NA,0.23,0.96,0.32,NA,0.77,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1844,0.82,0,0.28,NA,0.38,0.07,0.31,0.35,0.21,0.31,0.89,NA,0.69,0.23,0.35,0.13,0.62,0.35,0.34,0.22,NA,0.37,0.16,0.42,0.34,0.15,0.09,NA,0.25,NA,NA,NA,NA,0.18,0.77,0.22,0.13,0.75,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1845,1.22,0.31,0.42,NA,2.37,0.22,0.73,0.7,0.77,0.71,1.33,NA,1.03,0.41,0.66,0.4,1.4,0.67,0.66,0.48,NA,0.75,0.71,0.74,0.7,0.43,0.19,NA,0.76,NA,NA,NA,NA,0.4,1.08,0.67,0.62,1.47,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1846,0.78,0.82,0.33,NA,1.23,0.06,0.33,0.33,0.2,0.43,0.73,NA,0.92,0.39,0.44,0.14,0.59,0.44,0.34,0.23,NA,0.33,0.27,0.28,0.39,0.21,0.09,NA,0.42,NA,NA,NA,NA,0.3,0.64,0.3,0.33,1.05,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1847,0.64,0.34,0.23,NA,1.19,0.07,0.09,0.11,0.03,0,0.16,NA,0.74,0.47,0.36,0.17,0.57,0.59,0.5,0.11,NA,0.1,0.36,0.05,0.29,0.46,0.12,NA,0.36,NA,NA,NA,NA,0.14,0.71,0.25,0.45,0.66,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1848,0.78,0.46,0.33,NA,1.44,0.34,0.48,0.43,0.32,0.46,0.84,NA,0.74,0.55,0.59,0.12,0.97,0.75,0.41,0.26,NA,0.6,0.46,0.29,0.71,0.46,0.16,NA,0.42,NA,NA,NA,NA,0.49,0.77,0.5,0.69,1.09,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
