,Tag,years,Ring_width(mm),Long,Lat,species,speciesfull
2655,a4r2_12,1973,1.07,-105.31377,40.15125,PIPO,Pinus ponderosa
2656,a4r2_12,1974,0.71,-105.31377,40.15125,PIPO,Pinus ponderosa
2657,a4r2_12,1975,1.02,-105.31377,40.15125,PIPO,Pinus ponderosa
2658,a4r2_12,1976,0.37,-105.31377,40.15125,PIPO,Pinus ponderosa
2659,a4r2_12,1977,0.13,-105.31377,40.15125,PIPO,Pinus ponderosa
2660,a4r2_12,1978,0.26,-105.31377,40.15125,PIPO,Pinus ponderosa
2661,a4r2_12,1979,0.49,-105.31377,40.15125,PIPO,Pinus ponderosa
2662,a4r2_12,1980,0.34,-105.31377,40.15125,PIPO,Pinus ponderosa
2663,a4r2_12,1981,0.3,-105.31377,40.15125,PIPO,Pinus ponderosa
2664,a4r2_12,1982,0.3,-105.31377,40.15125,PIPO,Pinus ponderosa
2665,a4r2_12,1983,0.45,-105.31377,40.15125,PIPO,Pinus ponderosa
2666,a4r2_12,1984,0.31,-105.31377,40.15125,PIPO,Pinus ponderosa
2667,a4r2_12,1985,0.24,-105.31377,40.15125,PIPO,Pinus ponderosa
2668,a4r2_12,1986,0.18,-105.31377,40.15125,PIPO,Pinus ponderosa
2669,a4r2_12,1987,0.05,-105.31377,40.15125,PIPO,Pinus ponderosa
2670,a4r2_12,1988,0.05,-105.31377,40.15125,PIPO,Pinus ponderosa
2671,a4r2_12,1989,0.05,-105.31377,40.15125,PIPO,Pinus ponderosa
2672,a4r2_12,1990,0.28,-105.31377,40.15125,PIPO,Pinus ponderosa
2673,a4r2_12,1991,0.2,-105.31377,40.15125,PIPO,Pinus ponderosa
2674,a4r2_12,1992,0.24,-105.31377,40.15125,PIPO,Pinus ponderosa
2675,a4r2_12,1993,0.26,-105.31377,40.15125,PIPO,Pinus ponderosa
2676,a4r2_12,1994,0.29,-105.31377,40.15125,PIPO,Pinus ponderosa
2677,a4r2_12,1995,0.27,-105.31377,40.15125,PIPO,Pinus ponderosa
2678,a4r2_12,1996,0.54,-105.31377,40.15125,PIPO,Pinus ponderosa
2679,a4r2_12,1997,0.44,-105.31377,40.15125,PIPO,Pinus ponderosa
2680,a4r2_12,1998,0.16,-105.31377,40.15125,PIPO,Pinus ponderosa
2681,a4r2_12,1999,0.76,-105.31377,40.15125,PIPO,Pinus ponderosa
2682,a4r2_12,2000,0.5,-105.31377,40.15125,PIPO,Pinus ponderosa
2683,a4r2_12,2001,0.72,-105.31377,40.15125,PIPO,Pinus ponderosa
2684,a4r2_12,2002,0.58,-105.31377,40.15125,PIPO,Pinus ponderosa
2685,a4r2_12,2003,1.03,-105.31377,40.15125,PIPO,Pinus ponderosa
2686,a4r2_12,2004,0.32,-105.31377,40.15125,PIPO,Pinus ponderosa
2687,a4r2_12,2005,0.66,-105.31377,40.15125,PIPO,Pinus ponderosa
2688,a4r2_12,2006,0.25,-105.31377,40.15125,PIPO,Pinus ponderosa
2689,a4r2_12,2007,0.96,-105.31377,40.15125,PIPO,Pinus ponderosa
2690,a4r2_12,2008,0.4,-105.31377,40.15125,PIPO,Pinus ponderosa
2691,a4r2_12,2009,0.21,-105.31377,40.15125,PIPO,Pinus ponderosa
2692,a4r2_12,2010,0.55,-105.31377,40.15125,PIPO,Pinus ponderosa
2693,a4r2_12,2011,0.44,-105.31377,40.15125,PIPO,Pinus ponderosa
2694,a4r2_12,2012,0.4,-105.31377,40.15125,PIPO,Pinus ponderosa
2695,a4r2_12,2013,0.74,-105.31377,40.15125,PIPO,Pinus ponderosa
2696,a4r2_12,2014,0.91,-105.31377,40.15125,PIPO,Pinus ponderosa
2697,a4r2_12,2015,0.54,-105.31377,40.15125,PIPO,Pinus ponderosa
2698,a4r2_13,1910,2.44,-105.31377,40.15125,PIPO,Pinus ponderosa
2699,a4r2_13,1911,3.77,-105.31377,40.15125,PIPO,Pinus ponderosa
2700,a4r2_13,1912,3.26,-105.31377,40.15125,PIPO,Pinus ponderosa
2701,a4r2_13,1913,3.11,-105.31377,40.15125,PIPO,Pinus ponderosa
2702,a4r2_13,1914,3.25,-105.31377,40.15125,PIPO,Pinus ponderosa
2703,a4r2_13,1915,2.34,-105.31377,40.15125,PIPO,Pinus ponderosa
2704,a4r2_13,1916,3.13,-105.31377,40.15125,PIPO,Pinus ponderosa
2705,a4r2_13,1917,2.97,-105.31377,40.15125,PIPO,Pinus ponderosa
2706,a4r2_13,1918,1.58,-105.31377,40.15125,PIPO,Pinus ponderosa
2707,a4r2_13,1919,0.76,-105.31377,40.15125,PIPO,Pinus ponderosa
2708,a4r2_13,1920,2.72,-105.31377,40.15125,PIPO,Pinus ponderosa
2709,a4r2_13,1921,3.89,-105.31377,40.15125,PIPO,Pinus ponderosa
2710,a4r2_13,1922,2.08,-105.31377,40.15125,PIPO,Pinus ponderosa
2711,a4r2_13,1923,5.32,-105.31377,40.15125,PIPO,Pinus ponderosa
2712,a4r2_13,1924,3.64,-105.31377,40.15125,PIPO,Pinus ponderosa
2713,a4r2_13,1925,1.45,-105.31377,40.15125,PIPO,Pinus ponderosa
2714,a4r2_13,1926,5.21,-105.31377,40.15125,PIPO,Pinus ponderosa
2715,a4r2_13,1927,3.24,-105.31377,40.15125,PIPO,Pinus ponderosa
2716,a4r2_13,1928,2.82,-105.31377,40.15125,PIPO,Pinus ponderosa
2717,a4r2_13,1929,1.33,-105.31377,40.15125,PIPO,Pinus ponderosa
2718,a4r2_13,1930,1.3,-105.31377,40.15125,PIPO,Pinus ponderosa
2719,a4r2_13,1931,1.22,-105.31377,40.15125,PIPO,Pinus ponderosa
2720,a4r2_13,1932,0.78,-105.31377,40.15125,PIPO,Pinus ponderosa
2721,a4r2_13,1933,2.57,-105.31377,40.15125,PIPO,Pinus ponderosa
2722,a4r2_13,1934,1.23,-105.31377,40.15125,PIPO,Pinus ponderosa
2723,a4r2_13,1935,1.42,-105.31377,40.15125,PIPO,Pinus ponderosa
2724,a4r2_13,1936,1.16,-105.31377,40.15125,PIPO,Pinus ponderosa
2725,a4r2_13,1937,0.96,-105.31377,40.15125,PIPO,Pinus ponderosa
2726,a4r2_13,1938,0.99,-105.31377,40.15125,PIPO,Pinus ponderosa
2727,a4r2_13,1939,0.69,-105.31377,40.15125,PIPO,Pinus ponderosa
2728,a4r2_13,1940,0.53,-105.31377,40.15125,PIPO,Pinus ponderosa
2729,a4r2_13,1941,2.39,-105.31377,40.15125,PIPO,Pinus ponderosa
2730,a4r2_13,1942,2.85,-105.31377,40.15125,PIPO,Pinus ponderosa
2731,a4r2_13,1943,1.18,-105.31377,40.15125,PIPO,Pinus ponderosa
2732,a4r2_13,1944,2.18,-105.31377,40.15125,PIPO,Pinus ponderosa
2733,a4r2_13,1945,3.23,-105.31377,40.15125,PIPO,Pinus ponderosa
2734,a4r2_13,1946,1.75,-105.31377,40.15125,PIPO,Pinus ponderosa
2735,a4r2_13,1947,3.66,-105.31377,40.15125,PIPO,Pinus ponderosa
2736,a4r2_13,1948,2.81,-105.31377,40.15125,PIPO,Pinus ponderosa
2737,a4r2_13,1949,2.69,-105.31377,40.15125,PIPO,Pinus ponderosa
2738,a4r2_13,1950,1.76,-105.31377,40.15125,PIPO,Pinus ponderosa
2739,a4r2_13,1951,2.66,-105.31377,40.15125,PIPO,Pinus ponderosa
2740,a4r2_13,1952,2.03,-105.31377,40.15125,PIPO,Pinus ponderosa
2741,a4r2_13,1953,1.38,-105.31377,40.15125,PIPO,Pinus ponderosa
2742,a4r2_13,1954,0.2,-105.31377,40.15125,PIPO,Pinus ponderosa
2743,a4r2_13,1955,1.04,-105.31377,40.15125,PIPO,Pinus ponderosa
2744,a4r2_13,1956,1.76,-105.31377,40.15125,PIPO,Pinus ponderosa
2745,a4r2_13,1957,1.67,-105.31377,40.15125,PIPO,Pinus ponderosa
2746,a4r2_13,1958,2.23,-105.31377,40.15125,PIPO,Pinus ponderosa
2747,a4r2_13,1959,1.48,-105.31377,40.15125,PIPO,Pinus ponderosa
2748,a4r2_13,1960,1.11,-105.31377,40.15125,PIPO,Pinus ponderosa
2749,a4r2_13,1961,1.86,-105.31377,40.15125,PIPO,Pinus ponderosa
2750,a4r2_13,1962,1.49,-105.31377,40.15125,PIPO,Pinus ponderosa
2751,a4r2_13,1963,1.21,-105.31377,40.15125,PIPO,Pinus ponderosa
2752,a4r2_13,1964,0.79,-105.31377,40.15125,PIPO,Pinus ponderosa
2753,a4r2_13,1965,1.48,-105.31377,40.15125,PIPO,Pinus ponderosa
2754,a4r2_13,1966,0.97,-105.31377,40.15125,PIPO,Pinus ponderosa
2755,a4r2_13,1967,1.77,-105.31377,40.15125,PIPO,Pinus ponderosa
2756,a4r2_13,1968,2.1,-105.31377,40.15125,PIPO,Pinus ponderosa
2757,a4r2_13,1969,2.3,-105.31377,40.15125,PIPO,Pinus ponderosa
2758,a4r2_13,1970,2.52,-105.31377,40.15125,PIPO,Pinus ponderosa
2759,a4r2_13,1971,2.32,-105.31377,40.15125,PIPO,Pinus ponderosa
2760,a4r2_13,1972,2.21,-105.31377,40.15125,PIPO,Pinus ponderosa
2761,a4r2_13,1973,2.6,-105.31377,40.15125,PIPO,Pinus ponderosa
2762,a4r2_13,1974,1.51,-105.31377,40.15125,PIPO,Pinus ponderosa
2763,a4r2_13,1975,2.31,-105.31377,40.15125,PIPO,Pinus ponderosa
2764,a4r2_13,1976,1.32,-105.31377,40.15125,PIPO,Pinus ponderosa
2765,a4r2_13,1977,0.54,-105.31377,40.15125,PIPO,Pinus ponderosa
2766,a4r2_13,1978,0.71,-105.31377,40.15125,PIPO,Pinus ponderosa
2767,a4r2_13,1979,1.78,-105.31377,40.15125,PIPO,Pinus ponderosa
2768,a4r2_13,1980,1.08,-105.31377,40.15125,PIPO,Pinus ponderosa
2769,a4r2_13,1981,0.54,-105.31377,40.15125,PIPO,Pinus ponderosa
2770,a4r2_13,1982,0.62,-105.31377,40.15125,PIPO,Pinus ponderosa
2771,a4r2_13,1983,0.68,-105.31377,40.15125,PIPO,Pinus ponderosa
2772,a4r2_13,1984,0.56,-105.31377,40.15125,PIPO,Pinus ponderosa
2773,a4r2_13,1985,0.74,-105.31377,40.15125,PIPO,Pinus ponderosa
2774,a4r2_13,1986,0.91,-105.31377,40.15125,PIPO,Pinus ponderosa
2775,a4r2_13,1987,1.04,-105.31377,40.15125,PIPO,Pinus ponderosa
2776,a4r2_13,1988,0.83,-105.31377,40.15125,PIPO,Pinus ponderosa
2777,a4r2_13,1989,1.02,-105.31377,40.15125,PIPO,Pinus ponderosa
2778,a4r2_13,1990,1.4,-105.31377,40.15125,PIPO,Pinus ponderosa
2779,a4r2_13,1991,1.39,-105.31377,40.15125,PIPO,Pinus ponderosa
2780,a4r2_13,1992,1.39,-105.31377,40.15125,PIPO,Pinus ponderosa
2781,a4r2_13,1993,1.27,-105.31377,40.15125,PIPO,Pinus ponderosa
2782,a4r2_13,1994,1.76,-105.31377,40.15125,PIPO,Pinus ponderosa
2783,a4r2_13,1995,2.15,-105.31377,40.15125,PIPO,Pinus ponderosa
2784,a4r2_13,1996,2.23,-105.31377,40.15125,PIPO,Pinus ponderosa
2785,a4r2_13,1997,1.3,-105.31377,40.15125,PIPO,Pinus ponderosa
2786,a4r2_13,1998,1.58,-105.31377,40.15125,PIPO,Pinus ponderosa
2787,a4r2_13,1999,1.95,-105.31377,40.15125,PIPO,Pinus ponderosa
2788,a4r2_13,2000,1.43,-105.31377,40.15125,PIPO,Pinus ponderosa
2789,a4r2_13,2001,1.23,-105.31377,40.15125,PIPO,Pinus ponderosa
2790,a4r2_13,2002,0.59,-105.31377,40.15125,PIPO,Pinus ponderosa
2791,a4r2_13,2003,1.36,-105.31377,40.15125,PIPO,Pinus ponderosa
2792,a4r2_13,2004,1.79,-105.31377,40.15125,PIPO,Pinus ponderosa
2793,a4r2_13,2005,1.28,-105.31377,40.15125,PIPO,Pinus ponderosa
2794,a4r2_13,2006,0.4,-105.31377,40.15125,PIPO,Pinus ponderosa
2795,a4r2_13,2007,1.95,-105.31377,40.15125,PIPO,Pinus ponderosa
2796,a4r2_13,2008,0.76,-105.31377,40.15125,PIPO,Pinus ponderosa
2797,a4r2_13,2009,0.77,-105.31377,40.15125,PIPO,Pinus ponderosa
2798,a4r2_13,2010,0.71,-105.31377,40.15125,PIPO,Pinus ponderosa
2799,a4r2_13,2011,0.66,-105.31377,40.15125,PIPO,Pinus ponderosa
2800,a4r2_13,2012,0.55,-105.31377,40.15125,PIPO,Pinus ponderosa
2801,a4r2_13,2013,1.13,-105.31377,40.15125,PIPO,Pinus ponderosa
2802,a4r2_13,2014,1.75,-105.31377,40.15125,PIPO,Pinus ponderosa
2803,a4r2_13,2015,0.93,-105.31377,40.15125,PIPO,Pinus ponderosa
2804,a4r2_14,1896,0.93,-105.31377,40.15125,PIPO,Pinus ponderosa
2805,a4r2_14,1897,1.33,-105.31377,40.15125,PIPO,Pinus ponderosa
2806,a4r2_14,1898,1.12,-105.31377,40.15125,PIPO,Pinus ponderosa
2807,a4r2_14,1899,0.65,-105.31377,40.15125,PIPO,Pinus ponderosa
2808,a4r2_14,1900,1.13,-105.31377,40.15125,PIPO,Pinus ponderosa
2809,a4r2_14,1901,1.1,-105.31377,40.15125,PIPO,Pinus ponderosa
2810,a4r2_14,1902,0.16,-105.31377,40.15125,PIPO,Pinus ponderosa
2811,a4r2_14,1903,0.48,-105.31377,40.15125,PIPO,Pinus ponderosa
2812,a4r2_14,1904,0.87,-105.31377,40.15125,PIPO,Pinus ponderosa
2813,a4r2_14,1905,1.9,-105.31377,40.15125,PIPO,Pinus ponderosa
2814,a4r2_14,1906,2.29,-105.31377,40.15125,PIPO,Pinus ponderosa
2815,a4r2_14,1907,3.68,-105.31377,40.15125,PIPO,Pinus ponderosa
2816,a4r2_14,1908,1.66,-105.31377,40.15125,PIPO,Pinus ponderosa
2817,a4r2_14,1909,2.32,-105.31377,40.15125,PIPO,Pinus ponderosa
2818,a4r2_14,1910,1.73,-105.31377,40.15125,PIPO,Pinus ponderosa
2819,a4r2_14,1911,1.05,-105.31377,40.15125,PIPO,Pinus ponderosa
2820,a4r2_14,1912,0.89,-105.31377,40.15125,PIPO,Pinus ponderosa
2821,a4r2_14,1913,0.49,-105.31377,40.15125,PIPO,Pinus ponderosa
2822,a4r2_14,1914,0.38,-105.31377,40.15125,PIPO,Pinus ponderosa
2823,a4r2_14,1915,1.36,-105.31377,40.15125,PIPO,Pinus ponderosa
2824,a4r2_14,1916,1.66,-105.31377,40.15125,PIPO,Pinus ponderosa
2825,a4r2_14,1917,1.03,-105.31377,40.15125,PIPO,Pinus ponderosa
2826,a4r2_14,1918,0.66,-105.31377,40.15125,PIPO,Pinus ponderosa
2827,a4r2_14,1919,0.52,-105.31377,40.15125,PIPO,Pinus ponderosa
2828,a4r2_14,1920,0.62,-105.31377,40.15125,PIPO,Pinus ponderosa
2829,a4r2_14,1921,1.13,-105.31377,40.15125,PIPO,Pinus ponderosa
2830,a4r2_14,1922,0.7,-105.31377,40.15125,PIPO,Pinus ponderosa
2831,a4r2_14,1923,0.99,-105.31377,40.15125,PIPO,Pinus ponderosa
2832,a4r2_14,1924,1.08,-105.31377,40.15125,PIPO,Pinus ponderosa
2833,a4r2_14,1925,0.34,-105.31377,40.15125,PIPO,Pinus ponderosa
2834,a4r2_14,1926,0.87,-105.31377,40.15125,PIPO,Pinus ponderosa
2835,a4r2_14,1927,0.73,-105.31377,40.15125,PIPO,Pinus ponderosa
2836,a4r2_14,1928,0.91,-105.31377,40.15125,PIPO,Pinus ponderosa
2837,a4r2_14,1929,0.8,-105.31377,40.15125,PIPO,Pinus ponderosa
2838,a4r2_14,1930,0.51,-105.31377,40.15125,PIPO,Pinus ponderosa
2839,a4r2_14,1931,0.52,-105.31377,40.15125,PIPO,Pinus ponderosa
2840,a4r2_14,1932,0.1,-105.31377,40.15125,PIPO,Pinus ponderosa
2841,a4r2_14,1933,0.4,-105.31377,40.15125,PIPO,Pinus ponderosa
2842,a4r2_14,1934,0.31,-105.31377,40.15125,PIPO,Pinus ponderosa
2843,a4r2_14,1935,0.29,-105.31377,40.15125,PIPO,Pinus ponderosa
2844,a4r2_14,1936,0.41,-105.31377,40.15125,PIPO,Pinus ponderosa
2845,a4r2_14,1937,0.39,-105.31377,40.15125,PIPO,Pinus ponderosa
2846,a4r2_14,1938,0.54,-105.31377,40.15125,PIPO,Pinus ponderosa
2847,a4r2_14,1939,0.51,-105.31377,40.15125,PIPO,Pinus ponderosa
2848,a4r2_14,1940,0.14,-105.31377,40.15125,PIPO,Pinus ponderosa
2849,a4r2_14,1941,0.7,-105.31377,40.15125,PIPO,Pinus ponderosa
2850,a4r2_14,1942,0.63,-105.31377,40.15125,PIPO,Pinus ponderosa
2851,a4r2_14,1943,0.67,-105.31377,40.15125,PIPO,Pinus ponderosa
2852,a4r2_14,1944,0.85,-105.31377,40.15125,PIPO,Pinus ponderosa
2853,a4r2_14,1945,0.72,-105.31377,40.15125,PIPO,Pinus ponderosa
2854,a4r2_14,1946,0.17,-105.31377,40.15125,PIPO,Pinus ponderosa
2855,a4r2_14,1947,0.83,-105.31377,40.15125,PIPO,Pinus ponderosa
2856,a4r2_14,1948,0.72,-105.31377,40.15125,PIPO,Pinus ponderosa
2857,a4r2_14,1949,0.64,-105.31377,40.15125,PIPO,Pinus ponderosa
2858,a4r2_14,1950,0.51,-105.31377,40.15125,PIPO,Pinus ponderosa
2859,a4r2_14,1951,0.33,-105.31377,40.15125,PIPO,Pinus ponderosa
2860,a4r2_14,1952,0.69,-105.31377,40.15125,PIPO,Pinus ponderosa
2861,a4r2_14,1953,0.27,-105.31377,40.15125,PIPO,Pinus ponderosa
2862,a4r2_14,1954,0.06,-105.31377,40.15125,PIPO,Pinus ponderosa
2863,a4r2_14,1955,0.12,-105.31377,40.15125,PIPO,Pinus ponderosa
2864,a4r2_14,1956,0.28,-105.31377,40.15125,PIPO,Pinus ponderosa
2865,a4r2_14,1957,0.41,-105.31377,40.15125,PIPO,Pinus ponderosa
2866,a4r2_14,1958,0.56,-105.31377,40.15125,PIPO,Pinus ponderosa
2867,a4r2_14,1959,0.54,-105.31377,40.15125,PIPO,Pinus ponderosa
2868,a4r2_14,1960,1,-105.31377,40.15125,PIPO,Pinus ponderosa
2869,a4r2_14,1961,1.13,-105.31377,40.15125,PIPO,Pinus ponderosa
2870,a4r2_14,1962,0.77,-105.31377,40.15125,PIPO,Pinus ponderosa
2871,a4r2_14,1963,0.1,-105.31377,40.15125,PIPO,Pinus ponderosa
2872,a4r2_14,1964,0.43,-105.31377,40.15125,PIPO,Pinus ponderosa
2873,a4r2_14,1965,0.35,-105.31377,40.15125,PIPO,Pinus ponderosa
2874,a4r2_14,1966,0.3,-105.31377,40.15125,PIPO,Pinus ponderosa
2875,a4r2_14,1967,0.5,-105.31377,40.15125,PIPO,Pinus ponderosa
2876,a4r2_14,1968,0.66,-105.31377,40.15125,PIPO,Pinus ponderosa
2877,a4r2_14,1969,1.09,-105.31377,40.15125,PIPO,Pinus ponderosa
2878,a4r2_14,1970,1.65,-105.31377,40.15125,PIPO,Pinus ponderosa
2879,a4r2_14,1971,1.55,-105.31377,40.15125,PIPO,Pinus ponderosa
2880,a4r2_14,1972,0.74,-105.31377,40.15125,PIPO,Pinus ponderosa
2881,a4r2_14,1973,0.99,-105.31377,40.15125,PIPO,Pinus ponderosa
2882,a4r2_14,1974,0.52,-105.31377,40.15125,PIPO,Pinus ponderosa
2883,a4r2_14,1975,0.77,-105.31377,40.15125,PIPO,Pinus ponderosa
2884,a4r2_14,1976,0.31,-105.31377,40.15125,PIPO,Pinus ponderosa
2885,a4r2_14,1977,0.1,-105.31377,40.15125,PIPO,Pinus ponderosa
2886,a4r2_14,1978,0.06,-105.31377,40.15125,PIPO,Pinus ponderosa
2887,a4r2_14,1979,0.42,-105.31377,40.15125,PIPO,Pinus ponderosa
2888,a4r2_14,1980,0.24,-105.31377,40.15125,PIPO,Pinus ponderosa
2889,a4r2_14,1981,0.17,-105.31377,40.15125,PIPO,Pinus ponderosa
2890,a4r2_14,1982,0.13,-105.31377,40.15125,PIPO,Pinus ponderosa
2891,a4r2_14,1983,0.5,-105.31377,40.15125,PIPO,Pinus ponderosa
2892,a4r2_14,1984,0.28,-105.31377,40.15125,PIPO,Pinus ponderosa
2893,a4r2_14,1985,0.15,-105.31377,40.15125,PIPO,Pinus ponderosa
2894,a4r2_14,1986,0.25,-105.31377,40.15125,PIPO,Pinus ponderosa
2895,a4r2_14,1987,0.37,-105.31377,40.15125,PIPO,Pinus ponderosa
2896,a4r2_14,1988,0.39,-105.31377,40.15125,PIPO,Pinus ponderosa
2897,a4r2_14,1989,0.33,-105.31377,40.15125,PIPO,Pinus ponderosa
2898,a4r2_14,1990,0.44,-105.31377,40.15125,PIPO,Pinus ponderosa
2899,a4r2_14,1991,0.46,-105.31377,40.15125,PIPO,Pinus ponderosa
2900,a4r2_14,1992,0.53,-105.31377,40.15125,PIPO,Pinus ponderosa
2901,a4r2_14,1993,0.59,-105.31377,40.15125,PIPO,Pinus ponderosa
2902,a4r2_14,1994,1.2,-105.31377,40.15125,PIPO,Pinus ponderosa
2903,a4r2_14,1995,2.07,-105.31377,40.15125,PIPO,Pinus ponderosa
2904,a4r2_14,1996,1.39,-105.31377,40.15125,PIPO,Pinus ponderosa
2905,a4r2_14,1997,1.15,-105.31377,40.15125,PIPO,Pinus ponderosa
2906,a4r2_14,1998,1.44,-105.31377,40.15125,PIPO,Pinus ponderosa
2907,a4r2_14,1999,1.38,-105.31377,40.15125,PIPO,Pinus ponderosa
2908,a4r2_14,2000,1.08,-105.31377,40.15125,PIPO,Pinus ponderosa
2909,a4r2_14,2001,0.84,-105.31377,40.15125,PIPO,Pinus ponderosa
2910,a4r2_14,2002,0.29,-105.31377,40.15125,PIPO,Pinus ponderosa
2911,a4r2_14,2003,0.86,-105.31377,40.15125,PIPO,Pinus ponderosa
2912,a4r2_14,2004,0.74,-105.31377,40.15125,PIPO,Pinus ponderosa
2913,a4r2_14,2005,0.67,-105.31377,40.15125,PIPO,Pinus ponderosa
2914,a4r2_14,2006,0.11,-105.31377,40.15125,PIPO,Pinus ponderosa
2915,a4r2_14,2007,0.91,-105.31377,40.15125,PIPO,Pinus ponderosa
2916,a4r2_14,2008,0.46,-105.31377,40.15125,PIPO,Pinus ponderosa
2917,a4r2_14,2009,0.54,-105.31377,40.15125,PIPO,Pinus ponderosa
2918,a4r2_14,2010,0.46,-105.31377,40.15125,PIPO,Pinus ponderosa
2919,a4r2_14,2011,0.2,-105.31377,40.15125,PIPO,Pinus ponderosa
2920,a4r2_14,2012,0.13,-105.31377,40.15125,PIPO,Pinus ponderosa
2921,a4r2_14,2013,0.68,-105.31377,40.15125,PIPO,Pinus ponderosa
2922,a4r2_14,2014,0.89,-105.31377,40.15125,PIPO,Pinus ponderosa
2923,a4r2_14,2015,0.67,-105.31377,40.15125,PIPO,Pinus ponderosa
2924,a4r2_15,1896,0.14,-105.31377,40.15125,PIPO,Pinus ponderosa
2925,a4r2_15,1897,0.3,-105.31377,40.15125,PIPO,Pinus ponderosa
2926,a4r2_15,1898,0.29,-105.31377,40.15125,PIPO,Pinus ponderosa
2927,a4r2_15,1899,0.29,-105.31377,40.15125,PIPO,Pinus ponderosa
2928,a4r2_15,1900,0.5,-105.31377,40.15125,PIPO,Pinus ponderosa
2929,a4r2_15,1901,0.34,-105.31377,40.15125,PIPO,Pinus ponderosa
2930,a4r2_15,1902,0.27,-105.31377,40.15125,PIPO,Pinus ponderosa
2931,a4r2_15,1903,0.44,-105.31377,40.15125,PIPO,Pinus ponderosa
2932,a4r2_15,1904,0.29,-105.31377,40.15125,PIPO,Pinus ponderosa
2933,a4r2_15,1905,0.54,-105.31377,40.15125,PIPO,Pinus ponderosa
2934,a4r2_15,1906,0.93,-105.31377,40.15125,PIPO,Pinus ponderosa
2935,a4r2_15,1907,2.61,-105.31377,40.15125,PIPO,Pinus ponderosa
2936,a4r2_15,1908,2.33,-105.31377,40.15125,PIPO,Pinus ponderosa
2937,a4r2_15,1909,2.82,-105.31377,40.15125,PIPO,Pinus ponderosa
2938,a4r2_15,1910,1.97,-105.31377,40.15125,PIPO,Pinus ponderosa
2939,a4r2_15,1911,1.3,-105.31377,40.15125,PIPO,Pinus ponderosa
2940,a4r2_15,1912,1.15,-105.31377,40.15125,PIPO,Pinus ponderosa
2941,a4r2_15,1913,0.93,-105.31377,40.15125,PIPO,Pinus ponderosa
2942,a4r2_15,1914,1.68,-105.31377,40.15125,PIPO,Pinus ponderosa
2943,a4r2_15,1915,2,-105.31377,40.15125,PIPO,Pinus ponderosa
2944,a4r2_15,1916,3.3,-105.31377,40.15125,PIPO,Pinus ponderosa
2945,a4r2_15,1917,2.01,-105.31377,40.15125,PIPO,Pinus ponderosa
2946,a4r2_15,1918,1.8,-105.31377,40.15125,PIPO,Pinus ponderosa
2947,a4r2_15,1919,1.43,-105.31377,40.15125,PIPO,Pinus ponderosa
2948,a4r2_15,1920,1.23,-105.31377,40.15125,PIPO,Pinus ponderosa
2949,a4r2_15,1921,1.98,-105.31377,40.15125,PIPO,Pinus ponderosa
2950,a4r2_15,1922,1.38,-105.31377,40.15125,PIPO,Pinus ponderosa
2951,a4r2_15,1923,1.89,-105.31377,40.15125,PIPO,Pinus ponderosa
2952,a4r2_15,1924,1.38,-105.31377,40.15125,PIPO,Pinus ponderosa
2953,a4r2_15,1925,1.11,-105.31377,40.15125,PIPO,Pinus ponderosa
2954,a4r2_15,1926,1.61,-105.31377,40.15125,PIPO,Pinus ponderosa
2955,a4r2_15,1927,1.78,-105.31377,40.15125,PIPO,Pinus ponderosa
2956,a4r2_15,1928,2.57,-105.31377,40.15125,PIPO,Pinus ponderosa
2957,a4r2_15,1929,2.08,-105.31377,40.15125,PIPO,Pinus ponderosa
2958,a4r2_15,1930,1.69,-105.31377,40.15125,PIPO,Pinus ponderosa
2959,a4r2_15,1931,1.32,-105.31377,40.15125,PIPO,Pinus ponderosa
2960,a4r2_15,1932,0.36,-105.31377,40.15125,PIPO,Pinus ponderosa
2961,a4r2_15,1933,0.9,-105.31377,40.15125,PIPO,Pinus ponderosa
2962,a4r2_15,1934,0.55,-105.31377,40.15125,PIPO,Pinus ponderosa
2963,a4r2_15,1935,0.38,-105.31377,40.15125,PIPO,Pinus ponderosa
2964,a4r2_15,1936,0.76,-105.31377,40.15125,PIPO,Pinus ponderosa
2965,a4r2_15,1937,0.71,-105.31377,40.15125,PIPO,Pinus ponderosa
2966,a4r2_15,1938,0.76,-105.31377,40.15125,PIPO,Pinus ponderosa
2967,a4r2_15,1939,0.56,-105.31377,40.15125,PIPO,Pinus ponderosa
2968,a4r2_15,1940,0.19,-105.31377,40.15125,PIPO,Pinus ponderosa
2969,a4r2_15,1941,0.84,-105.31377,40.15125,PIPO,Pinus ponderosa
2970,a4r2_15,1942,1.18,-105.31377,40.15125,PIPO,Pinus ponderosa
2971,a4r2_15,1943,0.91,-105.31377,40.15125,PIPO,Pinus ponderosa
2972,a4r2_15,1944,1.26,-105.31377,40.15125,PIPO,Pinus ponderosa
2973,a4r2_15,1945,1.14,-105.31377,40.15125,PIPO,Pinus ponderosa
2974,a4r2_15,1946,0.74,-105.31377,40.15125,PIPO,Pinus ponderosa
2975,a4r2_15,1947,1.39,-105.31377,40.15125,PIPO,Pinus ponderosa
2976,a4r2_15,1948,1.46,-105.31377,40.15125,PIPO,Pinus ponderosa
2977,a4r2_15,1949,2.3,-105.31377,40.15125,PIPO,Pinus ponderosa
2978,a4r2_15,1950,2.71,-105.31377,40.15125,PIPO,Pinus ponderosa
