age_CE,AGU01A_raw,AGU01B_raw,AGU02A_raw,AGU02B_raw,AGU03A_raw,AGU03B_raw,AGU04A_raw,AGU04B_raw,AGU13A_raw,AGU14A_raw,AGU14B_raw,TRJ01C_raw,TRJ01D_raw,TRJ02C_raw,TRJ10A_raw,TRJ12A_raw,TRJ12B_raw,TRJ12C_raw,TRJ14B_raw,TRJ16A_raw,TRJ16C_raw,TRJ16B_raw,TRJ19A_raw,TRJ20A_raw,TRJ20B_raw,TRJ21A_raw,TRJ21B_raw,TRJ22A_raw,TRJ23A_raw,TRJ24A_raw,TRJ25A_raw,TRJ27A_raw,TRJ28A_raw,TRJ28B_raw,TRJ29A_raw,TRJ30A_raw,TRJ33A_raw,TRJ34B_raw,TRJ35C_raw,TRJ38A_raw,TRJ38B_raw,TRJ01B_raw,AGU01A_raw_outlier_flag,AGU01B_raw_outlier_flag,AGU02A_raw_outlier_flag,AGU02B_raw_outlier_flag,AGU03A_raw_outlier_flag,AGU03B_raw_outlier_flag,AGU04A_raw_outlier_flag,AGU04B_raw_outlier_flag,AGU13A_raw_outlier_flag,AGU14A_raw_outlier_flag,AGU14B_raw_outlier_flag,TRJ01C_raw_outlier_flag,TRJ01D_raw_outlier_flag,TRJ02C_raw_outlier_flag,TRJ10A_raw_outlier_flag,TRJ12A_raw_outlier_flag,TRJ12B_raw_outlier_flag,TRJ12C_raw_outlier_flag,TRJ14B_raw_outlier_flag,TRJ16A_raw_outlier_flag,TRJ16C_raw_outlier_flag,TRJ16B_raw_outlier_flag,TRJ19A_raw_outlier_flag,TRJ20A_raw_outlier_flag,TRJ20B_raw_outlier_flag,TRJ21A_raw_outlier_flag,TRJ21B_raw_outlier_flag,TRJ22A_raw_outlier_flag,TRJ23A_raw_outlier_flag,TRJ24A_raw_outlier_flag,TRJ25A_raw_outlier_flag,TRJ27A_raw_outlier_flag,TRJ28A_raw_outlier_flag,TRJ28B_raw_outlier_flag,TRJ29A_raw_outlier_flag,TRJ30A_raw_outlier_flag,TRJ33A_raw_outlier_flag,TRJ34B_raw_outlier_flag,TRJ35C_raw_outlier_flag,TRJ38A_raw_outlier_flag,TRJ38B_raw_outlier_flag,TRJ01B_raw_outlier_flag
743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28,0.29,NA,NA,NA,NA,NA,NA,NA,0.21,NA,NA,NA,NA,NA,NA,NA,0.25,NA,0.35,NA,NA,NA,0.23,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.57,0.34,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,0.58,NA,0.59,NA,NA,NA,0.46,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,0.48,NA,NA,NA,NA,NA,NA,NA,0.24,NA,NA,NA,NA,NA,NA,NA,0.38,NA,0.48,NA,NA,NA,0.26,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,0.27,NA,NA,NA,NA,NA,NA,NA,0.12,NA,NA,NA,NA,NA,NA,NA,0.29,NA,0.48,NA,NA,NA,0.19,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.63,0.21,NA,NA,NA,NA,NA,NA,NA,0.37,NA,NA,NA,NA,NA,NA,NA,0.41,NA,0.82,NA,NA,NA,0.32,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.78,0.36,NA,NA,NA,NA,NA,NA,NA,0.52,NA,NA,NA,NA,NA,NA,NA,0.59,NA,1.07,NA,NA,NA,0.41,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.22,0.6,NA,NA,NA,NA,NA,NA,NA,0.59,NA,NA,NA,NA,NA,NA,NA,0.6,NA,0.87,NA,NA,NA,0.4,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,0.65,NA,NA,NA,NA,NA,NA,NA,0.53,NA,NA,NA,NA,NA,NA,NA,0.45,NA,0.58,NA,NA,NA,0.28,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.17,0.82,NA,NA,NA,NA,NA,NA,NA,1.25,NA,NA,NA,NA,NA,NA,NA,1.45,NA,1.47,NA,NA,NA,1.28,1.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,TRUE,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.59,0.44,NA,NA,NA,NA,NA,NA,NA,0.66,NA,NA,NA,NA,NA,NA,NA,0.66,NA,0.78,NA,NA,NA,0.33,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29,0.12,NA,NA,NA,NA,NA,NA,NA,0.14,NA,NA,NA,NA,NA,NA,NA,0.27,NA,0.39,NA,NA,NA,0.15,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31,0.2,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,0.23,NA,0.58,NA,NA,NA,0.21,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,0.46,NA,NA,NA,NA,NA,NA,NA,0.39,NA,NA,NA,NA,NA,NA,NA,0.64,NA,0.96,NA,NA,NA,0.52,0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.23,NA,NA,NA,NA,NA,NA,NA,0.12,NA,NA,NA,NA,NA,NA,NA,0.16,NA,0.38,0.51,NA,NA,0.13,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,0.5,NA,NA,NA,NA,NA,NA,NA,0.16,NA,NA,NA,NA,NA,NA,NA,0.76,NA,1.24,1.2,NA,NA,0.42,0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43,0.53,NA,NA,NA,NA,NA,NA,NA,0.37,NA,NA,NA,NA,NA,NA,NA,0.61,NA,0.87,1.53,NA,NA,0.23,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.67,0.59,NA,NA,NA,NA,NA,NA,NA,0.68,NA,NA,NA,NA,NA,NA,NA,0.95,NA,1.81,2.57,NA,NA,1.13,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,TRUE,TRUE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,0.55,NA,NA,NA,NA,NA,NA,NA,0.81,NA,NA,NA,NA,NA,NA,NA,0.77,NA,0.92,1.16,NA,NA,0.72,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.24,0.23,NA,NA,NA,NA,NA,NA,0.18,NA,NA,NA,NA,NA,NA,NA,0.4,NA,0.35,0.41,NA,NA,0.32,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.37,0.41,NA,NA,NA,NA,NA,NA,0.24,NA,NA,NA,NA,NA,NA,NA,0.43,NA,0.35,0.48,NA,NA,0.24,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31,0.19,0.4,NA,NA,NA,NA,NA,NA,0.11,NA,NA,NA,NA,NA,NA,NA,0.26,NA,0.26,0.54,NA,NA,0.04,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44,0.22,0.27,NA,NA,NA,NA,NA,NA,0.03,NA,NA,NA,NA,NA,NA,NA,0.3,NA,0.27,0.39,NA,NA,0.17,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.59,0.42,0.63,NA,NA,NA,NA,NA,NA,0.27,NA,NA,NA,NA,0.52,0.59,NA,0.84,NA,0.55,0.73,NA,NA,0.39,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,0.07,0.19,NA,NA,NA,NA,NA,NA,0.12,NA,NA,NA,NA,0.36,0.39,NA,0.17,NA,0.28,0.24,NA,NA,0.15,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,0.24,0.26,NA,NA,NA,NA,NA,NA,0.05,NA,NA,NA,NA,0.18,0.31,NA,0.18,NA,0.26,0.37,NA,NA,0.17,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13,0.12,0.18,NA,NA,NA,NA,NA,NA,0.17,NA,NA,NA,NA,0.35,0.28,NA,0.06,NA,0.26,0.31,NA,NA,0.1,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31,0.15,0.5,NA,NA,NA,NA,NA,NA,0.49,NA,NA,NA,NA,0.45,0.5,NA,0.4,NA,0.68,0.71,NA,NA,0.31,0.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
770,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49,0.6,0.38,NA,NA,NA,NA,NA,NA,0.6,NA,NA,NA,NA,0.32,0.32,NA,0.28,NA,0.64,0.63,NA,NA,0.23,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61,0.97,0.8,NA,NA,NA,NA,NA,NA,1.24,NA,NA,NA,NA,0.83,0.98,NA,0.78,NA,0.87,1.64,NA,NA,0.86,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54,0.63,0.66,NA,NA,NA,NA,NA,NA,0.84,NA,NA,NA,NA,0.63,0.6,NA,0.9,NA,0.66,1.19,NA,NA,0.64,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,0.36,0.35,NA,NA,NA,NA,NA,NA,0.27,NA,NA,NA,NA,0.47,0.41,NA,0.32,NA,0.32,0.51,NA,NA,0.4,0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84,0.81,0.77,NA,NA,NA,NA,NA,NA,0.4,NA,NA,NA,NA,0.8,0.79,NA,0.47,NA,0.81,1.37,NA,NA,1.22,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.31,0.99,0.69,NA,NA,NA,NA,NA,NA,0.69,NA,NA,NA,NA,0.89,1.16,NA,0.69,NA,1.22,1.64,NA,NA,0.93,0.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88,0.5,0.15,NA,NA,NA,NA,NA,NA,0.28,NA,NA,NA,NA,0.53,0.6,NA,0.22,NA,0.29,0.77,NA,NA,0.14,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53,0.24,0.18,NA,NA,NA,NA,NA,NA,0.21,NA,NA,NA,NA,0.41,0.44,NA,0.08,NA,0.23,0.45,NA,NA,0.23,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04,0.75,0.65,NA,NA,NA,NA,NA,NA,0.41,NA,NA,NA,NA,0.82,1.11,NA,0.54,NA,0.86,1.37,NA,NA,1.08,0.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.82,0.63,0.62,NA,NA,NA,NA,NA,NA,0.49,NA,NA,NA,NA,0.56,0.68,NA,0.44,NA,0.69,1.24,NA,NA,0.34,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.17,0.93,0.76,NA,NA,NA,NA,NA,NA,0.86,NA,NA,NA,NA,1,1.22,NA,0.98,NA,1.73,2.35,NA,NA,1,0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,TRUE,TRUE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,0.17,0.43,NA,NA,NA,NA,NA,NA,0.43,NA,NA,NA,NA,0.51,0.6,NA,0.18,NA,0.33,0.37,NA,NA,0.08,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.69,0.55,0.42,NA,NA,NA,NA,NA,NA,0.38,NA,NA,NA,NA,1,1.46,NA,0.51,NA,0.56,0.96,NA,NA,0.16,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0,0.03,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0.26,0.37,NA,0,NA,0.04,0.02,NA,NA,0.03,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29,0.15,0.11,NA,NA,NA,NA,NA,NA,0.03,NA,NA,NA,NA,0.53,0.76,NA,0.12,NA,0.22,0.17,NA,NA,0.07,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.57,0.39,0.61,NA,NA,NA,NA,NA,NA,0.46,NA,NA,NA,NA,1.3,2.11,NA,0.76,NA,0.84,1,NA,NA,0.39,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,0.32,0.31,NA,NA,NA,NA,NA,NA,0.27,NA,NA,NA,NA,1.17,1.94,NA,0.41,NA,0.7,0.83,NA,NA,0.23,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.48,0.4,NA,NA,NA,NA,NA,NA,0.34,NA,NA,NA,NA,1.62,2.17,NA,0.64,NA,1.06,1.44,NA,NA,0.62,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
