"","State","Tree","Tag","years","Ring_width"
"10663","CO","09H","ABLA-M-09H","1915",NA
"10664","CO","09H","ABLA-M-09H","1914",NA
"10665","CO","09H","ABLA-M-09H","1913",NA
"10666","CO","09H","ABLA-M-09H","1912",NA
"10667","CO","09H","ABLA-M-09H","1911",NA
"10668","CO","09H","ABLA-M-09H","1910",NA
"10669","CO","09H","ABLA-M-09H","1909",NA
"10670","CO","09H","ABLA-M-09H","1908",NA
"10671","CO","09H","ABLA-M-09H","1907",NA
"10672","CO","09H","ABLA-M-09H","1906",NA
"10673","CO","09H","ABLA-M-09H","1905",NA
"10674","CO","09H","ABLA-M-09H","1904",NA
"10675","CO","09H","ABLA-M-09H","1903",NA
"10676","CO","09H","ABLA-M-09H","1902",NA
"10677","CO","09H","ABLA-M-09H","1901",NA
"10678","CO","09H","ABLA-M-09H","1900",NA
"10679","CO","09H","ABLA-M-09H","1899",NA
"10680","CO","09H","ABLA-M-09H","1898",NA
"10681","CO","09H","ABLA-M-09H","1897",NA
"10682","CO","09H","ABLA-M-09H","1896",NA
"10683","CO","09H","ABLA-M-09H","1895",NA
"10684","CO","09H","ABLA-M-09H","1894",NA
"10685","CO","09H","ABLA-M-09H","1893",NA
"10686","CO","09H","ABLA-M-09H","1892",NA
"10687","CO","09H","ABLA-M-09H","1891",NA
"10688","CO","09H","ABLA-M-09H","1890",NA
"10689","CO","09H","ABLA-M-09H","1889",NA
"10690","CO","09H","ABLA-M-09H","1888",NA
"10691","CO","09H","ABLA-M-09H","1887",NA
"10692","CO","09H","ABLA-M-09H","1886",NA
"10693","CO","09H","ABLA-M-09H","1885",NA
"10694","CO","09H","ABLA-M-09H","1884",NA
"10695","CO","09H","ABLA-M-09H","1883",NA
"10696","CO","09H","ABLA-M-09H","1882",NA
"10697","CO","09H","ABLA-M-09H","1881",NA
"10698","CO","09H","ABLA-M-09H","1880",NA
"10699","CO","09H","ABLA-M-09H","1879",NA
"10700","CO","09H","ABLA-M-09H","1878",NA
"10701","CO","09H","ABLA-M-09H","1877",NA
"10702","CO","09H","ABLA-M-09H","1876",NA
"10703","CO","09H","ABLA-M-09H","1875",NA
"10704","CO","09L","ABLA-M-09L","2013",0.181
"10705","CO","09L","ABLA-M-09L","2012",1.327
"10706","CO","09L","ABLA-M-09L","2011",1.1065
"10707","CO","09L","ABLA-M-09L","2010",1.18
"10708","CO","09L","ABLA-M-09L","2009",1.328
"10709","CO","09L","ABLA-M-09L","2008",1.305
"10710","CO","09L","ABLA-M-09L","2007",1.169
"10711","CO","09L","ABLA-M-09L","2006",1.15
"10712","CO","09L","ABLA-M-09L","2005",1.0955
"10713","CO","09L","ABLA-M-09L","2004",0.739
"10714","CO","09L","ABLA-M-09L","2003",0.7905
"10715","CO","09L","ABLA-M-09L","2002",1.2135
"10716","CO","09L","ABLA-M-09L","2001",1.1085
"10717","CO","09L","ABLA-M-09L","2000",1.1525
"10718","CO","09L","ABLA-M-09L","1999",1.057
"10719","CO","09L","ABLA-M-09L","1998",1.195
"10720","CO","09L","ABLA-M-09L","1997",0.962
"10721","CO","09L","ABLA-M-09L","1996",1.258
"10722","CO","09L","ABLA-M-09L","1995",1.163
"10723","CO","09L","ABLA-M-09L","1994",1.172
"10724","CO","09L","ABLA-M-09L","1993",1.394
"10725","CO","09L","ABLA-M-09L","1992",1.3535
"10726","CO","09L","ABLA-M-09L","1991",1.128
"10727","CO","09L","ABLA-M-09L","1990",1.246
"10728","CO","09L","ABLA-M-09L","1989",1.616
"10729","CO","09L","ABLA-M-09L","1988",1.5605
"10730","CO","09L","ABLA-M-09L","1987",1.513
"10731","CO","09L","ABLA-M-09L","1986",1.3985
"10732","CO","09L","ABLA-M-09L","1985",1.354
"10733","CO","09L","ABLA-M-09L","1984",1.3065
"10734","CO","09L","ABLA-M-09L","1983",1.2415
"10735","CO","09L","ABLA-M-09L","1982",1.318
"10736","CO","09L","ABLA-M-09L","1981",1.206
"10737","CO","09L","ABLA-M-09L","1980",1.182
"10738","CO","09L","ABLA-M-09L","1979",1.192
"10739","CO","09L","ABLA-M-09L","1978",1.0675
"10740","CO","09L","ABLA-M-09L","1977",0.9815
"10741","CO","09L","ABLA-M-09L","1976",1.284
"10742","CO","09L","ABLA-M-09L","1975",1.2975
"10743","CO","09L","ABLA-M-09L","1974",1.2855
"10744","CO","09L","ABLA-M-09L","1973",1.2365
"10745","CO","09L","ABLA-M-09L","1972",0.8915
"10746","CO","09L","ABLA-M-09L","1971",0.895
"10747","CO","09L","ABLA-M-09L","1970",1.307
"10748","CO","09L","ABLA-M-09L","1969",1.298
"10749","CO","09L","ABLA-M-09L","1968",1.118
"10750","CO","09L","ABLA-M-09L","1967",1.099
"10751","CO","09L","ABLA-M-09L","1966",1.055
"10752","CO","09L","ABLA-M-09L","1965",1.405
"10753","CO","09L","ABLA-M-09L","1964",1.2315
"10754","CO","09L","ABLA-M-09L","1963",1.385
"10755","CO","09L","ABLA-M-09L","1962",1.4865
"10756","CO","09L","ABLA-M-09L","1961",1.47
"10757","CO","09L","ABLA-M-09L","1960",1.3535
"10758","CO","09L","ABLA-M-09L","1959",1.452
"10759","CO","09L","ABLA-M-09L","1958",1.642
"10760","CO","09L","ABLA-M-09L","1957",1.4715
"10761","CO","09L","ABLA-M-09L","1956",1.669
"10762","CO","09L","ABLA-M-09L","1955",1.813
"10763","CO","09L","ABLA-M-09L","1954",2.101
"10764","CO","09L","ABLA-M-09L","1953",1.9735
"10765","CO","09L","ABLA-M-09L","1952",1.8165
"10766","CO","09L","ABLA-M-09L","1951",1.641
"10767","CO","09L","ABLA-M-09L","1950",1.918
"10768","CO","09L","ABLA-M-09L","1949",2.048
"10769","CO","09L","ABLA-M-09L","1948",2.3775
"10770","CO","09L","ABLA-M-09L","1947",2.1695
"10771","CO","09L","ABLA-M-09L","1946",1.8955
"10772","CO","09L","ABLA-M-09L","1945",2.1065
"10773","CO","09L","ABLA-M-09L","1944",2.0355
"10774","CO","09L","ABLA-M-09L","1943",1.8375
"10775","CO","09L","ABLA-M-09L","1942",2.081
"10776","CO","09L","ABLA-M-09L","1941",2.205
"10777","CO","09L","ABLA-M-09L","1940",2.194
"10778","CO","09L","ABLA-M-09L","1939",2.059
"10779","CO","09L","ABLA-M-09L","1938",2.1795
"10780","CO","09L","ABLA-M-09L","1937",1.301
"10781","CO","09L","ABLA-M-09L","1936",1.678
"10782","CO","09L","ABLA-M-09L","1935",1.931
"10783","CO","09L","ABLA-M-09L","1934",2.383
"10784","CO","09L","ABLA-M-09L","1933",2.341
"10785","CO","09L","ABLA-M-09L","1932",2.412
"10786","CO","09L","ABLA-M-09L","1931",2.176
"10787","CO","09L","ABLA-M-09L","1930",2.041
"10788","CO","09L","ABLA-M-09L","1929",1.511
"10789","CO","09L","ABLA-M-09L","1928",1.721
"10790","CO","09L","ABLA-M-09L","1927",1.765
"10791","CO","09L","ABLA-M-09L","1926",2.299
"10792","CO","09L","ABLA-M-09L","1925",2.433
"10793","CO","09L","ABLA-M-09L","1924",2.189
"10794","CO","09L","ABLA-M-09L","1923",2.13
"10795","CO","09L","ABLA-M-09L","1922",1.923
"10796","CO","09L","ABLA-M-09L","1921",2.349
"10797","CO","09L","ABLA-M-09L","1920",2.114
"10798","CO","09L","ABLA-M-09L","1919",2.495
"10799","CO","09L","ABLA-M-09L","1918",2.262
"10800","CO","09L","ABLA-M-09L","1917",1.926
"10801","CO","09L","ABLA-M-09L","1916",2.073
"10802","CO","09L","ABLA-M-09L","1915",NA
"10803","CO","09L","ABLA-M-09L","1914",NA
"10804","CO","09L","ABLA-M-09L","1913",NA
"10805","CO","09L","ABLA-M-09L","1912",NA
"10806","CO","09L","ABLA-M-09L","1911",NA
"10807","CO","09L","ABLA-M-09L","1910",NA
"10808","CO","09L","ABLA-M-09L","1909",NA
"10809","CO","09L","ABLA-M-09L","1908",NA
"10810","CO","09L","ABLA-M-09L","1907",NA
"10811","CO","09L","ABLA-M-09L","1906",NA
"10812","CO","09L","ABLA-M-09L","1905",NA
"10813","CO","09L","ABLA-M-09L","1904",NA
"10814","CO","09L","ABLA-M-09L","1903",NA
"10815","CO","09L","ABLA-M-09L","1902",NA
"10816","CO","09L","ABLA-M-09L","1901",NA
"10817","CO","09L","ABLA-M-09L","1900",NA
"10818","CO","09L","ABLA-M-09L","1899",NA
"10819","CO","09L","ABLA-M-09L","1898",NA
"10820","CO","09L","ABLA-M-09L","1897",NA
"10821","CO","09L","ABLA-M-09L","1896",NA
"10822","CO","09L","ABLA-M-09L","1895",NA
"10823","CO","09L","ABLA-M-09L","1894",NA
"10824","CO","09L","ABLA-M-09L","1893",NA
"10825","CO","09L","ABLA-M-09L","1892",NA
"10826","CO","09L","ABLA-M-09L","1891",NA
"10827","CO","09L","ABLA-M-09L","1890",NA
"10828","CO","09L","ABLA-M-09L","1889",NA
"10829","CO","09L","ABLA-M-09L","1888",NA
"10830","CO","09L","ABLA-M-09L","1887",NA
"10831","CO","09L","ABLA-M-09L","1886",NA
"10832","CO","09L","ABLA-M-09L","1885",NA
"10833","CO","09L","ABLA-M-09L","1884",NA
"10834","CO","09L","ABLA-M-09L","1883",NA
"10835","CO","09L","ABLA-M-09L","1882",NA
"10836","CO","09L","ABLA-M-09L","1881",NA
"10837","CO","09L","ABLA-M-09L","1880",NA
"10838","CO","09L","ABLA-M-09L","1879",NA
"10839","CO","09L","ABLA-M-09L","1878",NA
"10840","CO","09L","ABLA-M-09L","1877",NA
"10841","CO","09L","ABLA-M-09L","1876",NA
"10842","CO","09L","ABLA-M-09L","1875",NA
"10843","CO","10H","ABLA-M-10H","2013",0.207
"10844","CO","10H","ABLA-M-10H","2012",1.1125
"10845","CO","10H","ABLA-M-10H","2011",1.325
"10846","CO","10H","ABLA-M-10H","2010",1.114
"10847","CO","10H","ABLA-M-10H","2009",1.153
"10848","CO","10H","ABLA-M-10H","2008",1.1715
"10849","CO","10H","ABLA-M-10H","2007",1.0375
"10850","CO","10H","ABLA-M-10H","2006",0.997
"10851","CO","10H","ABLA-M-10H","2005",1.157
"10852","CO","10H","ABLA-M-10H","2004",1.083
"10853","CO","10H","ABLA-M-10H","2003",0.9635
"10854","CO","10H","ABLA-M-10H","2002",1.0135
"10855","CO","10H","ABLA-M-10H","2001",1.4215
"10856","CO","10H","ABLA-M-10H","2000",1.762
"10857","CO","10H","ABLA-M-10H","1999",1.559
"10858","CO","10H","ABLA-M-10H","1998",1.8005
"10859","CO","10H","ABLA-M-10H","1997",1.2515
"10860","CO","10H","ABLA-M-10H","1996",1.5545
"10861","CO","10H","ABLA-M-10H","1995",1.643
"10862","CO","10H","ABLA-M-10H","1994",1.563
"10863","CO","10H","ABLA-M-10H","1993",1.8125
"10864","CO","10H","ABLA-M-10H","1992",1.686
"10865","CO","10H","ABLA-M-10H","1991",1.7515
"10866","CO","10H","ABLA-M-10H","1990",1.8585
"10867","CO","10H","ABLA-M-10H","1989",2.098
"10868","CO","10H","ABLA-M-10H","1988",2.158
"10869","CO","10H","ABLA-M-10H","1987",1.982
"10870","CO","10H","ABLA-M-10H","1986",1.7025
"10871","CO","10H","ABLA-M-10H","1985",1.461
"10872","CO","10H","ABLA-M-10H","1984",1.5365
"10873","CO","10H","ABLA-M-10H","1983",1.5075
"10874","CO","10H","ABLA-M-10H","1982",1.488
"10875","CO","10H","ABLA-M-10H","1981",1.048
"10876","CO","10H","ABLA-M-10H","1980",1.0545
"10877","CO","10H","ABLA-M-10H","1979",1.3595
"10878","CO","10H","ABLA-M-10H","1978",1.359
"10879","CO","10H","ABLA-M-10H","1977",1.1725
"10880","CO","10H","ABLA-M-10H","1976",1.415
"10881","CO","10H","ABLA-M-10H","1975",1.3665
"10882","CO","10H","ABLA-M-10H","1974",1.136
"10883","CO","10H","ABLA-M-10H","1973",1.113
"10884","CO","10H","ABLA-M-10H","1972",1.0505
"10885","CO","10H","ABLA-M-10H","1971",0.99
"10886","CO","10H","ABLA-M-10H","1970",1.3695
"10887","CO","10H","ABLA-M-10H","1969",1.425
"10888","CO","10H","ABLA-M-10H","1968",1.1925
"10889","CO","10H","ABLA-M-10H","1967",1.292
"10890","CO","10H","ABLA-M-10H","1966",1.618
"10891","CO","10H","ABLA-M-10H","1965",1.5695
"10892","CO","10H","ABLA-M-10H","1964",1.4175
"10893","CO","10H","ABLA-M-10H","1963",1.137
"10894","CO","10H","ABLA-M-10H","1962",1.0065
"10895","CO","10H","ABLA-M-10H","1961",0.98
"10896","CO","10H","ABLA-M-10H","1960",1.0275
"10897","CO","10H","ABLA-M-10H","1959",1.021
"10898","CO","10H","ABLA-M-10H","1958",1.2175
"10899","CO","10H","ABLA-M-10H","1957",1.1315
"10900","CO","10H","ABLA-M-10H","1956",1.087
"10901","CO","10H","ABLA-M-10H","1955",1.27
"10902","CO","10H","ABLA-M-10H","1954",1.201
"10903","CO","10H","ABLA-M-10H","1953",1.154
"10904","CO","10H","ABLA-M-10H","1952",1.0245
"10905","CO","10H","ABLA-M-10H","1951",0.9295
"10906","CO","10H","ABLA-M-10H","1950",1.0795
"10907","CO","10H","ABLA-M-10H","1949",1.263
"10908","CO","10H","ABLA-M-10H","1948",1.2305
"10909","CO","10H","ABLA-M-10H","1947",1.199
"10910","CO","10H","ABLA-M-10H","1946",1.009
"10911","CO","10H","ABLA-M-10H","1945",1.0275
"10912","CO","10H","ABLA-M-10H","1944",1.072
"10913","CO","10H","ABLA-M-10H","1943",0.9345
"10914","CO","10H","ABLA-M-10H","1942",1.1665
"10915","CO","10H","ABLA-M-10H","1941",0.665
"10916","CO","10H","ABLA-M-10H","1940",1.2345
"10917","CO","10H","ABLA-M-10H","1939",1.0695
"10918","CO","10H","ABLA-M-10H","1938",1.5035
"10919","CO","10H","ABLA-M-10H","1937",1.334
"10920","CO","10H","ABLA-M-10H","1936",1.33
"10921","CO","10H","ABLA-M-10H","1935",1.628
"10922","CO","10H","ABLA-M-10H","1934",1.269
"10923","CO","10H","ABLA-M-10H","1933",1.632
"10924","CO","10H","ABLA-M-10H","1932",1.5185
"10925","CO","10H","ABLA-M-10H","1931",1.699
"10926","CO","10H","ABLA-M-10H","1930",1.7635
"10927","CO","10H","ABLA-M-10H","1929",1.792
"10928","CO","10H","ABLA-M-10H","1928",1.899
"10929","CO","10H","ABLA-M-10H","1927",1.8
"10930","CO","10H","ABLA-M-10H","1926",1.8895
"10931","CO","10H","ABLA-M-10H","1925",2.0435
"10932","CO","10H","ABLA-M-10H","1924",1.7745
"10933","CO","10H","ABLA-M-10H","1923",1.7555
"10934","CO","10H","ABLA-M-10H","1922",1.6085
"10935","CO","10H","ABLA-M-10H","1921",1.808
"10936","CO","10H","ABLA-M-10H","1920",1.6285
"10937","CO","10H","ABLA-M-10H","1919",2.091
"10938","CO","10H","ABLA-M-10H","1918",1.8135
"10939","CO","10H","ABLA-M-10H","1917",1.723
"10940","CO","10H","ABLA-M-10H","1916",1.1095
"10941","CO","10H","ABLA-M-10H","1915",1.852
"10942","CO","10H","ABLA-M-10H","1914",2.043
"10943","CO","10H","ABLA-M-10H","1913",2.1645
"10944","CO","10H","ABLA-M-10H","1912",3.106
"10945","CO","10H","ABLA-M-10H","1911",2.3385
"10946","CO","10H","ABLA-M-10H","1910",2.042
"10947","CO","10H","ABLA-M-10H","1909",1.214
"10948","CO","10H","ABLA-M-10H","1908",1.414
"10949","CO","10H","ABLA-M-10H","1907",1.454
"10950","CO","10H","ABLA-M-10H","1906",1.032
"10951","CO","10H","ABLA-M-10H","1905",1.129
"10952","CO","10H","ABLA-M-10H","1904",1.593
"10953","CO","10H","ABLA-M-10H","1903",0.981
"10954","CO","10H","ABLA-M-10H","1902",1.028
"10955","CO","10H","ABLA-M-10H","1901",1.227
"10956","CO","10H","ABLA-M-10H","1900",NA
"10957","CO","10H","ABLA-M-10H","1899",NA
"10958","CO","10H","ABLA-M-10H","1898",NA
"10959","CO","10H","ABLA-M-10H","1897",NA
"10960","CO","10H","ABLA-M-10H","1896",NA
"10961","CO","10H","ABLA-M-10H","1895",NA
"10962","CO","10H","ABLA-M-10H","1894",NA
"10963","CO","10H","ABLA-M-10H","1893",NA
"10964","CO","10H","ABLA-M-10H","1892",NA
"10965","CO","10H","ABLA-M-10H","1891",NA
"10966","CO","10H","ABLA-M-10H","1890",NA
"10967","CO","10H","ABLA-M-10H","1889",NA
"10968","CO","10H","ABLA-M-10H","1888",NA
"10969","CO","10H","ABLA-M-10H","1887",NA
"10970","CO","10H","ABLA-M-10H","1886",NA
"10971","CO","10H","ABLA-M-10H","1885",NA
"10972","CO","10H","ABLA-M-10H","1884",NA
"10973","CO","10H","ABLA-M-10H","1883",NA
"10974","CO","10H","ABLA-M-10H","1882",NA
"10975","CO","10H","ABLA-M-10H","1881",NA
"10976","CO","10H","ABLA-M-10H","1880",NA
"10977","CO","10H","ABLA-M-10H","1879",NA
"10978","CO","10H","ABLA-M-10H","1878",NA
"10979","CO","10H","ABLA-M-10H","1877",NA
"10980","CO","10H","ABLA-M-10H","1876",NA
"10981","CO","10H","ABLA-M-10H","1875",NA
"10982","CO","10L","ABLA-M-10L","2013",0.2405
"10983","CO","10L","ABLA-M-10L","2012",1.533
"10984","CO","10L","ABLA-M-10L","2011",1.498
"10985","CO","10L","ABLA-M-10L","2010",1.334
"10986","CO","10L","ABLA-M-10L","2009",1.3485
"10987","CO","10L","ABLA-M-10L","2008",1.401
"10988","CO","10L","ABLA-M-10L","2007",1.3265
"10989","CO","10L","ABLA-M-10L","2006",1.241
"10990","CO","10L","ABLA-M-10L","2005",1.5175
"10991","CO","10L","ABLA-M-10L","2004",1.257
"10992","CO","10L","ABLA-M-10L","2003",1.6445
"10993","CO","10L","ABLA-M-10L","2002",2.2985
"10994","CO","10L","ABLA-M-10L","2001",2.1695
"10995","CO","10L","ABLA-M-10L","2000",2.315
"10996","CO","10L","ABLA-M-10L","1999",1.8795
"10997","CO","10L","ABLA-M-10L","1998",1.898
"10998","CO","10L","ABLA-M-10L","1997",1.8035
"10999","CO","10L","ABLA-M-10L","1996",2.1105
"11000","CO","10L","ABLA-M-10L","1995",2.2445
"11001","CO","10L","ABLA-M-10L","1994",2.194
"11002","CO","10L","ABLA-M-10L","1993",2.373
"11003","CO","10L","ABLA-M-10L","1992",1.9515
"11004","CO","10L","ABLA-M-10L","1991",2.317
"11005","CO","10L","ABLA-M-10L","1990",2.991
"11006","CO","10L","ABLA-M-10L","1989",2.9365
"11007","CO","10L","ABLA-M-10L","1988",2.892
"11008","CO","10L","ABLA-M-10L","1987",2.915
"11009","CO","10L","ABLA-M-10L","1986",2.9365
"11010","CO","10L","ABLA-M-10L","1985",2.4215
"11011","CO","10L","ABLA-M-10L","1984",1.935
"11012","CO","10L","ABLA-M-10L","1983",1.84
"11013","CO","10L","ABLA-M-10L","1982",1.9245
"11014","CO","10L","ABLA-M-10L","1981",1.616
"11015","CO","10L","ABLA-M-10L","1980",1.171
"11016","CO","10L","ABLA-M-10L","1979",1.1275
"11017","CO","10L","ABLA-M-10L","1978",1.172
"11018","CO","10L","ABLA-M-10L","1977",1.3315
"11019","CO","10L","ABLA-M-10L","1976",1.6065
"11020","CO","10L","ABLA-M-10L","1975",1.766
"11021","CO","10L","ABLA-M-10L","1974",1.5745
"11022","CO","10L","ABLA-M-10L","1973",1.584
"11023","CO","10L","ABLA-M-10L","1972",1.31
"11024","CO","10L","ABLA-M-10L","1971",1.489
"11025","CO","10L","ABLA-M-10L","1970",1.826
"11026","CO","10L","ABLA-M-10L","1969",1.7
"11027","CO","10L","ABLA-M-10L","1968",1.6785
"11028","CO","10L","ABLA-M-10L","1967",1.6165
"11029","CO","10L","ABLA-M-10L","1966",1.8825
"11030","CO","10L","ABLA-M-10L","1965",1.6585
"11031","CO","10L","ABLA-M-10L","1964",1.4775
"11032","CO","10L","ABLA-M-10L","1963",1.4675
"11033","CO","10L","ABLA-M-10L","1962",1.5415
"11034","CO","10L","ABLA-M-10L","1961",1.621
"11035","CO","10L","ABLA-M-10L","1960",1.707
"11036","CO","10L","ABLA-M-10L","1959",1.5815
"11037","CO","10L","ABLA-M-10L","1958",1.4065
"11038","CO","10L","ABLA-M-10L","1957",1.173
"11039","CO","10L","ABLA-M-10L","1956",1.2335
"11040","CO","10L","ABLA-M-10L","1955",1.4845
"11041","CO","10L","ABLA-M-10L","1954",1.3995
"11042","CO","10L","ABLA-M-10L","1953",1.588
"11043","CO","10L","ABLA-M-10L","1952",1.63
"11044","CO","10L","ABLA-M-10L","1951",1.199
"11045","CO","10L","ABLA-M-10L","1950",1.342
"11046","CO","10L","ABLA-M-10L","1949",1.5545
"11047","CO","10L","ABLA-M-10L","1948",1.687
"11048","CO","10L","ABLA-M-10L","1947",1.7095
"11049","CO","10L","ABLA-M-10L","1946",1.5535
"11050","CO","10L","ABLA-M-10L","1945",1.6635
"11051","CO","10L","ABLA-M-10L","1944",1.4085
"11052","CO","10L","ABLA-M-10L","1943",1.3235
"11053","CO","10L","ABLA-M-10L","1942",1.5025
"11054","CO","10L","ABLA-M-10L","1941",1.7755
"11055","CO","10L","ABLA-M-10L","1940",1.744
"11056","CO","10L","ABLA-M-10L","1939",1.4805
"11057","CO","10L","ABLA-M-10L","1938",1.399
"11058","CO","10L","ABLA-M-10L","1937",1.3885
"11059","CO","10L","ABLA-M-10L","1936",1.321
"11060","CO","10L","ABLA-M-10L","1935",1.6275
"11061","CO","10L","ABLA-M-10L","1934",1.3585
"11062","CO","10L","ABLA-M-10L","1933",1.3255
"11063","CO","10L","ABLA-M-10L","1932",1.2855
"11064","CO","10L","ABLA-M-10L","1931",1.2545
"11065","CO","10L","ABLA-M-10L","1930",1.1955
"11066","CO","10L","ABLA-M-10L","1929",1.295
"11067","CO","10L","ABLA-M-10L","1928",1.4185
"11068","CO","10L","ABLA-M-10L","1927",1.444
"11069","CO","10L","ABLA-M-10L","1926",1.2625
"11070","CO","10L","ABLA-M-10L","1925",1.2995
"11071","CO","10L","ABLA-M-10L","1924",1.334
"11072","CO","10L","ABLA-M-10L","1923",1.207
"11073","CO","10L","ABLA-M-10L","1922",1.2815
"11074","CO","10L","ABLA-M-10L","1921",1.293
"11075","CO","10L","ABLA-M-10L","1920",0.946
"11076","CO","10L","ABLA-M-10L","1919",0.962
"11077","CO","10L","ABLA-M-10L","1918",0.9215
"11078","CO","10L","ABLA-M-10L","1917",1.054
"11079","CO","10L","ABLA-M-10L","1916",0.6095
"11080","CO","10L","ABLA-M-10L","1915",1.2795
"11081","CO","10L","ABLA-M-10L","1914",1.0225
"11082","CO","10L","ABLA-M-10L","1913",1.084
"11083","CO","10L","ABLA-M-10L","1912",1.261
"11084","CO","10L","ABLA-M-10L","1911",1.4465
"11085","CO","10L","ABLA-M-10L","1910",0.562
"11086","CO","10L","ABLA-M-10L","1909",0.498
"11087","CO","10L","ABLA-M-10L","1908",0.74
"11088","CO","10L","ABLA-M-10L","1907",0.492
"11089","CO","10L","ABLA-M-10L","1906",0.696
"11090","CO","10L","ABLA-M-10L","1905",0.567
"11091","CO","10L","ABLA-M-10L","1904",0.905
"11092","CO","10L","ABLA-M-10L","1903",0.759
"11093","CO","10L","ABLA-M-10L","1902",0.356
"11094","CO","10L","ABLA-M-10L","1901",1.153
"11095","CO","10L","ABLA-M-10L","1900",NA
"11096","CO","10L","ABLA-M-10L","1899",NA
"11097","CO","10L","ABLA-M-10L","1898",NA
"11098","CO","10L","ABLA-M-10L","1897",NA
"11099","CO","10L","ABLA-M-10L","1896",NA
"11100","CO","10L","ABLA-M-10L","1895",NA
"11101","CO","10L","ABLA-M-10L","1894",NA
"11102","CO","10L","ABLA-M-10L","1893",NA
"11103","CO","10L","ABLA-M-10L","1892",NA
"11104","CO","10L","ABLA-M-10L","1891",NA
"11105","CO","10L","ABLA-M-10L","1890",NA
"11106","CO","10L","ABLA-M-10L","1889",NA
"11107","CO","10L","ABLA-M-10L","1888",NA
"11108","CO","10L","ABLA-M-10L","1887",NA
"11109","CO","10L","ABLA-M-10L","1886",NA
"11110","CO","10L","ABLA-M-10L","1885",NA
"11111","CO","10L","ABLA-M-10L","1884",NA
"11112","CO","10L","ABLA-M-10L","1883",NA
"11113","CO","10L","ABLA-M-10L","1882",NA
"11114","CO","10L","ABLA-M-10L","1881",NA
"11115","CO","10L","ABLA-M-10L","1880",NA
"11116","CO","10L","ABLA-M-10L","1879",NA
"11117","CO","10L","ABLA-M-10L","1878",NA
"11118","CO","10L","ABLA-M-10L","1877",NA
"11119","CO","10L","ABLA-M-10L","1876",NA
"11120","CO","10L","ABLA-M-10L","1875",NA
"11121","CO","11H","ABLA-M-11H","2013",0.2575
"11122","CO","11H","ABLA-M-11H","2012",0.8485
"11123","CO","11H","ABLA-M-11H","2011",0.9225
"11124","CO","11H","ABLA-M-11H","2010",0.7235
"11125","CO","11H","ABLA-M-11H","2009",1.0775
"11126","CO","11H","ABLA-M-11H","2008",0.8435
"11127","CO","11H","ABLA-M-11H","2007",1.0265
"11128","CO","11H","ABLA-M-11H","2006",1.004
"11129","CO","11H","ABLA-M-11H","2005",1.377
"11130","CO","11H","ABLA-M-11H","2004",1.1275
"11131","CO","11H","ABLA-M-11H","2003",0.976
"11132","CO","11H","ABLA-M-11H","2002",1.0725
"11133","CO","11H","ABLA-M-11H","2001",1.358
"11134","CO","11H","ABLA-M-11H","2000",1.268
"11135","CO","11H","ABLA-M-11H","1999",1.62
"11136","CO","11H","ABLA-M-11H","1998",1.6275
"11137","CO","11H","ABLA-M-11H","1997",1.4295
