age_CE,BJS01A_raw,BJS01B_raw,BJS01C_raw,BJS02A_raw,BJS02C_raw,BJS02B_raw,BJS03A_raw,BJS03B_raw,BJS04A_raw,BJS04B_raw,BJS05A_raw,BJS05B_raw,BJS06A_raw,BJS06B_raw,BJS07A_raw,BJS07B_raw,BJS08A_raw,BJS08B_raw,BJS09A_raw,BJS09B_raw,BJS10A_raw,BJS10B_raw,BJS11A_raw,BJS11B_raw,BJS12A_raw,BJS12B_raw,BJS13_raw,BJS13B_raw,BJS01A_raw_outlier_flag,BJS01B_raw_outlier_flag,BJS01C_raw_outlier_flag,BJS02A_raw_outlier_flag,BJS02C_raw_outlier_flag,BJS02B_raw_outlier_flag,BJS03A_raw_outlier_flag,BJS03B_raw_outlier_flag,BJS04A_raw_outlier_flag,BJS04B_raw_outlier_flag,BJS05A_raw_outlier_flag,BJS05B_raw_outlier_flag,BJS06A_raw_outlier_flag,BJS06B_raw_outlier_flag,BJS07A_raw_outlier_flag,BJS07B_raw_outlier_flag,BJS08A_raw_outlier_flag,BJS08B_raw_outlier_flag,BJS09A_raw_outlier_flag,BJS09B_raw_outlier_flag,BJS10A_raw_outlier_flag,BJS10B_raw_outlier_flag,BJS11A_raw_outlier_flag,BJS11B_raw_outlier_flag,BJS12A_raw_outlier_flag,BJS12B_raw_outlier_flag,BJS13_raw_outlier_flag,BJS13B_raw_outlier_flag
1763,0.44,0.57,0.94,0.59,NA,0.44,NA,NA,0.61,0.59,1,1.61,0.92,0.76,0.63,0.58,NA,0.81,NA,0.76,1.48,1.36,2.18,2.87,0.83,0.99,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1764,0.53,0.77,1.26,0.63,NA,0.79,NA,NA,0.47,0.92,1.36,1.79,1.03,0.7,0.69,0.89,NA,0.88,NA,1.02,1.29,1.54,2.41,2.41,0.79,0.96,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1765,0.6,0.82,1,0.72,NA,1.02,4.56,NA,0.61,1.29,1.66,1.64,1.01,0.82,0.8,1.05,NA,0.75,NA,0.83,1.01,0.96,1.96,2.26,0.69,0.97,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1766,0.65,0.86,1.36,0.58,NA,0.68,5.35,NA,0.5,1.03,1.26,2.04,0.72,0.72,0.79,0.97,NA,0.71,NA,0.98,0.85,1.26,2.68,2.9,0.65,0.91,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1767,0.65,0.74,0.88,0.71,NA,0.95,4.2,NA,0.66,1.23,1.08,1.67,0.72,0.85,0.55,0.76,NA,0.66,NA,1,0.95,1.6,2.48,2.09,0.59,0.97,NA,5.05,FALSE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1768,0.7,0.93,1.48,0.62,NA,1.02,5.03,NA,0.8,0.82,1.53,2.26,0.81,0.91,0.75,1.03,NA,0.83,NA,0.95,0.66,1.01,2.13,2.6,0.76,1.24,NA,4.85,FALSE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1769,0.57,0.8,1.17,0.49,NA,0.51,3.85,NA,0.79,1.27,1.45,1.77,0.59,0.62,0.56,0.96,NA,0.47,NA,0.84,0.82,1.21,2.52,1.89,0.66,0.96,NA,4.6,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1770,0.5,0.71,0.6,0.64,NA,0.91,0.11,NA,0.9,1.07,1.22,2.29,0.69,0.9,0.46,0.96,NA,0.52,NA,0.69,0.86,1.16,2.95,2.56,0.53,0.79,NA,4.2,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1771,0.44,0.58,0.71,0.54,NA,0.63,0.07,NA,0.57,0.51,1.22,1.68,0.59,0.61,0.41,0.55,NA,0.34,NA,0.56,0.56,0.89,1.39,1.35,0.48,0.67,3.32,3.66,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1772,0,0,0,0.25,NA,0.35,0.1,NA,0.5,0,1.12,2.3,0.36,0.35,0.23,0.22,NA,0.22,NA,0.6,0.49,0.78,1.1,0.63,0.26,0.25,1.78,1.63,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1773,0,0,0.17,0.22,NA,0.46,0.12,NA,0.52,0.33,1.39,2.51,0.61,0.59,0.24,0.35,NA,0.26,NA,0.54,0.46,0.59,0.99,0.64,0.48,0.46,3.73,3.38,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1774,0.45,0.27,0.64,0.36,NA,0.65,0.14,NA,0.54,0.38,1.11,2.7,1.02,0.73,0.45,0.56,NA,0.47,NA,0.75,0.87,1.14,0.92,0.94,0.59,0.41,4.34,4.27,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1775,0.48,0.32,0.68,0.53,NA,0.67,0.03,NA,0.51,0.71,1.77,2.68,1.01,0.61,0.55,0.86,NA,0.59,NA,0.64,1.02,1,1.38,0.8,0.79,0.64,3.81,3.58,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1776,0.5,0.4,0.57,0.66,NA,0.98,0.11,NA,0.57,0.51,2.19,3.28,1.15,0.76,0.28,0.65,NA,0.68,NA,0.83,0.77,1.34,1.89,1.41,0.71,0.76,3.4,3.58,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1777,0.31,0.25,0.63,0.49,NA,0.91,0.16,NA,0.74,0.67,1.47,2.08,1.04,0.92,0.28,0.79,NA,0.62,NA,0.63,0.51,0.95,1.2,1.51,0.68,0.81,3.85,4.12,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1778,0.44,0.38,0.7,0.75,NA,0.92,0.24,NA,0.87,0.59,1.31,2.51,1.1,0.93,0.44,0.65,NA,0.74,NA,0.63,0.45,1.18,1.91,1.25,0.55,0.69,4.49,4.35,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1779,0.54,0.6,1.02,0.86,NA,0.77,0.34,NA,0.86,0.71,1.65,1.88,1.14,1.15,0.46,0.83,NA,0.86,NA,0.71,0.71,1.17,2.11,1.73,0.6,0.77,4.16,4.25,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1780,0.68,0.67,1,0.79,NA,0.64,0.59,NA,0.92,0.65,1.71,2.25,0.81,1.36,0.41,0.68,NA,0.65,NA,0.67,0.63,1.09,1.48,2.2,0.44,0.86,4.31,4.11,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1781,0.55,0.73,0.92,0.76,NA,0.85,1.18,NA,1.03,0.76,1.22,1.65,0.88,0.83,0.38,0.71,0.84,0.59,NA,0.65,0.53,1.03,1.96,2.54,0.48,0.55,3.71,3.96,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1782,0.63,0.83,0.96,0.69,NA,0.78,1.11,NA,1.07,0.8,1.54,2.82,0.89,1.12,0.48,0.56,0.65,0.54,NA,0.47,0.41,1.14,2.32,2.67,0.46,0.67,3.2,3.69,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1783,0.66,0.82,1.16,0.84,NA,1,1.87,NA,0.72,1.03,1.89,1.9,0.87,1.15,0.33,0.52,0.96,0.5,NA,0.38,0.45,0.77,1.48,2.3,0.54,0.78,3.78,4.11,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1784,0.63,0.91,1.02,0.95,NA,0.95,1.98,NA,1.25,1.15,2.1,3.08,0.85,0.97,0.47,0.56,1.05,0.66,NA,0.49,0.53,0.39,2.16,2.98,0.64,1,4.5,4.76,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1785,0.59,0.65,1.21,0.72,NA,1.08,2.13,NA,1.21,0.98,1.26,2,1.19,1.2,0.44,0.64,0.94,0.82,NA,0.42,0.45,0.55,2.01,2.49,0.6,0.58,4.61,4.58,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1786,0.61,0.86,1.49,1.04,NA,0.82,2.05,4.73,1.41,0.87,2.06,3.2,1.52,1.38,0.43,0.65,1.17,1.25,NA,0.6,0.44,1.06,2.3,2.21,0.7,0.95,4.37,4.44,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1787,0.6,0.84,1.16,1.14,NA,1.05,3.21,2.97,0.87,0.95,1.75,2,1.11,1.02,0.46,0.61,1.31,0.73,NA,0.56,0.59,1.07,1.84,1.77,0.6,0.59,4.03,3.43,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1788,0.75,0.94,1.31,0.96,NA,1.2,2.67,4.56,0.93,0.75,0.81,1.14,0.87,0.67,0.63,0.85,1.13,0.85,NA,0.78,0.59,1.27,2.35,2.18,0.42,0.35,4.39,4.68,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1789,0.91,1.25,1.91,1.03,NA,1.25,2.62,5.61,0.96,1.11,2.06,2.13,1.53,1.46,0.74,0.58,1.77,1.05,NA,0.79,0.78,1.17,2.67,2.07,0.49,0.64,4.82,4.04,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1790,1.02,1.3,1.49,1.07,NA,1,2.91,3.75,1.15,0.98,1.22,1.33,1.22,1.27,0.56,0.84,1.11,0.9,NA,0.88,0.54,1.35,2.37,2.17,0.44,0.45,4.61,4.42,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1791,0.93,1.11,2.13,1.19,NA,1.25,2.4,5.45,1.06,1.42,1.86,2.05,1.25,0.99,0.76,1.05,1.44,0.74,NA,1.17,0.82,1.71,2.55,2.28,0.47,0.63,5.16,4.33,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1792,0.87,1.24,1.76,1.15,NA,1.18,3.22,4.73,1.29,1.29,1.56,1.1,0.77,0.91,0.64,0.86,1.02,0.89,NA,1.08,0.45,0.76,2.44,1.93,0.4,0.59,3.73,4.06,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1793,0.64,0.85,1,1.37,NA,0.8,2.05,5.09,1.34,1.55,1.45,1.71,0.92,0.93,0.57,0.72,0.74,0.65,NA,0.81,0.5,1.25,2.53,1.95,0.35,0.49,4.22,3.91,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1794,0.62,0.84,2.2,1.56,NA,1.16,2.95,4.96,1.74,1.81,1.1,1.28,1.11,0.58,0.55,0.95,0.99,0.75,NA,1.02,0.57,1.09,2.96,2.2,0.61,0.61,4.16,4.5,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1795,0.75,1.14,1.53,1.2,NA,1.03,2.93,4.97,1.08,1.48,1.19,1.65,0.95,0.98,0.55,0.69,0.69,0.66,NA,0.73,0.67,0.93,2.87,2.14,0.41,0.66,3.72,4.29,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1796,0.94,1.06,1.57,0.87,NA,0.81,1.72,4.03,1.31,1.15,1.53,1.57,1.02,1.03,0.69,0.94,0.69,0.65,NA,0.75,0.84,0.92,1.99,2.14,0.45,0.55,3.7,4.07,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1797,0.76,0.9,1.58,1.19,NA,0.83,2.25,3.07,1.1,1.36,1.03,1.57,0.94,1.1,0.61,0.83,0.69,0.86,NA,0.69,0.56,0.9,2.33,1.45,0.44,0.71,4.22,3.5,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1798,0.74,0.43,1.64,1.51,NA,0.96,2.71,5.12,1,0.64,0.97,1.38,0.95,0.95,0.5,0.82,1.1,0.77,NA,0.63,0.5,0.65,2.17,1.6,0.5,0.74,3.71,3.39,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1799,1.06,0.6,2,1.28,NA,1.08,2.31,4.4,0.68,0.94,1.04,1.51,1.04,1.24,0.73,0.65,1.21,1.12,NA,0.62,0.92,1.41,2.01,2.52,0.47,0.8,3.9,3.16,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1800,0.93,0.74,1.33,1.02,NA,0.71,2.98,3.78,0.9,0.8,1.03,0.87,0.85,1.02,0.68,0.88,0.86,0.84,NA,0.66,1.13,1.32,1.58,1.24,0.39,0.75,3.63,3.51,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1801,0.9,0.59,1.26,0.7,NA,0.63,2.07,3.93,0.65,0.33,0.51,0.9,0.64,0.75,0.22,0.33,0.54,0.32,NA,0.68,0.25,0.2,1.48,1.16,0.24,0.32,2.77,2.25,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1802,0.72,0.44,0.74,0.55,NA,0.57,1.23,2.79,0.38,0.25,0.44,0.75,0.61,0.51,0.09,0.2,0.31,0.29,NA,0.42,0.19,0.18,1.05,0.85,0.15,0.24,2.41,2.31,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1803,0.93,0.6,1.24,0.69,NA,0.61,1.53,3.98,0.48,0.4,0.61,1.16,0.7,0.79,0.24,0.29,0.47,0.35,0.78,0.39,0.15,0.39,0.99,1.02,0.17,0.27,3.41,2.97,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1804,1.08,0.59,1.23,0.89,NA,0.77,1.71,3.08,0.41,0.62,0.71,0.94,0.56,0.66,0.43,0.43,0.48,0.39,0.52,0.3,0.28,0.53,1.05,0.95,0.18,0.36,2.81,2.83,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1805,1.26,0.89,0.99,0.94,NA,0.75,2.12,3.78,0.56,0.47,0.67,1.26,0.71,0.84,0.46,0.39,0.4,0.49,0.72,0.34,0.4,0.47,1.23,0.7,0.15,0.42,2.98,3.02,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1806,1.13,0.97,1.43,1,NA,0.96,2.77,2.86,0.59,0.54,0.88,1.08,0.68,1.01,0.44,0.49,0.91,0.67,0.65,0.35,0.56,0.61,1.07,1.12,0.19,0.53,3.52,2.96,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1807,0.78,1.08,1.52,1.16,NA,1.13,2.52,3.13,0.53,0.58,0.74,1.09,0.71,0.72,0.5,0.59,1.1,0.7,0.77,0.45,0.79,0.84,1.27,1.15,0.32,0.4,2.78,2.67,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1808,0.92,1.06,1.19,1.17,NA,0.87,2.61,2.49,0.48,0.46,0.98,1.23,0.7,1.02,0.66,0.59,0.84,0.68,0.93,0.46,0.42,0.5,1.22,1.26,0.35,0.5,3.08,2.68,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1809,0.99,1,1.51,1.07,NA,1.25,3.31,4.17,0.4,0.55,1.23,1.81,0.79,1.11,0.9,0.56,1.5,1.12,0.96,0.53,0.81,0.78,1.77,1.35,0.31,0.55,3.51,3.37,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1810,0.48,0.72,0.89,1.04,NA,1.07,1.89,2.82,0.61,0.45,1.33,0.72,0.85,0.96,0.71,0.48,1.11,0.94,0.89,0.46,0.2,0.57,0.83,0.96,0.27,0.57,2.37,2.21,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1811,0.5,0.8,0.76,1.09,NA,0.67,2.46,2.59,0.59,0.58,0.99,0.84,0.78,0.89,0.67,0.59,0.93,0.73,0.96,0.56,0.24,0.45,1.43,1.12,0.24,0.44,2.73,2.13,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1812,0.57,1.08,1.04,1.39,NA,1.34,2.9,3.49,0.64,0.68,1.18,1.16,0.71,0.97,0.71,0.93,1.25,0.88,1.07,0.86,0.45,0.76,1.49,1.99,0.29,0.57,3.34,3.18,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1813,0.67,0.75,0.88,1.07,NA,0.92,3.44,3.19,0.43,0.4,1.05,0.92,0.84,0.8,0.64,0.51,0.75,0.83,0.98,0.74,0.39,0.78,1.61,1.96,0.33,0.58,2.46,2.41,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1814,0.7,0.78,1.4,1.1,NA,0.95,3.76,4.26,0.63,0.89,1.39,0.68,0.95,1.01,0.78,0.83,1.04,0.8,0.84,0.68,0.56,0.74,2.16,2.27,0.38,0.66,2.82,3.45,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1815,0.79,0.79,1.31,1.25,NA,1.15,2.61,3.08,0.54,0.64,0.5,0.63,0.75,0.65,0.71,0.78,0.77,0.71,0.95,0.72,0.54,0.97,1.22,1.47,0.25,0.5,2.3,2.29,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1816,0.79,0.62,1.07,1.47,NA,0.86,3.19,3.07,0.48,0.53,0.84,0.64,0.69,0.57,0.73,0.72,0.95,0.88,1.09,0.76,0.44,1.05,1.49,1.85,0.25,0.44,2.71,1.91,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
