age_CE,GBP01A_raw,GBP01B_raw,GBP02A_raw,GBP02B_raw,GBP03A_raw,GBP03B_raw,GBP04A_raw,GBP04B_raw,GBP05A_raw,GBP05B_raw,GBP06A_raw,GBP06B_raw,GBP11A_raw,GBP11B_raw,GBP12A_raw,GBP12B_raw,GBP13A_raw,GBP15A_raw,GBP15B_raw,GBP15C_raw,GBP15D_raw,GBP15E_raw,GBP16A_raw,GBP16B_raw,GBP17A_raw,GBP17B_raw,GBP18A_raw,GBP18B_raw,GBP21A_raw,GBP21B_raw,GBP21C_raw,GBP22A_raw,GBP22B_raw,GBP22C_raw,GBP01A_raw_outlier_flag,GBP01B_raw_outlier_flag,GBP02A_raw_outlier_flag,GBP02B_raw_outlier_flag,GBP03A_raw_outlier_flag,GBP03B_raw_outlier_flag,GBP04A_raw_outlier_flag,GBP04B_raw_outlier_flag,GBP05A_raw_outlier_flag,GBP05B_raw_outlier_flag,GBP06A_raw_outlier_flag,GBP06B_raw_outlier_flag,GBP11A_raw_outlier_flag,GBP11B_raw_outlier_flag,GBP12A_raw_outlier_flag,GBP12B_raw_outlier_flag,GBP13A_raw_outlier_flag,GBP15A_raw_outlier_flag,GBP15B_raw_outlier_flag,GBP15C_raw_outlier_flag,GBP15D_raw_outlier_flag,GBP15E_raw_outlier_flag,GBP16A_raw_outlier_flag,GBP16B_raw_outlier_flag,GBP17A_raw_outlier_flag,GBP17B_raw_outlier_flag,GBP18A_raw_outlier_flag,GBP18B_raw_outlier_flag,GBP21A_raw_outlier_flag,GBP21B_raw_outlier_flag,GBP21C_raw_outlier_flag,GBP22A_raw_outlier_flag,GBP22B_raw_outlier_flag,GBP22C_raw_outlier_flag
1671,NA,NA,1.65,1.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.81,2.09,1.08,0.99,1.04,0.74,0.58,0.93,NA,NA,NA,NA,0.26,0.48,1.77,1.34,1.32,1.84,NA,1.63,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1672,NA,NA,0.83,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.75,1.99,1,0.82,0.87,1,0.96,1.12,NA,NA,NA,NA,0.45,0.59,1.68,1.85,1.83,1.87,NA,2.45,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1673,NA,NA,1.23,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.42,2.51,0.81,1.04,1.24,1.06,0.96,1.12,NA,NA,NA,NA,0.39,0.59,1.89,1.35,1.69,1.85,NA,1.39,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1674,NA,NA,1.63,0.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,3.01,0.63,0.78,0.97,0.67,0.83,0.48,NA,NA,NA,NA,0.38,0.59,1.55,1.33,1.29,1.44,NA,1.73,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1675,NA,NA,1.5,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,2.47,0.78,0.77,0.82,0.8,1.02,0.76,NA,NA,NA,NA,0.41,0.62,1.42,1.45,0.95,1.89,NA,1.67,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1676,NA,NA,1.21,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.64,2.09,0.75,0.48,0.94,0.4,0.73,0.79,NA,NA,NA,NA,0.36,0.53,1.29,1.04,1.02,1.68,NA,1.21,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1677,NA,NA,0.92,0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05,1.71,0.67,0.5,0.6,0.36,0.54,0.64,NA,NA,NA,NA,0.33,0.56,1.4,1.3,1.23,1.44,NA,1.41,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1678,NA,NA,0.83,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.48,1.7,0.86,1.05,1.2,0.81,0.95,1.15,NA,NA,NA,NA,0.38,0.62,1.56,1.23,1.07,1.69,NA,1.87,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1679,NA,NA,1.51,1.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.94,2.68,1,1.06,1.03,0.88,1.21,0.88,NA,NA,NA,NA,0.49,0.61,1.78,1.29,1.3,2.44,NA,1.6,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1680,NA,NA,1.37,0.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.77,2.11,0.64,1.01,0.96,0.88,1.01,0.85,NA,NA,NA,NA,0.47,0.54,1.38,1.14,1.12,2.21,NA,1.71,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1681,NA,NA,1.27,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.79,2.86,1.44,1.29,1.3,1.2,1.45,1.13,NA,NA,NA,NA,0.38,0.57,1.98,1.42,1.58,1.88,NA,2.65,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1682,NA,NA,1.47,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.59,1.88,0.47,1.06,1.15,1.06,1.02,1.07,NA,NA,NA,NA,0.23,0.46,2.09,1.5,0.98,1.65,NA,1.22,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1683,NA,NA,0.82,0.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.91,1.63,0.9,0.9,0.84,0.95,0.87,0.76,NA,NA,NA,NA,0.5,0.57,1.4,1.2,1.11,2.07,NA,1.96,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1684,NA,NA,1.19,0.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.31,2.15,0.85,0.97,0.96,1.23,1.19,0.6,NA,NA,NA,NA,0.52,0.61,1.52,1.53,1.68,1.85,NA,1.59,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1685,NA,NA,1.5,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.16,2.17,0.94,1.57,1.22,1.25,1.54,1.2,NA,NA,NA,NA,0.39,0.6,1.74,1.09,1.57,2.09,NA,1.33,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1686,NA,NA,1.27,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.29,2.27,1.11,0.97,1.08,0.91,1.01,0.97,NA,NA,NA,NA,0.44,0.59,1.81,1.46,1.12,1.72,NA,1.89,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1687,NA,NA,1.63,0.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.87,2.36,0.87,1.51,1.31,1.34,1.55,0.78,NA,NA,NA,NA,0.32,0.55,1.82,1.44,1.2,2.18,NA,2.09,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1688,NA,NA,1.26,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.54,2.49,1.08,1.16,1.05,1.4,1.44,1.21,NA,NA,NA,NA,0.55,0.66,2.05,1.78,1.61,1.84,NA,1.74,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1689,NA,NA,1.03,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.17,2.44,0.82,1.32,1.36,1.62,1.2,1.07,NA,NA,NA,NA,0.65,0.63,1.67,1.72,1.5,1.41,NA,2.37,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1690,NA,NA,1.24,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.17,2.16,0.95,1.42,1.37,1.11,1.36,1.27,NA,NA,NA,NA,0.62,0.72,1.67,1.18,1.11,1.81,1.84,1.45,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1691,NA,NA,1.24,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.45,2.85,0.98,1.65,1.19,1.49,1.43,1.1,NA,NA,NA,NA,0.41,0.71,1.78,1.14,1.37,1.96,2.18,1.94,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1692,NA,NA,1.17,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.93,2.74,1.31,1.27,1.53,1.68,1.49,1.41,NA,NA,NA,NA,0.52,0.78,2.17,1.25,1.48,1.79,2.36,1.85,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1693,NA,NA,0.77,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.76,2.69,0.82,1.45,1.46,1.57,1.23,1.31,NA,NA,NA,NA,0.61,0.82,2.14,1.55,1.28,1.33,1.76,1.48,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1694,NA,NA,1.06,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,2.8,1,1.32,1.86,1.37,1.67,1.03,NA,NA,NA,NA,0.54,0.65,1.86,1.6,1.29,1.79,1.81,1.98,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1695,NA,NA,0.87,0.46,NA,NA,NA,NA,NA,2.77,NA,NA,NA,NA,2.08,2.47,0.99,1.15,1.17,1.01,0.92,0.65,NA,NA,NA,NA,0.36,0.33,1.76,1.35,1.3,1.99,1.45,1.5,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1696,NA,NA,0.81,0.34,NA,NA,NA,NA,NA,2.11,NA,NA,NA,NA,1.78,1.96,0.98,1.33,1.32,1.35,1.45,0.82,NA,NA,NA,NA,0.79,0.68,1.85,1.21,1.18,1.64,1.55,1.48,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1697,NA,NA,0.94,0.26,NA,NA,NA,NA,NA,2.52,NA,NA,NA,NA,2.38,2.49,0.89,1.44,1.64,1.55,1.52,0.99,NA,NA,NA,NA,0.71,0.81,2.11,1.46,1.19,1.42,2.12,1.75,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1698,NA,NA,0.82,0.22,NA,NA,NA,NA,NA,2.16,NA,NA,NA,NA,1.81,2.19,0.74,0.88,1.15,1.22,1.2,0.57,NA,NA,NA,NA,0.62,0.61,2.2,1.12,1.29,1.78,1.68,1.5,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1699,NA,NA,0.87,0.32,NA,NA,NA,NA,NA,2.26,NA,NA,NA,NA,2,2.51,1.27,1.16,1.4,1.36,1.24,0.83,NA,NA,NA,NA,0.65,0.58,1.76,1.28,1.5,1.66,2.13,1.8,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1700,NA,NA,0.83,0.38,NA,NA,NA,NA,NA,2.22,NA,NA,NA,NA,1.96,2.68,1.4,1.39,1.56,1.08,1.45,0.73,NA,NA,NA,NA,0.69,0.73,1.99,1.47,1.22,1.8,1.59,2.22,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1701,NA,NA,0.61,0.41,NA,NA,NA,NA,NA,2.58,NA,NA,NA,NA,1.93,2.22,1.06,1,1.05,1.11,0.91,0.79,NA,NA,NA,NA,0.61,0.58,1.28,1.15,1.53,1.81,2.19,1.55,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1702,NA,NA,0.64,0.52,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,2.11,2.59,1.17,1.28,1.8,1.57,1.29,1.11,NA,NA,NA,NA,0.72,0.83,2.08,1.09,1.43,2.38,1.34,2.34,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1703,NA,NA,0.77,0.59,NA,NA,NA,NA,NA,2.79,NA,NA,NA,NA,2.05,3.53,0.77,1.51,1.94,1.89,1.51,1.32,NA,NA,NA,NA,0.86,0.85,2,1.6,1.33,2.64,1.1,1.95,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1704,NA,NA,0.77,0.44,NA,NA,NA,NA,NA,2.58,NA,NA,NA,NA,2.24,2.81,1.03,1.02,1.47,1.14,1.11,0.82,NA,NA,NA,NA,0.67,0.59,1.89,1.62,0.88,2.08,1.59,1.74,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1705,NA,NA,0.69,0.47,NA,NA,NA,NA,NA,2.41,NA,NA,NA,NA,1.82,2.32,0.69,1.33,1.94,1.39,1.4,0.84,NA,NA,NA,NA,0.64,0.7,1.96,1.12,1.17,2.34,1.76,1.93,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1706,NA,NA,0.88,0.61,NA,NA,NA,NA,NA,2.56,NA,NA,NA,NA,1.36,2.21,0.73,1.37,1.29,1.41,1.21,1.08,NA,NA,NA,NA,0.55,0.72,1.9,1.56,1.47,1.95,2.12,2.22,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1707,NA,NA,0.92,0.47,NA,NA,NA,NA,NA,2.12,NA,NA,NA,NA,1.71,2.58,1.08,1.51,1.97,1.6,1.47,1.27,NA,NA,NA,NA,0.81,0.78,2.51,1.61,1.47,2.04,2.65,1.9,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1708,NA,NA,0.77,0.44,NA,NA,NA,NA,NA,1.25,NA,NA,NA,NA,1.56,2.06,0.52,1.02,1.32,1.03,1.08,0.74,NA,NA,NA,NA,0.47,0.42,1.1,0.95,0.8,1.14,1.3,1.45,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1709,NA,NA,0.59,0.63,NA,NA,NA,NA,NA,2.25,NA,NA,NA,NA,1.67,1.97,0.7,1.06,1.08,0.98,0.98,0.78,NA,NA,NA,NA,0.62,0.5,1.53,0.69,0.55,1.54,1.68,1.57,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1710,NA,NA,0.72,0.53,NA,NA,NA,NA,NA,2.04,NA,NA,NA,NA,1.75,2.12,0.84,1.19,1.11,0.94,0.99,0.83,NA,NA,NA,NA,0.42,0.43,1.45,1.18,0.73,1.64,1.73,1.51,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1711,NA,NA,0.95,0.72,NA,NA,NA,NA,NA,2.21,NA,NA,NA,NA,1.37,2.43,0.79,1.5,1.59,1.08,1,1.27,NA,NA,NA,NA,0.62,0.47,1.74,0.95,0.93,1.6,2.53,1.63,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1712,NA,NA,0.75,0.62,NA,NA,NA,NA,NA,2.16,NA,NA,NA,NA,1.84,2.81,1.01,1.54,1,1.13,1.33,0.99,NA,NA,NA,NA,0.38,0.46,1.96,1.11,0.97,2.14,1.91,1.94,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1713,NA,NA,0.85,0.71,NA,NA,NA,NA,NA,2.46,NA,NA,NA,NA,1.71,2.18,0.91,1.69,1.42,1.43,1.29,1.01,NA,NA,NA,NA,0.57,0.44,2.04,1.1,1.09,1.87,2.25,1.48,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1714,NA,NA,0.67,0.43,NA,NA,NA,NA,NA,2.01,NA,NA,NA,NA,1.54,1.79,0.53,1.34,1.38,1.09,1.33,1.14,NA,2.27,NA,NA,0.29,0.29,1.44,0.87,1.11,1.3,1.73,1.43,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1715,NA,NA,0.68,0.58,NA,NA,NA,NA,NA,2.71,NA,NA,NA,NA,2.26,2.39,1.23,1.71,1.57,1.49,1.79,1.23,NA,3.28,NA,NA,0.69,0.54,2.49,1.31,1.39,1.74,2.09,2.16,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1716,NA,NA,0.95,0.68,NA,NA,NA,NA,NA,1.44,NA,NA,NA,NA,2.18,2.05,0.69,1.84,1.94,1.54,1.39,1.29,NA,3.07,NA,NA,0.53,0.47,2.03,1.44,1.52,1.82,2.64,1.7,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1717,NA,NA,0.65,0.49,NA,NA,NA,NA,NA,1.35,NA,NA,NA,NA,1.66,1.9,0.48,0.94,0.93,0.86,0.92,0.75,NA,1.88,NA,NA,0.3,0.22,1.13,0.7,0.58,1.25,1.46,0.86,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1718,NA,NA,0.42,0.43,NA,NA,NA,NA,NA,1.16,NA,NA,NA,NA,1.66,1.56,0.65,0.73,0.81,0.78,0.88,0.66,NA,1.97,NA,NA,0.39,0.34,1.04,0.84,0.72,1.08,1.67,1.21,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1719,NA,NA,0.63,0.37,NA,NA,NA,NA,NA,1.82,NA,NA,NA,NA,1.61,1.68,0.38,1.06,1.16,1.05,1.09,0.82,NA,2.12,NA,NA,0.4,0.32,1.54,1.07,0.78,1.41,1.63,1.53,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1720,NA,NA,0.6,0.42,NA,NA,NA,NA,NA,1.66,NA,NA,NA,NA,1.19,1.43,0.67,1.46,1.19,1.36,1.3,0.77,NA,2.47,NA,NA,0.34,0.38,1.03,0.72,0.64,1.3,1.94,1.46,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
