age_CE,06MG-01b_raw,06MG-02a_raw,06MG-03a_raw,06MG-08a_raw,06MG-08b_raw,06MG-15a_raw,06MG-16a_raw,06MG-16b_raw,06MG-21a_raw,06MG-21b_raw,06MG-22a_raw,06MG-22b_raw,07MG-02a_raw,07MG-02b_raw,07MG-04a_raw,07MG-04b_raw,07MG-05a_raw,07MG-05b_raw,07MG-06a_raw,07MG-06b_raw,07MG-07a_raw,07MG-07b_raw,07MG-11a_raw,07MG-11b_raw,06MG-01b_raw_outlier_flag,06MG-02a_raw_outlier_flag,06MG-03a_raw_outlier_flag,06MG-08a_raw_outlier_flag,06MG-08b_raw_outlier_flag,06MG-15a_raw_outlier_flag,06MG-16a_raw_outlier_flag,06MG-16b_raw_outlier_flag,06MG-21a_raw_outlier_flag,06MG-21b_raw_outlier_flag,06MG-22a_raw_outlier_flag,06MG-22b_raw_outlier_flag,07MG-02a_raw_outlier_flag,07MG-02b_raw_outlier_flag,07MG-04a_raw_outlier_flag,07MG-04b_raw_outlier_flag,07MG-05a_raw_outlier_flag,07MG-05b_raw_outlier_flag,07MG-06a_raw_outlier_flag,07MG-06b_raw_outlier_flag,07MG-07a_raw_outlier_flag,07MG-07b_raw_outlier_flag,07MG-11a_raw_outlier_flag,07MG-11b_raw_outlier_flag
1993,0.79,1.1,0.66,0.67,0.82,0.53,0.62,0.67,0.68,0.28,0.34,0.28,0.54,1.43,0.51,0.44,0.41,0.25,0.23,0.48,0.54,0.79,0.43,0.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1994,0.7,0.92,0.56,0.54,0.7,0.48,0.47,0.49,0.32,0.31,0.32,0.27,0.47,1.17,0.44,0.38,0.23,0.14,0.25,0.35,0.41,0.63,0.35,0.49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1995,0.79,1.01,0.53,0.67,0.64,0.47,0.53,0.6,0.49,0.26,0.22,0.21,0.41,1.33,0.35,0.35,0.31,0.12,0.19,0.35,0.51,0.7,0.42,0.49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1996,0.76,1.06,0.47,0.51,0.74,0.7,0.59,0.63,0.46,0.28,0.25,0.31,0.41,1.17,0.54,0.47,0.25,0.18,0.2,0.35,0.41,0.54,0.39,0.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1997,0.82,1.28,0.56,0.64,0.68,0.86,0.53,0.53,0.33,0.31,0.25,0.28,0.48,1.16,0.73,0.54,0.29,0.19,0.19,0.29,0.57,0.63,0.44,0.42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1998,0.89,1.04,0.59,0.44,0.62,0.81,0.68,0.56,0.44,0.31,0.37,0.31,0.61,1.25,0.58,0.44,0.22,0.21,0.19,0.29,0.54,0.48,0.42,0.42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1999,1.05,1.17,0.69,0.57,0.76,0.81,0.72,0.71,0.53,0.3,0.31,0.31,1.01,1.26,0.69,0.54,0.29,0.12,0.22,0.41,0.57,0.63,0.47,0.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2000,0.79,0.73,0.47,0.48,0.62,0.55,0.44,0.46,0.53,0.31,0.34,0.21,0.8,1.12,0.37,0.35,0.25,0.14,0.22,0.22,0.48,0.41,0.37,0.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2001,1.93,1.08,0.53,0.48,0.74,0.77,0.74,0.71,0.64,0.37,0.54,0.31,0.91,1.04,0.56,0.51,0.32,0.23,0.19,0.35,0.64,0.57,0.51,0.59,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2002,NA,1.22,0.59,0.63,0.61,0.68,0.77,0.67,0.46,0.46,0.59,0.38,0.37,1.4,0.76,0.7,0.38,0.18,0.25,0.38,0.73,0.6,0.55,0.57,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2003,NA,0.99,0.47,0.51,0.73,0.77,0.77,0.74,0.39,0.51,0.5,0.31,0.3,1.11,0.81,0.66,0.32,0.19,0.25,0.41,0.7,0.48,0.43,0.49,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2004,NA,0.89,0.47,0.48,0.73,0.74,0.68,0.71,0.26,0.3,0.53,0.27,0.64,1.11,0.66,0.63,0.29,0.15,0.15,0.32,0.57,NA,0.41,0.42,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2005,NA,0.97,0.5,0.41,0.52,0.63,0.68,0.67,0.34,0.35,0.39,0.34,0.54,0.95,0.66,0.57,0.35,0.1,0.19,0.32,0.54,NA,0.45,0.42,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2006,NA,0.93,0.4,0.25,0.46,0.53,0.34,NA,NA,0.28,0.29,0.27,0.63,0.73,0.37,0.32,0.32,0.08,0.19,0.22,0.29,NA,0.31,0.28,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83,0.73,0.51,NA,0.16,0.15,0.38,0.51,NA,0.41,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
