"","stand","tree_id","year","rw_core1 (mm)","rw_core2 (mm)"
"20363","PARA","PARA_P2",1982,1.934,1.564
"20364","PARA","PARA_P2",1983,2.269,1.585
"20365","PARA","PARA_P2",1984,2.605,2.072
"20366","PARA","PARA_P2",1985,2.618,2.242
"20367","PARA","PARA_P2",1986,2.723,2.518
"20368","PARA","PARA_P2",1987,2.953,2.666
"20369","PARA","PARA_P2",1988,2.689,2.222
"20370","PARA","PARA_P2",1989,1.914,1.693
"20371","PARA","PARA_P2",1990,3.178,2.476
"20372","PARA","PARA_P2",1991,1.673,1.132
"20373","PARA","PARA_P2",1992,2.103,1.543
"20374","PARA","PARA_P2",1993,1.602,0.92
"20375","PARA","PARA_P2",1994,2.949,1.733
"20376","PARA","PARA_P2",1995,1.874,1.353
"20377","PARA","PARA_P2",1996,2.576,1.543
"20378","PARA","PARA_P2",1997,1.563,1.12
"20379","PARA","PARA_P2",1998,3.258,1.883
"20380","PARA","PARA_P2",1999,1.947,1.079
"20381","PARA","PARA_P2",2000,3.153,1.735
"20382","PARA","PARA_P2",2001,3.005,2.116
"20383","PARA","PARA_P2",2002,2.666,1.439
"20384","PARA","PARA_P2",2003,3.003,1.396
"20385","PARA","PARA_P2",2004,3.152,1.354
"20386","PARA","PARA_P2",2005,2.062,1.459
"20387","PARA","PARA_P2",2006,2.908,1.46
"20388","PARA","PARA_P2",2007,2.414,1.227
"20389","PARA","PARA_P2",2008,2.255,0.994
"20390","PARA","PARA_P2",2009,1.49,0.899
"20391","PARA","PARA_P3",1911,NA,1.479
"20392","PARA","PARA_P3",1912,NA,0.725
"20393","PARA","PARA_P3",1913,NA,0.688
"20394","PARA","PARA_P3",1914,NA,1.228
"20395","PARA","PARA_P3",1915,NA,2.1
"20396","PARA","PARA_P3",1916,NA,0.498
"20397","PARA","PARA_P3",1917,NA,0.57
"20398","PARA","PARA_P3",1918,NA,1.097
"20399","PARA","PARA_P3",1919,NA,1.21
"20400","PARA","PARA_P3",1920,NA,1.948
"20401","PARA","PARA_P3",1921,NA,0.779
"20402","PARA","PARA_P3",1922,NA,1.325
"20403","PARA","PARA_P3",1923,NA,1.309
"20404","PARA","PARA_P3",1924,1.462,1.639
"20405","PARA","PARA_P3",1925,0.715,1.606
"20406","PARA","PARA_P3",1926,1,1.926
"20407","PARA","PARA_P3",1927,0.512,1.565
"20408","PARA","PARA_P3",1928,0.894,1.87
"20409","PARA","PARA_P3",1929,1.03,2.101
"20410","PARA","PARA_P3",1930,1.381,2.061
"20411","PARA","PARA_P3",1931,1.518,2.033
"20412","PARA","PARA_P3",1932,0.577,0.993
"20413","PARA","PARA_P3",1933,0.648,1.06
"20414","PARA","PARA_P3",1934,1.109,1.336
"20415","PARA","PARA_P3",1935,0.968,1.128
"20416","PARA","PARA_P3",1936,1.198,1.562
"20417","PARA","PARA_P3",1937,0.913,2.15
"20418","PARA","PARA_P3",1938,1.223,2.802
"20419","PARA","PARA_P3",1939,1.056,2.213
"20420","PARA","PARA_P3",1940,1.435,2.535
"20421","PARA","PARA_P3",1941,2.178,3.359
"20422","PARA","PARA_P3",1942,2.436,2.781
"20423","PARA","PARA_P3",1943,1.741,1.747
"20424","PARA","PARA_P3",1944,2.417,1.787
"20425","PARA","PARA_P3",1945,2.587,2.349
"20426","PARA","PARA_P3",1946,2.09,2
"20427","PARA","PARA_P3",1947,1.54,1.937
"20428","PARA","PARA_P3",1948,1.736,2.562
"20429","PARA","PARA_P3",1949,1.499,1.992
"20430","PARA","PARA_P3",1950,1.44,2.292
"20431","PARA","PARA_P3",1951,1.768,2.901
"20432","PARA","PARA_P3",1952,1.385,3.118
"20433","PARA","PARA_P3",1953,1.827,2.412
"20434","PARA","PARA_P3",1954,1.664,1.638
"20435","PARA","PARA_P3",1955,1.841,1.886
"20436","PARA","PARA_P3",1956,1.775,1.715
"20437","PARA","PARA_P3",1957,1.767,2.377
"20438","PARA","PARA_P3",1958,1.886,2.96
"20439","PARA","PARA_P3",1959,1.603,3
"20440","PARA","PARA_P3",1960,2.351,3.611
"20441","PARA","PARA_P3",1961,1.656,1.85
"20442","PARA","PARA_P3",1962,1.11,2.249
"20443","PARA","PARA_P3",1963,2.995,3.11
"20444","PARA","PARA_P3",1964,2.015,1.767
"20445","PARA","PARA_P3",1965,2.419,2.604
"20446","PARA","PARA_P3",1966,2.758,3.01
"20447","PARA","PARA_P3",1967,3.046,2.787
"20448","PARA","PARA_P3",1968,3.533,4.034
"20449","PARA","PARA_P3",1969,2.105,1.757
"20450","PARA","PARA_P3",1970,1.857,3.183
"20451","PARA","PARA_P3",1971,1.965,2.892
"20452","PARA","PARA_P3",1972,1.564,2.187
"20453","PARA","PARA_P3",1973,2.328,3.456
"20454","PARA","PARA_P3",1974,1.692,1.623
"20455","PARA","PARA_P3",1975,2.031,2.508
"20456","PARA","PARA_P3",1976,1.771,2.143
"20457","PARA","PARA_P3",1977,2.729,3.106
"20458","PARA","PARA_P3",1978,2.113,2.376
"20459","PARA","PARA_P3",1979,2.094,2.604
"20460","PARA","PARA_P3",1980,2.344,2.804
"20461","PARA","PARA_P3",1981,2.85,2.59
"20462","PARA","PARA_P3",1982,1.415,1.622
"20463","PARA","PARA_P3",1983,1.649,1.836
"20464","PARA","PARA_P3",1984,2.177,2.279
"20465","PARA","PARA_P3",1985,2.199,2.399
"20466","PARA","PARA_P3",1986,2.168,2.006
"20467","PARA","PARA_P3",1987,2.129,2.747
"20468","PARA","PARA_P3",1988,2.179,2.386
"20469","PARA","PARA_P3",1989,1.139,1.32
"20470","PARA","PARA_P3",1990,1.857,2.345
"20471","PARA","PARA_P3",1991,0.799,1.78
"20472","PARA","PARA_P3",1992,1.976,2.703
"20473","PARA","PARA_P3",1993,1.075,1.215
"20474","PARA","PARA_P3",1994,1.936,2.667
"20475","PARA","PARA_P3",1995,1.285,1.805
"20476","PARA","PARA_P3",1996,1.638,2.39
"20477","PARA","PARA_P3",1997,1.036,1.086
"20478","PARA","PARA_P3",1998,1.71,1.85
"20479","PARA","PARA_P3",1999,0.845,1.289
"20480","PARA","PARA_P3",2000,1.352,2.387
"20481","PARA","PARA_P3",2001,1.31,2.274
"20482","PARA","PARA_P3",2002,0.887,1.675
"20483","PARA","PARA_P3",2003,1.204,2.794
"20484","PARA","PARA_P3",2004,1.341,2.405
"20485","PARA","PARA_P3",2005,1.935,2.405
"20486","PARA","PARA_P3",2006,1.512,1.753
"20487","PARA","PARA_P3",2007,1.161,2.304
"20488","PARA","PARA_P3",2008,0.966,2.156
"20489","PARA","PARA_P3",2009,1.041,2.072
"20490","PARA","PARA_P4",1875,NA,2.876
"20491","PARA","PARA_P4",1876,NA,1.961
"20492","PARA","PARA_P4",1877,NA,2.736
"20493","PARA","PARA_P4",1878,NA,2.108
"20494","PARA","PARA_P4",1879,NA,2.678
"20495","PARA","PARA_P4",1880,NA,2.197
"20496","PARA","PARA_P4",1881,NA,1.519
"20497","PARA","PARA_P4",1882,NA,1.17
"20498","PARA","PARA_P4",1883,NA,1.125
"20499","PARA","PARA_P4",1884,NA,1.593
"20500","PARA","PARA_P4",1885,NA,2.18
"20501","PARA","PARA_P4",1886,NA,2.578
"20502","PARA","PARA_P4",1887,NA,2.835
"20503","PARA","PARA_P4",1888,NA,2.157
"20504","PARA","PARA_P4",1889,NA,3.08
"20505","PARA","PARA_P4",1890,NA,2.398
"20506","PARA","PARA_P4",1891,NA,2.248
"20507","PARA","PARA_P4",1892,NA,1.662
"20508","PARA","PARA_P4",1893,NA,1.613
"20509","PARA","PARA_P4",1894,NA,1.542
"20510","PARA","PARA_P4",1895,NA,2.155
"20511","PARA","PARA_P4",1896,NA,2.03
"20512","PARA","PARA_P4",1897,NA,2.234
"20513","PARA","PARA_P4",1898,NA,2.761
"20514","PARA","PARA_P4",1899,NA,1.362
"20515","PARA","PARA_P4",1900,NA,1.726
"20516","PARA","PARA_P4",1901,NA,1.863
"20517","PARA","PARA_P4",1902,NA,1.757
"20518","PARA","PARA_P4",1903,NA,1.89
"20519","PARA","PARA_P4",1904,NA,2.005
"20520","PARA","PARA_P4",1905,NA,1.642
"20521","PARA","PARA_P4",1906,NA,1.203
"20522","PARA","PARA_P4",1907,NA,1.571
"20523","PARA","PARA_P4",1908,NA,1.798
"20524","PARA","PARA_P4",1909,NA,1.597
"20525","PARA","PARA_P4",1910,NA,1.714
"20526","PARA","PARA_P4",1911,3.952,1.601
"20527","PARA","PARA_P4",1912,3.528,0.521
"20528","PARA","PARA_P4",1913,3.623,1.243
"20529","PARA","PARA_P4",1914,4.281,1.913
"20530","PARA","PARA_P4",1915,4.235,1.676
"20531","PARA","PARA_P4",1916,2.646,0.966
"20532","PARA","PARA_P4",1917,3.697,1.302
"20533","PARA","PARA_P4",1918,3.596,1.245
"20534","PARA","PARA_P4",1919,3.605,1.135
"20535","PARA","PARA_P4",1920,3.795,1.673
"20536","PARA","PARA_P4",1921,3.188,1.321
"20537","PARA","PARA_P4",1922,3.292,1.622
"20538","PARA","PARA_P4",1923,3.015,1.245
"20539","PARA","PARA_P4",1924,2.962,1.385
"20540","PARA","PARA_P4",1925,3.239,1.536
"20541","PARA","PARA_P4",1926,3.954,1.92
"20542","PARA","PARA_P4",1927,3.365,1.738
"20543","PARA","PARA_P4",1928,3.298,1.427
"20544","PARA","PARA_P4",1929,3.046,1.606
"20545","PARA","PARA_P4",1930,3.354,1.804
"20546","PARA","PARA_P4",1931,3.373,1.583
"20547","PARA","PARA_P4",1932,2.555,1.138
"20548","PARA","PARA_P4",1933,3.246,1.346
"20549","PARA","PARA_P4",1934,3.668,1.39
"20550","PARA","PARA_P4",1935,3.077,1.325
"20551","PARA","PARA_P4",1936,2.93,1.39
"20552","PARA","PARA_P4",1937,2.635,1.254
"20553","PARA","PARA_P4",1938,2.679,1.459
"20554","PARA","PARA_P4",1939,2.745,1.403
"20555","PARA","PARA_P4",1940,3.233,1.801
"20556","PARA","PARA_P4",1941,3.53,1.739
"20557","PARA","PARA_P4",1942,2.853,1.441
"20558","PARA","PARA_P4",1943,2.683,1.533
"20559","PARA","PARA_P4",1944,2.877,1.823
"20560","PARA","PARA_P4",1945,2.856,1.781
"20561","PARA","PARA_P4",1946,2.369,1.349
"20562","PARA","PARA_P4",1947,2.284,1.162
"20563","PARA","PARA_P4",1948,2.559,1.536
"20564","PARA","PARA_P4",1949,2.391,1.411
"20565","PARA","PARA_P4",1950,2.476,1.346
"20566","PARA","PARA_P4",1951,2.805,1.577
"20567","PARA","PARA_P4",1952,2.687,1.276
"20568","PARA","PARA_P4",1953,1.756,1.023
"20569","PARA","PARA_P4",1954,1.566,0.939
"20570","PARA","PARA_P4",1955,2.388,0.733
"20571","PARA","PARA_P4",1956,1.748,1.008
"20572","PARA","PARA_P4",1957,1.979,1.133
"20573","PARA","PARA_P4",1958,2.425,1.131
"20574","PARA","PARA_P4",1959,1.71,0.735
"20575","PARA","PARA_P4",1960,2.255,1.178
"20576","PARA","PARA_P4",1961,1.855,1.005
"20577","PARA","PARA_P4",1962,1.834,1.049
"20578","PARA","PARA_P4",1963,2.264,1.217
"20579","PARA","PARA_P4",1964,1.997,1.114
"20580","PARA","PARA_P4",1965,2.122,1.177
"20581","PARA","PARA_P4",1966,2.262,1.554
"20582","PARA","PARA_P4",1967,2.599,1.094
"20583","PARA","PARA_P4",1968,2.534,0.97
"20584","PARA","PARA_P4",1969,2.134,0.907
"20585","PARA","PARA_P4",1970,2.092,0.866
"20586","PARA","PARA_P4",1971,1.755,1.077
"20587","PARA","PARA_P4",1972,1.586,1.118
"20588","PARA","PARA_P4",1973,2.434,1.474
"20589","PARA","PARA_P4",1974,1.501,1.096
"20590","PARA","PARA_P4",1975,1.438,0.782
"20591","PARA","PARA_P4",1976,1.601,0.825
"20592","PARA","PARA_P4",1977,2.397,1.184
"20593","PARA","PARA_P4",1978,1.804,1.079
"20594","PARA","PARA_P4",1979,1.564,0.995
"20595","PARA","PARA_P4",1980,1.615,1.184
"20596","PARA","PARA_P4",1981,1.934,1.141
"20597","PARA","PARA_P4",1982,1.118,0.782
"20598","PARA","PARA_P4",1983,1.291,0.91
"20599","PARA","PARA_P4",1984,1.522,1.185
"20600","PARA","PARA_P4",1985,1.354,1.29
"20601","PARA","PARA_P4",1986,1.391,1.121
"20602","PARA","PARA_P4",1987,1.452,1.333
"20603","PARA","PARA_P4",1988,1.5,1.164
"20604","PARA","PARA_P4",1989,0.906,0.846
"20605","PARA","PARA_P4",1990,1.539,1.121
"20606","PARA","PARA_P4",1991,0.821,0.825
"20607","PARA","PARA_P4",1992,1.217,1.162
"20608","PARA","PARA_P4",1993,0.832,0.803
"20609","PARA","PARA_P4",1994,1.407,1.204
"20610","PARA","PARA_P4",1995,0.967,0.93
"20611","PARA","PARA_P4",1996,1.305,1.014
"20612","PARA","PARA_P4",1997,0.734,0.782
"20613","PARA","PARA_P4",1998,1.138,0.951
"20614","PARA","PARA_P4",1999,0.589,0.592
"20615","PARA","PARA_P4",2000,1.226,0.762
"20616","PARA","PARA_P4",2001,1.354,0.909
"20617","PARA","PARA_P4",2002,1.276,0.783
"20618","PARA","PARA_P4",2003,1.535,0.656
"20619","PARA","PARA_P4",2004,1.425,0.508
"20620","PARA","PARA_P4",2005,1.747,0.824
"20621","PARA","PARA_P4",2006,1.281,0.654
"20622","PARA","PARA_P4",2007,0.97,0.654
"20623","PARA","PARA_P4",2008,1.255,0.673
"20624","PARA","PARA_P4",2009,1.215,0.762
"20625","PARA","PARA_P41",1863,NA,1.57
"20626","PARA","PARA_P41",1864,NA,1.029
"20627","PARA","PARA_P41",1865,NA,1.455
"20628","PARA","PARA_P41",1866,NA,0.898
"20629","PARA","PARA_P41",1867,NA,0.755
"20630","PARA","PARA_P41",1868,NA,0.771
"20631","PARA","PARA_P41",1869,NA,1.072
"20632","PARA","PARA_P41",1870,NA,1.326
"20633","PARA","PARA_P41",1871,NA,0.836
"20634","PARA","PARA_P41",1872,NA,0.765
"20635","PARA","PARA_P41",1873,NA,0.771
"20636","PARA","PARA_P41",1874,NA,1.129
"20637","PARA","PARA_P41",1875,NA,1.056
"20638","PARA","PARA_P41",1876,NA,1.16
"20639","PARA","PARA_P41",1877,NA,2.078
"20640","PARA","PARA_P41",1878,NA,1.497
"20641","PARA","PARA_P41",1879,1.676,1.563
"20642","PARA","PARA_P41",1880,0.713,0.788
"20643","PARA","PARA_P41",1881,0.523,1.147
"20644","PARA","PARA_P41",1882,0.892,1.098
"20645","PARA","PARA_P41",1883,1.079,1.255
"20646","PARA","PARA_P41",1884,1.155,1.337
"20647","PARA","PARA_P41",1885,1.179,1.682
"20648","PARA","PARA_P41",1886,1.35,1.611
"20649","PARA","PARA_P41",1887,0.87,1.254
"20650","PARA","PARA_P41",1888,0.854,0.994
"20651","PARA","PARA_P41",1889,1.152,1.071
"20652","PARA","PARA_P41",1890,1.541,1.16
"20653","PARA","PARA_P41",1891,1.583,1.158
"20654","PARA","PARA_P41",1892,1.081,0.695
"20655","PARA","PARA_P41",1893,1.053,0.904
"20656","PARA","PARA_P41",1894,0.73,0.841
"20657","PARA","PARA_P41",1895,0.879,0.994
"20658","PARA","PARA_P41",1896,1.256,0.973
"20659","PARA","PARA_P41",1897,1.334,1.058
"20660","PARA","PARA_P41",1898,1.313,0.952
"20661","PARA","PARA_P41",1899,0.909,0.889
"20662","PARA","PARA_P41",1900,1.22,1.037
"20663","PARA","PARA_P41",1901,1.672,1.587
"20664","PARA","PARA_P41",1902,1.452,1.079
"20665","PARA","PARA_P41",1903,1.307,1.121
"20666","PARA","PARA_P41",1904,1.101,1.268
"20667","PARA","PARA_P41",1905,1.774,0.823
"20668","PARA","PARA_P41",1906,1.47,1.014
"20669","PARA","PARA_P41",1907,2.179,1.089
"20670","PARA","PARA_P41",1908,2.433,1.405
"20671","PARA","PARA_P41",1909,1.225,0.944
"20672","PARA","PARA_P41",1910,2.426,1.116
"20673","PARA","PARA_P41",1911,2.639,1.504
"20674","PARA","PARA_P41",1912,2.324,1.268
"20675","PARA","PARA_P41",1913,2.095,1.493
"20676","PARA","PARA_P41",1914,3.512,1.94
"20677","PARA","PARA_P41",1915,3.236,1.529
"20678","PARA","PARA_P41",1916,0.91,0.633
"20679","PARA","PARA_P41",1917,1.734,1.165
"20680","PARA","PARA_P41",1918,2.304,1.317
"20681","PARA","PARA_P41",1919,2.597,1.279
"20682","PARA","PARA_P41",1920,2.525,1.423
"20683","PARA","PARA_P41",1921,1.795,1.26
"20684","PARA","PARA_P41",1922,2.719,1.697
"20685","PARA","PARA_P41",1923,0.823,1.336
"20686","PARA","PARA_P41",1924,2.755,1.622
"20687","PARA","PARA_P41",1925,2.09,1.293
"20688","PARA","PARA_P41",1926,2.983,1.172
"20689","PARA","PARA_P41",1927,2.038,1.579
"20690","PARA","PARA_P41",1928,2.656,1.703
"20691","PARA","PARA_P41",1929,2.452,1.622
"20692","PARA","PARA_P41",1930,2.309,1.626
"20693","PARA","PARA_P41",1931,1.486,1.285
"20694","PARA","PARA_P41",1932,1.589,0.846
"20695","PARA","PARA_P41",1933,1.844,1.309
"20696","PARA","PARA_P41",1934,1.249,1.538
"20697","PARA","PARA_P41",1935,1.683,1.362
"20698","PARA","PARA_P41",1936,1.92,1.135
"20699","PARA","PARA_P41",1937,1.544,1.012
"20700","PARA","PARA_P41",1938,2.313,1.096
"20701","PARA","PARA_P41",1939,2.041,0.852
"20702","PARA","PARA_P41",1940,1.927,0.788
"20703","PARA","PARA_P41",1941,2.658,1.084
"20704","PARA","PARA_P41",1942,2.831,1.341
"20705","PARA","PARA_P41",1943,1.841,1.12
"20706","PARA","PARA_P41",1944,1.874,0.957
"20707","PARA","PARA_P41",1945,2.344,1.027
"20708","PARA","PARA_P41",1946,1.792,1.007
"20709","PARA","PARA_P41",1947,1.118,0.747
"20710","PARA","PARA_P41",1948,1.716,1.035
"20711","PARA","PARA_P41",1949,1.077,0.849
"20712","PARA","PARA_P41",1950,1.868,0.872
"20713","PARA","PARA_P41",1951,2.712,0.998
"20714","PARA","PARA_P41",1952,2.552,0.793
"20715","PARA","PARA_P41",1953,1.376,0.503
"20716","PARA","PARA_P41",1954,0.798,0.42
"20717","PARA","PARA_P41",1955,1.24,0.65
"20718","PARA","PARA_P41",1956,0.83,0.628
"20719","PARA","PARA_P41",1957,0.391,1.089
"20720","PARA","PARA_P41",1958,1.053,1.902
"20721","PARA","PARA_P41",1959,0.854,1.794
"20722","PARA","PARA_P41",1960,0.766,2.411
"20723","PARA","PARA_P41",1961,0.695,1.233
"20724","PARA","PARA_P41",1962,0.98,1.091
"20725","PARA","PARA_P41",1963,1.179,0.9
"20726","PARA","PARA_P41",1964,0.533,0.408
"20727","PARA","PARA_P41",1965,1.552,0.53
"20728","PARA","PARA_P41",1966,1.407,0.779
"20729","PARA","PARA_P41",1967,1.01,0.677
"20730","PARA","PARA_P41",1968,1.542,0.779
"20731","PARA","PARA_P41",1969,0.892,0.658
"20732","PARA","PARA_P41",1970,1.176,0.68
"20733","PARA","PARA_P41",1971,0.946,0.603
"20734","PARA","PARA_P41",1972,0.758,0.604
"20735","PARA","PARA_P41",1973,1.834,0.896
"20736","PARA","PARA_P41",1974,0.735,0.604
"20737","PARA","PARA_P41",1975,0.945,0.813
"20738","PARA","PARA_P41",1976,0.903,0.729
"20739","PARA","PARA_P41",1977,1.418,0.835
"20740","PARA","PARA_P41",1978,2.099,1.131
"20741","PARA","PARA_P41",1979,2.236,0.989
"20742","PARA","PARA_P41",1980,1.692,1.115
"20743","PARA","PARA_P41",1981,2.221,1.386
"20744","PARA","PARA_P41",1982,1.649,1.113
"20745","PARA","PARA_P41",1983,2.444,1.41
"20746","PARA","PARA_P41",1984,2.993,2.319
"20747","PARA","PARA_P41",1985,2.954,2.261
"20748","PARA","PARA_P41",1986,3.146,1.862
"20749","PARA","PARA_P41",1987,2.43,1.397
"20750","PARA","PARA_P41",1988,1.84,1.058
"20751","PARA","PARA_P41",1989,1.401,0.677
"20752","PARA","PARA_P41",1990,2.538,1.248
"20753","PARA","PARA_P41",1991,1.426,0.571
"20754","PARA","PARA_P41",1992,1.683,1.375
"20755","PARA","PARA_P41",1993,1.39,0.931
"20756","PARA","PARA_P41",1994,2.213,1.523
"20757","PARA","PARA_P41",1995,1.853,1.015
"20758","PARA","PARA_P41",1996,2.051,1.099
"20759","PARA","PARA_P41",1997,1.098,0.633
"20760","PARA","PARA_P41",1998,3.235,1.451
"20761","PARA","PARA_P41",1999,1.224,0.673
"20762","PARA","PARA_P41",2000,1.142,0.695
"20763","PARA","PARA_P41",2001,0.719,0.577
"20764","PARA","PARA_P41",2002,0.233,0.136
"20765","PARA","PARA_P41",2003,0.402,0.283
"20766","PARA","PARA_P41",2004,0.507,0.409
"20767","PARA","PARA_P41",2005,0.781,0.336
"20768","PARA","PARA_P41",2006,0.886,0.295
"20769","PARA","PARA_P41",2007,0.802,0.285
"20770","PARA","PARA_P41",2008,0.549,0.243
"20771","PARA","PARA_P41",2009,0.622,0.36
"20772","PARA","PARA_P5",1869,1.246,NA
"20773","PARA","PARA_P5",1870,1.285,NA
"20774","PARA","PARA_P5",1871,0.927,NA
"20775","PARA","PARA_P5",1872,1.161,NA
"20776","PARA","PARA_P5",1873,1.006,NA
"20777","PARA","PARA_P5",1874,2.1,NA
"20778","PARA","PARA_P5",1875,1.925,NA
"20779","PARA","PARA_P5",1876,1.16,NA
"20780","PARA","PARA_P5",1877,2.4,NA
"20781","PARA","PARA_P5",1878,1.698,0.814
"20782","PARA","PARA_P5",1879,1.586,0.774
"20783","PARA","PARA_P5",1880,1.23,0.775
"20784","PARA","PARA_P5",1881,1.726,1.239
"20785","PARA","PARA_P5",1882,1.029,0.853
"20786","PARA","PARA_P5",1883,1.891,1.45
"20787","PARA","PARA_P5",1884,1.468,1.225
"20788","PARA","PARA_P5",1885,1.729,1.557
"20789","PARA","PARA_P5",1886,1.801,1.501
"20790","PARA","PARA_P5",1887,1.394,1.346
"20791","PARA","PARA_P5",1888,1.761,1.485
"20792","PARA","PARA_P5",1889,2.392,2.08
"20793","PARA","PARA_P5",1890,2.108,1.645
"20794","PARA","PARA_P5",1891,2.059,1.396
"20795","PARA","PARA_P5",1892,1.409,1.483
"20796","PARA","PARA_P5",1893,1.084,1.37
"20797","PARA","PARA_P5",1894,1.189,1.3
"20798","PARA","PARA_P5",1895,1.644,1.513
"20799","PARA","PARA_P5",1896,1.427,1.149
"20800","PARA","PARA_P5",1897,1.593,1.111
"20801","PARA","PARA_P5",1898,1.553,1.296
"20802","PARA","PARA_P5",1899,0.952,1.006
"20803","PARA","PARA_P5",1900,1.979,1.852
"20804","PARA","PARA_P5",1901,1.649,1.552
"20805","PARA","PARA_P5",1902,1.545,1.62
"20806","PARA","PARA_P5",1903,1.104,1.35
"20807","PARA","PARA_P5",1904,1.896,2.288
"20808","PARA","PARA_P5",1905,2.25,1.793
"20809","PARA","PARA_P5",1906,1.777,1.926
"20810","PARA","PARA_P5",1907,2.115,1.623
"20811","PARA","PARA_P5",1908,1.593,2.019
"20812","PARA","PARA_P5",1909,1.217,1.239
"20813","PARA","PARA_P5",1910,1.848,1.694
"20814","PARA","PARA_P5",1911,1.871,1.882
"20815","PARA","PARA_P5",1912,1.535,1.96
"20816","PARA","PARA_P5",1913,1.428,1.815
"20817","PARA","PARA_P5",1914,1.916,2.382
"20818","PARA","PARA_P5",1915,1.54,2.236
"20819","PARA","PARA_P5",1916,0.591,1.075
"20820","PARA","PARA_P5",1917,1.118,1.893
"20821","PARA","PARA_P5",1918,1.983,2.549
"20822","PARA","PARA_P5",1919,1.477,2.207
"20823","PARA","PARA_P5",1920,1.879,2.34
"20824","PARA","PARA_P5",1921,1.097,1.62
"20825","PARA","PARA_P5",1922,1.561,2.254
"20826","PARA","PARA_P5",1923,1.415,1.961
"20827","PARA","PARA_P5",1924,1.33,1.692
"20828","PARA","PARA_P5",1925,1.161,1.767
"20829","PARA","PARA_P5",1926,1.667,1.984
"20830","PARA","PARA_P5",1927,1.116,1.44
"20831","PARA","PARA_P5",1928,1.286,1.646
"20832","PARA","PARA_P5",1929,1.284,1.793
"20833","PARA","PARA_P5",1930,1.241,1.824
"20834","PARA","PARA_P5",1931,1.361,1.57
"20835","PARA","PARA_P5",1932,1.047,1.21
"20836","PARA","PARA_P5",1933,1.273,1.619
"20837","PARA","PARA_P5",1934,1.644,2.254
"20838","PARA","PARA_P5",1935,1.435,2.007
"20839","PARA","PARA_P5",1936,1.712,2.004
"20840","PARA","PARA_P5",1937,1.445,1.89
"20841","PARA","PARA_P5",1938,1.825,2.016
"20842","PARA","PARA_P5",1939,1.592,1.814
"20843","PARA","PARA_P5",1940,1.79,1.499
"20844","PARA","PARA_P5",1941,1.792,1.18
"20845","PARA","PARA_P5",1942,1.516,1.136
"20846","PARA","PARA_P5",1943,1.242,1.115
"20847","PARA","PARA_P5",1944,1.811,1.435
"20848","PARA","PARA_P5",1945,1.606,1.288
"20849","PARA","PARA_P5",1946,1.162,1.692
"20850","PARA","PARA_P5",1947,1.141,1.629
"20851","PARA","PARA_P5",1948,1.713,1.852
"20852","PARA","PARA_P5",1949,1.311,2.19
"20853","PARA","PARA_P5",1950,1.248,2.01
"20854","PARA","PARA_P5",1951,1.735,2.031
"20855","PARA","PARA_P5",1952,1.714,1.647
"20856","PARA","PARA_P5",1953,1.481,0.948
"20857","PARA","PARA_P5",1954,0.973,0.925
"20858","PARA","PARA_P5",1955,1.291,1.451
"20859","PARA","PARA_P5",1956,1.121,1.109
"20860","PARA","PARA_P5",1957,1.883,1.521
"20861","PARA","PARA_P5",1958,2.179,2.177
"20862","PARA","PARA_P5",1959,1.545,1.502
"20863","PARA","PARA_P5",1960,2.158,1.861
"20864","PARA","PARA_P5",1961,1.756,1.247
"20865","PARA","PARA_P5",1962,1.396,0.92
"20866","PARA","PARA_P5",1963,1.968,1.108
"20867","PARA","PARA_P5",1964,1.206,1.079
"20868","PARA","PARA_P5",1965,2.01,2.2
"20869","PARA","PARA_P5",1966,2.137,2.325
"20870","PARA","PARA_P5",1967,2.158,2.262
"20871","PARA","PARA_P5",1968,1.65,1.964
"20872","PARA","PARA_P5",1969,1.481,1.531
"20873","PARA","PARA_P5",1970,1.608,1.312
"20874","PARA","PARA_P5",1971,0.889,1.137
"20875","PARA","PARA_P5",1972,0.931,1.768
"20876","PARA","PARA_P5",1973,2.053,2.377
"20877","PARA","PARA_P5",1974,0.592,1.445
"20878","PARA","PARA_P5",1975,1.29,1.573
"20879","PARA","PARA_P5",1976,1.204,1.531
"20880","PARA","PARA_P5",1977,1.985,2.077
"20881","PARA","PARA_P5",1978,1.518,1.217
"20882","PARA","PARA_P5",1979,1.577,1.217
"20883","PARA","PARA_P5",1980,1.722,1.148
"20884","PARA","PARA_P5",1981,1.976,1.482
"20885","PARA","PARA_P5",1982,0.946,0.628
"20886","PARA","PARA_P5",1983,1.092,0.923
"20887","PARA","PARA_P5",1984,1.217,1.007
"20888","PARA","PARA_P5",1985,1.278,1.059
"20889","PARA","PARA_P5",1986,1.466,1.12
"20890","PARA","PARA_P5",1987,1.634,1.169
"20891","PARA","PARA_P5",1988,1.38,1.007
"20892","PARA","PARA_P5",1989,1.148,0.777
"20893","PARA","PARA_P5",1990,1.435,1.195
"20894","PARA","PARA_P5",1991,0.809,0.61
"20895","PARA","PARA_P5",1992,1.183,0.796
"20896","PARA","PARA_P5",1993,0.789,0.646
"20897","PARA","PARA_P5",1994,1.598,1.372
"20898","PARA","PARA_P5",1995,1.204,0.911
"20899","PARA","PARA_P5",1996,1.625,1.136
"20900","PARA","PARA_P5",1997,0.666,0.515
